232.161.36.237,1
68.119.65.214,2
222.156.17.131,489
209.3.194.87,2
226.168.177.32,2
56.188.120.130,2
189.82.70.163,5
217.132.176.169,19
56.207.76.118,169
48.7.127.207,2
60.241.143.42,6
198.132.44.182,329
189.82.171.67,2
49.184.219.1,120
85.201.196.143,6
106.150.228.0,22
217.205.79.0,1
217.207.85.214,2
212.52.47.189,1
60.134.173.91,2
213.184.51.167,2
207.120.127.47,3
192.142.63.19,2
68.119.64.243,2
227.128.37.255,1
189.82.70.250,2
189.83.142.86,2
74.220.238.133,1
92.104.226.168,2
37.171.171.123,1
189.83.208.64,5
187.121.64.73,2
228.115.176.239,90
242.101.129.130,113
68.119.65.92,2
68.137.244.170,32
173.15.224.134,2
34.25.92.49,5
245.104.4.148,2
165.27.173.162,1
237.139.203.242,1
60.134.199.131,2
248.24.211.32,91
207.120.127.90,3
69.3.209.212,2
68.137.135.245,17
68.119.64.187,5
220.70.159.73,2
217.231.240.101,271
254.202.165.184,2
72.226.134.161,2
36.80.70.244,180
42.58.34.154,2
66.211.44.81,1
127.193.34.217,16
62.34.214.36,2
33.197.255.219,2
212.10.241.154,1
76.225.246.80,2
210.45.128.63,4
189.83.208.71,7
229.241.104.210,4
68.119.16.228,2
133.97.150.156,1
178.66.154.225,2
207.120.127.73,5
60.134.199.70,6
68.119.16.192,3
61.201.254.159,165
248.18.149.207,182
70.8.151.155,90
208.43.184.193,358
71.83.107.214,8
244.166.27.89,2
85.201.180.24,2
207.120.127.80,2
49.87.20.12,4
85.201.196.54,2
133.97.151.223,4
56.188.123.19,3
43.42.79.239,27
96.19.245.98,2
254.202.32.96,2
238.177.105.92,230
204.91.46.207,10
207.120.127.79,4
216.251.149.27,1
189.83.143.191,4
207.120.127.156,3
174.224.70.209,2
233.198.23.219,155
238.172.146.162,2
245.104.30.205,2
60.134.124.77,3
207.120.127.220,2
189.82.70.215,2
185.86.193.164,44
56.240.147.93,2
56.228.87.2,263
240.41.208.134,90
210.45.113.126,87
183.140.246.20,4
68.119.16.108,2
189.36.221.38,1
117.208.149.175,21
68.119.234.159,1
210.83.33.255,2
213.55.165.103,180
238.176.73.24,1
204.91.46.202,26
189.36.140.12,3
69.55.59.87,160
60.150.115.157,1
56.188.123.41,1
189.82.70.214,1
85.239.36.50,2
218.40.99.121,18
125.83.204.76,284
189.83.158.72,2
77.242.161.164,1
213.118.113.59,1
195.223.61.146,2
77.165.177.28,1
68.119.16.122,1
68.119.16.50,1
189.82.71.142,2
229.219.224.99,4
69.26.98.84,1
72.226.130.224,1
242.101.129.180,113
213.184.51.170,1
62.100.126.36,90
72.226.152.254,1
246.3.171.12,2
220.226.177.59,1
189.83.208.154,3
242.101.231.152,134
85.201.196.222,3
67.221.231.21,1
72.226.130.74,1
68.119.201.120,2
85.201.196.63,1
79.223.175.49,2
60.241.233.252,2
217.156.57.81,2370
194.157.255.103,4
68.119.79.179,1
220.84.5.210,2
213.184.51.221,4
192.253.239.2,2
244.168.177.252,6
207.120.23.211,5
49.108.191.63,2
227.117.37.203,1
254.202.32.186,1
68.119.234.120,1
208.43.183.102,1670
69.132.5.51,90
197.194.144.66,1
238.177.22.29,1
236.192.239.97,2
189.83.158.142,1
54.143.54.162,274
89.107.250.95,1533
189.36.111.114,2
35.24.17.185,2
51.159.187.105,1
204.208.48.138,4
62.227.29.102,1
204.107.182.245,2
221.38.112.56,9
202.182.222.166,2
192.253.239.225,5
244.166.13.16,2
49.208.61.134,2
189.36.30.163,2
60.241.200.160,2
232.245.127.244,2
178.155.140.147,2
189.83.158.236,1
218.62.16.213,123
68.119.65.23,1
150.18.190.204,90
189.83.208.90,4
43.194.84.118,1
154.31.96.230,4
68.137.135.233,26
68.119.65.164,2
208.115.195.232,1
217.231.240.206,359
136.178.37.109,2
85.201.196.47,3
68.119.201.49,1
197.86.232.37,4
136.111.50.5,1
68.119.16.74,3
218.138.176.243,3
85.201.223.57,1
207.120.23.76,1
189.83.208.50,1
243.164.66.107,1
42.93.243.234,179
248.154.227.136,2
85.239.96.110,2
104.235.89.71,90
189.83.208.203,4
41.186.184.239,1
232.245.111.22,4
56.217.245.173,4
213.184.51.163,1
86.233.132.58,3
102.4.42.122,1
213.184.51.179,1
229.219.209.92,487
68.119.16.47,4
170.247.180.171,2
189.83.143.188,1
72.226.130.127,1
246.205.68.191,90
202.208.47.146,1
202.6.103.187,3
246.181.237.124,90
189.82.70.216,1
242.103.59.11,123
60.134.172.3,2
189.36.111.156,4
36.37.183.136,634
213.184.51.240,1
168.224.181.165,4
68.119.234.84,1
68.137.244.169,12
133.97.151.226,5
72.90.8.184,2
73.174.69.245,1
158.152.191.165,2
72.226.130.62,1
189.82.71.1,1
96.248.73.93,308
122.27.236.210,1
68.119.65.171,1
189.82.71.160,1
60.134.172.103,2
127.193.35.41,23
127.193.34.255,1
68.138.191.229,1
213.184.51.208,1
194.157.251.186,2
190.220.15.249,2
221.177.83.32,94
37.174.111.96,2
200.39.224.105,1
224.4.186.92,1
209.95.102.192,1
189.83.143.132,1
60.134.195.25,4
178.163.187.40,1
223.129.131.244,1
72.190.15.182,1
189.36.111.138,2
254.202.32.220,1
254.202.32.132,1
96.19.246.68,2
189.83.142.135,2
194.157.251.128,2
243.34.37.194,2
56.217.245.132,1
60.134.172.249,2
32.110.26.63,1
214.12.64.152,1
194.231.171.145,247
36.190.211.206,288
218.4.140.200,1
185.102.110.163,4
133.97.151.208,4
189.83.159.44,2
246.7.236.163,7
207.120.127.35,1
60.252.29.78,2
33.12.108.90,720
211.136.164.113,90
228.137.58.111,1
189.83.208.46,1
176.116.195.41,90
62.227.29.66,1
215.132.247.112,1
68.119.65.27,3
192.1.211.122,2
116.109.159.92,1
189.83.208.85,1
68.119.234.155,1
60.134.174.55,2
232.202.232.152,2
80.22.139.148,484
240.12.92.154,1
254.202.165.207,1
66.111.153.239,6
235.241.60.117,1
136.111.34.54,1
204.223.243.208,4
43.42.79.211,30
189.83.208.205,1
189.82.70.166,1
189.82.67.205,4
68.119.16.136,1
178.219.248.29,33
37.236.62.97,1
189.83.208.169,3
33.114.151.78,1
189.82.70.170,1
164.229.229.96,45
189.36.204.80,2
189.36.111.182,4
68.119.64.245,3
68.119.65.188,1
248.180.179.13,6
133.97.144.63,53
65.235.10.128,1
72.14.127.38,2
49.141.181.101,2
207.120.127.110,3
68.119.65.219,4
85.192.131.46,1
244.188.189.251,1
103.41.73.81,2
68.119.234.78,2
32.110.26.234,1
60.134.174.221,2
68.119.16.230,2
56.228.70.238,257
60.134.127.217,7
85.238.114.150,52
207.120.127.209,2
71.199.45.166,4
208.239.55.251,2
69.132.5.136,179
204.91.46.204,14
69.95.185.93,5
232.245.127.251,2
225.145.43.226,239
88.162.32.96,1
68.119.64.229,1
56.188.120.154,1
56.188.116.245,1
240.60.35.125,20
165.9.238.227,4
57.104.219.105,90
201.141.231.56,1
68.137.135.255,33
175.177.229.123,46
92.38.155.227,2
189.83.151.66,2
72.226.130.69,1
60.252.51.182,2
68.119.16.197,3
189.83.159.244,2
225.231.151.189,1
150.13.143.8,1
85.248.106.77,90
189.83.208.127,4
67.232.131.114,2
61.115.206.207,3
133.18.48.201,6
60.150.80.196,2
68.119.65.58,3
32.110.26.235,3
53.159.74.245,6
189.82.67.91,1
133.97.151.203,2
37.236.62.122,2
233.157.26.225,3
79.30.54.108,1
189.36.111.15,3
189.82.71.139,1
56.188.116.202,1
165.164.231.163,2
244.168.177.247,1
245.201.219.135,6
222.182.92.97,4
165.9.238.234,2
225.16.72.84,2
197.194.144.100,2
195.59.240.29,1
242.134.97.21,2
189.83.208.93,2
189.82.67.157,3
68.119.234.108,5
189.36.134.164,2
233.60.220.66,107
69.122.57.2,2
47.149.223.235,110
60.134.203.131,3
85.243.144.32,2
133.97.151.144,2
189.83.208.66,2
189.82.67.159,3
217.231.240.114,90
221.17.125.14,3
232.245.111.20,4
165.72.140.4,379
69.132.5.212,102
225.16.33.147,2
189.82.71.117,1
189.83.158.223,1
68.119.64.206,2
210.94.53.201,1
42.159.3.57,2
68.119.79.60,1
106.150.194.180,9
68.119.16.106,3
50.98.106.126,2
67.65.53.100,50
254.202.32.136,2
240.12.181.56,1
232.161.237.108,1
218.66.11.162,2
67.233.14.41,1
69.16.204.104,2
85.201.196.13,1
217.156.124.13,90
189.82.67.106,1
189.82.71.114,1
133.97.150.204,3
244.37.1.98,2
33.229.9.199,2
50.255.174.208,2
210.179.174.24,1
234.24.145.235,1
68.119.201.83,1
68.119.65.8,3
189.82.70.239,4
61.201.253.86,115
225.16.94.199,2
72.226.132.32,1
235.29.183.149,3
78.180.95.118,172
254.202.165.7,2
68.119.64.205,1
165.51.186.190,2
204.91.46.233,25
189.83.208.57,1
60.134.199.90,4
32.110.26.232,1
72.226.130.101,2
68.137.244.142,29
209.59.74.40,23
60.150.124.104,1
69.55.59.192,159
131.230.205.112,6
189.82.70.73,4
248.60.153.118,180
82.6.252.215,294
170.235.143.22,2
220.70.159.170,2
254.202.32.169,7
76.167.90.49,9
207.120.119.115,4
225.145.165.222,251
150.24.131.130,146
60.134.124.80,2
69.26.98.137,3
176.164.11.241,24
117.208.149.34,8
117.208.149.35,7
72.226.130.135,1
72.212.0.17,2
228.8.216.6,36
51.139.140.174,2
68.119.65.223,1
226.105.223.106,1
60.134.174.52,2
210.45.113.127,88
133.196.149.174,1
41.34.127.90,90
131.139.233.199,30
47.226.154.144,2
42.219.170.246,90
209.137.164.251,2
248.1.168.241,2
62.100.229.92,229
189.36.31.200,2
240.19.64.164,90
189.36.31.141,2
226.254.18.131,2
227.169.55.238,90
207.120.66.133,3
211.55.249.94,10
60.134.172.47,3
225.206.15.179,1
204.91.46.229,18
60.252.29.234,2
197.37.102.248,2
189.82.71.141,1
124.57.65.249,46
254.202.208.213,1
210.161.51.175,2
32.93.109.11,90
60.134.172.111,2
82.6.252.214,98
105.190.30.207,2
211.174.160.154,2
68.119.65.176,2
34.109.21.112,1
189.82.70.31,1
232.161.107.129,1
36.6.79.89,90
62.174.229.143,4
213.184.51.188,3
72.163.169.47,2
183.119.52.214,1
69.26.98.176,1
189.36.111.61,4
170.253.36.53,90
63.255.238.213,5
68.119.16.129,2
43.42.79.216,12
174.18.249.251,1
92.104.239.113,2
158.128.218.129,3
232.245.127.252,4
189.36.50.199,2
68.119.65.88,2
75.129.109.99,115
250.185.54.194,3
117.208.149.168,13
117.208.149.169,16
117.208.149.162,61
172.28.91.27,1
245.243.168.36,90
198.132.25.203,423
168.192.217.210,1
68.119.201.166,6
67.116.103.246,180
223.218.9.139,2
62.202.58.121,2
49.166.248.101,2
165.202.36.149,153
68.119.65.63,3
69.25.213.144,52
189.36.111.141,2
173.10.199.249,3
189.83.208.196,3
189.83.143.159,3
51.169.35.0,2
129.124.114.54,18
102.17.16.255,2
60.134.127.77,2
211.35.193.168,21
202.173.221.241,3
133.178.113.43,49
176.248.190.92,18
68.119.16.203,2
223.60.143.133,1
72.226.130.151,2
85.201.196.123,3
150.14.119.12,2
190.167.224.115,2
192.253.239.45,9
60.134.172.207,2
189.83.208.73,2
56.217.245.235,2
183.18.94.88,1
232.161.189.146,1
222.182.80.150,2
68.119.201.109,3
51.220.60.31,2
68.119.234.236,2
136.123.47.167,360
68.137.135.207,39
82.7.67.216,297
73.60.0.219,1255
86.128.235.174,358
197.86.228.183,5
68.119.65.148,4
60.134.172.159,2
245.120.1.81,1
68.137.244.159,5
68.119.201.130,2
68.119.16.206,4
174.190.182.205,1
248.168.232.73,2
104.1.43.4,2
60.134.173.81,2
218.106.81.139,2
167.128.25.78,3
72.226.130.223,4
237.128.46.55,248
176.142.207.209,2
36.70.125.13,1
68.119.234.141,2
221.17.125.26,4
68.137.244.148,14
33.12.115.38,174
218.104.42.250,1
68.119.234.67,1
188.30.209.111,179
213.184.51.217,1
189.83.208.178,4
170.178.166.99,47
170.247.184.42,1
248.3.121.236,457
216.42.13.209,6
79.134.51.198,2
221.17.125.5,2
209.19.17.4,1
192.253.239.154,6
68.119.201.95,4
213.196.236.47,3
218.106.102.88,2
223.96.21.133,6
194.233.67.246,7
189.82.67.182,1
62.100.150.57,1
223.112.212.135,6
198.132.27.142,298
165.33.156.196,4
248.184.212.129,2
178.27.2.156,16
216.234.134.207,8
189.83.208.144,1
60.99.254.189,2
36.37.176.93,1241
101.123.125.113,2
52.123.70.186,2
218.8.101.238,11
213.118.7.116,1
207.120.127.58,1
248.29.207.197,3
194.231.140.151,363
195.226.122.136,2
62.71.89.142,6
60.134.199.107,2
213.184.51.200,1
60.134.172.166,2
176.248.237.177,8
69.8.192.87,1
213.184.51.160,1
197.29.201.16,2
194.157.251.49,2
43.28.221.2,358
189.83.208.51,1
183.45.72.135,163
189.36.111.1,2
60.134.199.145,2
76.134.185.237,1
189.82.70.195,5
85.201.196.97,2
168.59.81.249,28
201.165.239.254,35
189.36.82.49,2
68.137.135.223,38
194.231.191.138,379
176.42.148.252,88
79.177.1.103,1
178.163.169.8,2
133.11.133.85,7
204.208.42.28,2
196.62.152.11,47
222.156.56.162,1
216.63.209.82,19
213.184.51.225,2
64.230.13.182,1
254.202.165.177,1
76.164.219.187,5
68.119.234.245,1
133.97.150.214,2
40.137.236.9,180
248.162.197.215,1
215.201.234.225,1
189.36.111.183,1
189.110.91.148,26
76.83.181.85,1
60.134.172.101,2
117.208.149.130,12
117.208.149.131,28
204.208.48.123,2
254.202.165.148,1
213.183.116.165,10
207.120.66.102,2
215.150.201.226,90
143.125.71.247,4
60.134.195.137,2
208.91.28.191,26
50.53.36.193,1
197.86.233.198,2
189.36.111.144,4
178.155.135.107,2
154.249.39.140,2
168.210.205.74,8
182.155.174.74,1
136.121.35.58,3
238.209.64.248,2
60.134.174.78,2
211.57.152.6,18
176.116.194.233,1800
68.119.201.47,1
189.83.208.146,3
213.221.146.209,90
67.67.59.117,5
69.132.4.149,90
124.192.19.185,1
68.119.234.240,1
85.239.36.174,2
224.4.37.162,1
189.83.208.33,1
254.202.32.112,1
69.18.149.84,13
214.42.228.158,15
187.116.215.218,1
189.36.54.255,3
67.233.13.23,8
60.134.174.38,2
78.180.78.61,193
35.10.36.78,1
189.82.71.76,1
136.112.71.202,1
165.172.48.149,12
79.37.252.47,2
68.119.234.217,5
189.83.208.145,2
56.243.235.3,3
168.224.181.163,1
240.12.82.202,2
68.119.201.213,1
56.58.157.117,1
104.52.176.165,2
66.176.180.74,1
246.150.65.216,90
165.164.79.251,11
204.91.46.196,16
68.119.79.11,1
60.134.174.16,8
51.219.45.251,2
139.212.54.60,2
213.81.236.40,2
68.119.64.89,1
248.184.215.218,2
189.83.208.202,4
56.217.245.175,2
192.54.187.43,1
68.137.135.230,28
204.91.46.210,16
242.101.233.184,131
194.157.252.175,2
62.100.90.154,90
234.252.109.56,2
254.202.32.98,2
189.36.111.142,4
218.54.86.45,5
68.119.64.91,1
222.229.31.122,2
189.83.143.153,3
69.89.146.59,1
224.4.237.69,1
59.144.127.128,2
67.226.23.168,1
222.239.58.105,2
51.222.147.204,1
212.16.30.99,1
218.4.187.248,2
77.252.55.128,2
228.93.57.79,1
208.217.234.81,10
33.241.239.15,1
213.184.51.166,1
60.134.172.206,3
189.83.208.52,4
42.61.181.220,2
68.119.127.92,3
234.50.7.217,1
254.202.165.121,2
56.217.245.129,2
67.143.9.91,5
60.150.76.97,2
69.26.99.197,51
168.253.164.100,15
244.166.13.102,3
176.42.80.218,2
126.86.251.90,2
246.182.202.32,86
168.168.118.119,4
72.226.130.80,2
33.12.102.177,358
72.226.152.201,2
62.136.164.97,13
221.38.215.232,2
60.241.170.96,2
197.34.213.105,90
36.59.51.2,3
208.27.237.167,19
208.140.114.227,2
189.82.70.223,3
95.153.129.241,26
42.159.3.39,2
189.83.158.133,3
72.226.132.3,4
189.82.67.142,2
250.26.48.46,8
56.217.245.171,3
34.129.0.50,3
189.82.70.139,4
61.201.253.7,156
68.119.201.127,4
56.228.99.129,222
79.6.125.48,3
170.178.1.129,3
45.237.171.71,1
68.119.16.52,2
254.202.165.150,2
106.189.113.235,2
165.164.222.101,2
225.230.216.89,129
68.119.65.115,2
158.142.129.23,7
158.142.129.6,9
158.142.129.12,20
158.142.129.22,15
158.142.129.7,13
158.142.129.11,5
158.142.129.16,8
158.142.129.26,6
158.142.129.5,5
158.142.129.14,9
158.142.129.4,14
158.142.129.31,9
85.236.84.234,5
141.207.126.206,1
54.155.2.85,3
168.34.77.211,3
197.71.45.9,180
197.194.144.119,2
226.141.144.180,3
72.226.130.205,3
96.96.13.149,1360
207.120.127.72,6
217.213.62.142,1
214.16.227.117,126
207.120.127.23,3
248.160.24.247,3
247.4.234.189,4
207.120.119.96,2
53.159.74.242,6
198.132.87.109,10
117.208.149.81,11
117.208.149.83,11
248.30.207.39,2
243.183.213.251,82
41.152.88.173,1
168.153.48.4,175
189.82.71.155,1
92.24.20.57,1
57.173.86.134,90
219.244.225.184,13
189.83.158.110,1
189.82.71.196,3
229.219.239.143,267
61.239.234.31,2
189.82.70.111,2
197.30.234.37,2
47.149.216.48,179
189.83.208.150,2
136.158.167.18,31
245.74.125.50,1
189.83.159.46,2
189.36.30.150,4
37.248.94.228,1
72.226.130.48,4
68.119.64.240,1
48.168.63.39,2
207.120.66.40,2
178.4.85.185,1
56.188.125.29,2
176.81.175.174,13
57.121.116.61,74
189.0.147.162,2
92.104.81.102,2
248.11.7.242,3
220.223.19.199,2
189.83.208.191,3
235.29.201.187,4
68.119.201.147,1
67.232.134.174,2
176.65.82.106,5
219.119.176.43,2
106.150.228.179,24
104.1.46.215,1
56.217.232.162,4
239.222.147.235,2
86.195.207.202,1
92.18.45.40,90
188.31.235.216,94
220.18.110.148,2
72.226.152.242,1
189.36.30.238,2
244.173.222.153,2
189.82.67.140,1
62.202.58.75,4
36.230.100.64,1
68.119.16.67,2
189.82.70.120,2
68.119.65.21,1
224.109.5.106,1
63.36.33.84,2
133.97.151.227,2
185.223.217.122,90
68.119.65.16,4
232.245.127.226,2
60.96.49.142,179
158.45.104.3,1
189.82.71.162,1
69.26.98.152,4
72.226.130.136,1
36.37.160.108,523
210.83.54.2,2
36.190.213.106,123
189.82.70.78,4
248.18.149.30,2
68.119.79.70,6
165.164.88.96,4
224.154.194.137,2
217.231.255.197,91
68.119.201.46,5
105.190.97.75,2
210.150.224.46,2
131.104.248.203,1
214.26.144.84,4
237.155.212.146,1
244.166.13.71,2
204.89.77.64,3
222.239.9.138,1
60.134.195.96,2
192.253.239.124,11
214.12.64.196,1
189.36.31.210,2
248.23.254.121,2
165.146.58.45,1
226.158.136.147,1
201.99.53.37,1
189.82.70.42,2
49.155.11.255,1
76.225.48.61,3
178.74.145.227,2
216.59.39.107,1
41.249.248.30,2
60.252.29.69,5
68.119.65.154,2
36.228.110.46,90
60.134.199.14,2
62.202.58.143,1
36.37.147.152,2625
239.66.25.251,1
194.233.65.88,8
194.233.65.87,15
219.206.158.245,1
80.9.55.200,2
85.239.36.98,2
254.202.208.109,1
196.181.0.149,2
189.36.111.82,2
178.150.48.208,2
80.182.0.212,1
92.45.51.184,90
68.119.65.166,1
69.26.98.179,1
68.90.134.192,2
133.27.0.55,4
211.59.134.84,28
225.230.253.115,89
136.101.30.121,1
189.82.67.232,2
210.55.148.22,5
60.134.173.83,2
60.252.29.111,4
69.39.92.230,269
204.208.34.184,4
44.86.253.77,5
229.54.236.216,1
92.104.156.98,2
165.245.114.230,2
152.9.50.194,3
207.120.127.228,4
136.106.224.46,1
68.119.65.50,4
197.194.155.230,2
225.126.187.62,5
189.83.208.168,2
56.188.112.230,1
70.46.166.190,90
68.119.201.255,5
72.226.130.89,2
85.201.196.103,2
207.120.127.86,2
201.165.72.89,6
68.119.234.118,2
189.83.208.58,2
204.208.42.8,4
46.148.226.32,2
73.167.172.163,4
85.239.44.59,2
105.190.91.120,90
182.192.191.189,2
52.79.160.53,10
37.140.227.234,15
57.88.36.156,50
193.158.103.39,2
58.29.130.207,122
188.31.29.56,3
221.17.125.21,3
189.82.70.77,1
63.167.70.143,2
248.30.219.239,26
222.239.202.70,1
254.202.32.227,1
208.43.183.74,92
133.78.175.246,2
189.82.67.236,3
75.129.168.66,88
92.18.106.222,1
248.177.155.133,2
72.226.130.126,1
204.91.46.215,11
189.83.159.30,2
189.36.111.117,2
49.139.191.154,2
154.31.43.59,2
248.3.251.94,2
197.197.151.10,90
217.45.27.107,2
218.55.200.172,28
183.180.224.43,1
133.97.151.74,2
68.119.65.52,3
189.82.71.5,3
68.119.201.212,1
60.134.195.30,2
189.36.249.223,2
239.222.139.89,2
217.231.240.77,90
217.209.251.36,2
56.188.122.121,3
33.12.111.207,447
60.134.199.74,2
56.217.245.252,2
221.166.136.92,2
68.119.65.207,2
69.124.8.108,124
213.118.241.230,1
222.182.85.20,2
68.119.201.108,2
165.45.203.178,105
79.220.49.76,2
72.226.147.11,1
198.113.135.119,5
68.119.79.204,1
221.166.136.109,2
66.32.62.75,1
65.244.72.121,3
232.245.127.219,2
118.234.45.73,130
68.119.201.208,2
244.166.13.103,2
138.218.26.79,173
62.34.214.12,2
189.82.71.134,2
210.55.148.23,4
214.241.185.166,1
214.46.249.108,69
104.52.196.48,2
233.139.45.219,78
218.181.73.25,3
189.36.32.195,1
56.208.168.104,102
189.83.143.205,1
209.90.166.29,1
68.119.16.224,2
221.177.81.97,539
208.45.202.160,2
225.31.171.2,2
56.217.245.190,2
57.31.158.126,2
217.135.181.45,1
189.83.158.76,1
214.16.227.98,68
60.89.167.191,1
73.133.93.64,171
133.97.150.208,1
64.97.129.74,1
224.36.111.251,1
85.239.36.179,1
133.97.150.218,3
185.60.79.173,521
227.200.84.101,3
229.108.199.29,3
237.35.12.71,1
236.125.201.147,90
168.224.181.182,1
197.194.144.53,2
226.71.47.156,1
112.92.212.128,36
194.233.65.80,7
189.83.208.137,1
189.83.208.32,3
60.134.174.127,2
189.83.142.45,1
60.134.202.253,2
189.82.71.96,5
189.83.208.193,2
192.253.239.60,3
64.175.229.35,1
56.188.124.172,1
51.190.231.195,3
69.60.250.80,2
60.134.173.184,4
189.83.158.254,2
217.231.255.226,127
189.82.41.92,2
56.188.125.21,4
201.165.237.108,2
207.120.66.137,3
240.12.154.242,3
60.134.173.232,2
240.111.145.48,1426
223.19.241.145,3
233.21.13.214,2
237.111.22.218,20
216.52.154.150,32
189.82.67.206,2
60.134.195.151,2
90.1.252.37,5
54.143.54.103,24
189.82.71.159,2
60.134.199.118,2
72.226.130.197,1
75.129.109.97,120
240.127.29.39,2
68.119.172.193,2
60.134.203.13,2
248.138.241.23,2
69.116.95.62,35
124.192.93.169,1
236.132.193.79,1
187.126.89.180,2
208.43.182.148,98
189.83.158.120,2
68.119.79.149,3
46.135.211.145,90
60.134.173.178,5
72.226.130.209,3
189.83.208.47,2
214.245.128.217,4
168.187.14.34,1
42.112.137.119,179
168.98.166.241,90
136.178.55.250,6
229.219.222.244,2
68.119.201.194,2
189.83.208.147,4
36.193.235.145,8
217.231.255.195,90
42.152.136.38,2
60.134.172.60,2
224.4.57.184,1
63.144.192.128,2
218.63.14.88,2
165.225.126.145,2
60.150.76.153,2
225.126.187.77,9
242.102.224.219,2
68.119.65.136,2
223.59.17.40,1
232.161.226.232,1
63.172.65.100,1
189.83.208.44,4
68.119.16.64,2
221.38.112.81,2
247.172.213.18,1
68.119.65.55,2
37.42.54.147,1
170.235.148.230,1
244.161.145.20,9
244.161.145.21,7
189.36.31.166,1
189.82.70.224,2
218.54.86.54,8
72.226.132.36,1
218.106.81.99,4
183.140.1.194,2
68.119.234.65,2
60.134.172.137,5
60.134.173.216,2
150.14.127.227,2
227.215.8.17,3
68.119.201.214,2
202.35.40.30,1
189.82.67.190,4
245.146.242.234,14
41.28.255.1,125
44.86.147.95,5
104.52.212.113,2
194.157.251.109,2
232.161.97.35,1
189.82.71.152,2
240.12.145.33,2
177.141.146.74,2
92.40.124.145,179
51.128.77.9,90
213.196.239.143,2
91.71.188.31,1
189.82.70.54,2
69.18.96.215,4
69.12.45.239,156
79.220.50.219,2
79.163.231.254,2
60.134.199.75,2
170.142.80.51,494
232.245.111.37,3
189.83.143.63,1
213.34.5.120,28
189.83.208.170,3
102.216.105.20,2
189.36.31.178,4
215.145.237.230,5
70.207.198.90,2
68.119.16.179,2
218.54.244.166,1
196.181.103.56,2
254.202.32.87,2
189.83.143.149,2
214.247.221.216,4
54.143.54.101,8
150.219.71.92,2
47.149.222.98,156
194.157.248.174,2
243.170.42.224,2
123.84.157.67,2
60.134.199.57,2
85.201.196.98,2
136.100.21.24,1
237.150.137.75,1
226.62.234.102,6
68.119.201.125,2
68.119.65.62,2
41.121.88.16,1
51.156.207.104,1
248.31.241.70,117
