te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,label,TS
2016-04-11 00:00:01,3.42,71.62.187.224,42.219.156.231,22,56277,TCP,.APRS.,0,40,17,1692,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:03,5.172000000000001,71.62.190.198,42.219.156.231,22,35243,TCP,.APRS.,0,40,16,1712,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:01,3.74,71.62.187.82,42.219.156.231,22,33485,TCP,.APRS.,0,40,16,1704,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:02,4.1160000000000005,71.62.187.60,42.219.156.231,22,34458,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:01,3.648,71.62.187.57,42.219.156.231,22,46540,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.424,42.219.156.231,71.62.187.88,53690,22,TCP,.AP.SF,0,0,12,1269,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:02,4.032,71.62.187.119,42.219.156.231,22,56013,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,5.564,42.219.156.231,71.62.190.212,56305,22,TCP,.AP.SF,0,0,14,1417,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:05,7.54,42.219.156.231,71.62.190.155,32798,22,TCP,.AP.SF,0,0,13,1305,anomaly-sshscan,2016-04-11 00:00:05
2016-04-11 00:00:01,3.728,71.62.187.169,42.219.156.231,22,41813,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:02,3.8680000000000003,42.219.156.231,71.62.187.230,53298,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:01,3.512,42.219.156.231,71.62.189.81,42367,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:02,4.0680000000000005,42.219.156.231,71.62.189.68,41751,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:01,3.484,71.62.187.37,42.219.156.231,22,42368,TCP,.APRS.,0,40,17,1700,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.508,42.219.156.231,71.62.187.116,58485,22,TCP,.AP.SF,0,0,12,1269,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.452,42.219.156.231,71.62.189.4,59426,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.576,42.219.156.231,71.62.187.227,37981,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.372,42.219.156.231,71.62.187.67,52666,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.352,42.219.156.231,71.62.189.33,37766,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.3160000000000003,42.219.156.231,71.62.189.185,48004,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:03,4.9719999999999995,42.219.156.231,71.62.189.32,33554,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,4.912,42.219.156.231,71.62.187.71,39861,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:01,3.352,42.219.156.231,71.62.187.24,49779,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:03,5.36,42.219.156.231,71.62.187.77,37063,22,TCP,.AP.SF,0,0,12,1269,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,4.336,42.219.156.231,71.62.190.199,57016,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:01,3.532,42.219.156.231,71.62.187.108,39250,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:02,3.728,71.62.187.88,42.219.156.231,22,53690,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:01,3.3560000000000003,42.219.156.231,71.62.187.35,44908,22,TCP,.AP.SF,0,0,13,1333,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:01,3.512,42.219.156.231,71.62.187.237,35183,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:02,4.184,71.62.187.230,42.219.156.231,22,53298,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:01,3.4760000000000004,42.219.156.231,71.62.187.64,34401,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:01
2016-04-11 00:00:02,3.844,71.62.189.81,42.219.156.231,22,42367,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:06,7.836,71.62.190.155,42.219.156.231,22,32798,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:06
2016-04-11 00:00:02,3.86,71.62.187.116,42.219.156.231,22,58485,TCP,.APRS.,0,40,18,1808,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,4.348,71.62.189.68,42.219.156.231,22,41751,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,4.052,71.62.189.4,42.219.156.231,22,59426,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.6839999999999997,71.62.187.67,42.219.156.231,22,52666,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,5.052,42.219.156.231,71.62.190.194,50784,22,TCP,.AP.SF,0,0,16,1609,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,3.96,71.62.189.33,42.219.156.231,22,37766,TCP,.AP.SF,0,40,18,2039,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.9160000000000004,71.62.189.185,42.219.156.231,22,48004,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:04,5.528,71.62.187.71,42.219.156.231,22,39861,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:04,5.587999999999999,71.62.189.32,42.219.156.231,22,33554,TCP,.AP.SF,0,40,19,2091,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:02,3.88,71.62.187.227,42.219.156.231,22,37981,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.656,71.62.187.24,42.219.156.231,22,49779,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,4.04,42.219.156.231,71.62.190.207,33354,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.46,42.219.156.231,71.62.187.232,43886,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:04,6.007999999999999,71.62.187.77,42.219.156.231,22,37063,TCP,.AP.SF,0,40,19,2091,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:02,3.8480000000000003,71.62.187.108,42.219.156.231,22,39250,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.66,71.62.187.35,42.219.156.231,22,44908,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:04,5.816,71.62.190.199,42.219.156.231,22,57016,TCP,.AP.SF,0,40,18,2039,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:02,3.872,71.62.187.237,42.219.156.231,22,35183,TCP,.APRS.,0,40,16,1648,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.784,71.62.187.64,42.219.156.231,22,34401,TCP,.APRS.,0,40,17,1776,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,4.016,42.219.156.231,71.62.190.197,42624,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.452,42.219.156.231,71.62.187.87,52348,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,4.088,42.219.156.231,71.62.190.211,40580,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:04,5.396,71.62.190.194,42.219.156.231,22,50784,TCP,.APRS.,0,40,17,1776,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:02,3.76,71.62.187.232,42.219.156.231,22,43886,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:06,7.3839999999999995,42.219.156.231,71.62.189.75,58712,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:06
2016-04-11 00:00:03,4.628,71.62.190.207,42.219.156.231,22,33354,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,4.0,42.219.156.231,71.62.190.195,36497,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,4.636,42.219.156.231,71.62.187.189,53340,22,TCP,.AP.SF,0,0,12,1269,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,3.58,42.219.156.231,71.62.187.239,39985,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.5039999999999996,42.219.156.231,71.62.187.84,40481,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.28,42.219.156.231,71.62.189.64,41058,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,4.0280000000000005,42.219.156.231,71.62.190.193,53300,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,3.752,71.62.187.87,42.219.156.231,22,52348,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:02,3.952,42.219.156.231,71.62.190.180,46637,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,4.256,71.62.190.197,42.219.156.231,22,42624,TCP,.APRS.,0,40,17,1776,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.944,42.219.156.231,71.62.190.145,50029,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,4.36,71.62.190.211,42.219.156.231,22,40580,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:07,8.012,71.62.189.75,42.219.156.231,22,58712,TCP,.AP.SF,0,40,16,1935,anomaly-sshscan,2016-04-11 00:00:07
2016-04-11 00:00:04,4.904,42.219.156.231,71.62.190.218,41730,22,TCP,.AP.SF,0,0,14,1385,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:04,4.96,71.62.187.189,42.219.156.231,22,53340,TCP,.APRS.,0,40,16,1803,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:02,3.372,42.219.156.231,71.62.187.170,56247,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,4.28,71.62.190.195,42.219.156.231,22,36497,TCP,.APRS.,0,40,16,1704,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:04,5.12,42.219.156.231,71.62.189.34,47853,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:03,3.884,71.62.189.64,42.219.156.231,22,41058,TCP,.AP.SF,0,40,18,2039,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,3.5239999999999996,42.219.156.231,71.62.187.225,52346,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,3.8080000000000003,71.62.187.84,42.219.156.231,22,40481,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.888,71.62.187.239,42.219.156.231,22,39985,TCP,.APRS.,0,40,17,1768,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,4.32,71.62.190.193,42.219.156.231,22,53300,TCP,.APRS.,0,40,16,1704,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,3.312,42.219.156.231,71.62.189.195,54742,22,TCP,.AP.SF,0,0,14,1369,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,4.252,71.62.190.180,42.219.156.231,22,46637,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,4.224,71.62.190.145,42.219.156.231,22,50029,TCP,.APRS.,0,40,18,1816,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:02,3.3760000000000003,42.219.156.231,71.62.187.53,53571,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:04,5.204,71.62.190.212,42.219.156.231,22,56305,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:02,3.34,42.219.156.231,71.62.187.79,57720,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:02
2016-04-11 00:00:03,3.5239999999999996,42.219.156.231,71.62.187.62,48416,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.8560000000000003,71.62.187.225,42.219.156.231,22,52346,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:05,5.747999999999999,71.62.189.34,42.219.156.231,22,47853,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:05
2016-04-11 00:00:03,4.244,42.219.156.231,71.62.187.120,33197,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.6519999999999997,71.62.187.170,42.219.156.231,22,56247,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,4.128,42.219.156.231,71.62.190.144,44852,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:04,5.244,71.62.190.218,42.219.156.231,22,41730,TCP,.APRS.,0,40,17,1768,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:04,4.696000000000001,42.219.156.231,71.62.190.226,34146,22,TCP,.AP.SF,0,0,15,1573,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:03,4.28,42.219.156.231,71.62.187.123,56021,22,TCP,.AP.SF,0,0,15,1421,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.908,71.62.189.195,42.219.156.231,22,54742,TCP,.AP.SF,0,40,18,2039,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.428,42.219.156.231,71.62.187.47,38479,22,TCP,.AP.SF,0,0,13,1333,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.932,42.219.156.231,71.62.189.12,57874,22,TCP,.AP.SF,0,0,13,1326,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.68,71.62.187.53,42.219.156.231,22,53571,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.648,71.62.187.79,42.219.156.231,22,57720,TCP,.APRS.,0,40,17,1768,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.8480000000000003,42.219.156.231,71.62.187.126,55149,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.928,42.219.156.231,71.62.190.209,39899,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:04,4.58,71.62.187.120,42.219.156.231,22,33197,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:03,3.8280000000000003,71.62.187.62,42.219.156.231,22,48416,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:04,4.712,42.219.156.231,71.62.187.228,49795,22,TCP,.AP.SF,0,0,13,1305,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:03,3.66,42.219.156.231,71.62.187.117,37694,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.484,42.219.156.231,71.62.187.33,48693,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,4.012,71.62.187.123,42.219.156.231,22,56021,TCP,.AP.SF,0,40,18,1820,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.34,42.219.156.231,71.62.187.66,36138,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.736,71.62.187.47,42.219.156.231,22,38479,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:04,4.992,71.62.190.226,42.219.156.231,22,34146,TCP,.APRS.,0,40,17,1960,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:04,4.44,71.62.190.144,42.219.156.231,22,44852,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:04,4.736000000000001,42.219.156.231,71.62.190.150,58737,22,TCP,.AP.SF,0,0,13,1326,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:05,5.444,42.219.156.231,71.62.190.196,48035,22,TCP,.AP.SF,0,0,14,1430,anomaly-sshscan,2016-04-11 00:00:05
2016-04-11 00:00:04,4.5280000000000005,71.62.189.12,42.219.156.231,22,57874,TCP,.AP.SF,0,40,18,2047,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:03,3.844,42.219.156.231,71.62.187.121,56726,22,TCP,.AP.SF,0,0,12,1253,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.6319999999999997,42.219.156.231,71.62.187.229,56846,22,TCP,.AP.SF,0,0,13,1317,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:03,3.792,71.62.187.33,42.219.156.231,22,48693,TCP,.APRS.,0,40,17,1764,anomaly-sshscan,2016-04-11 00:00:03
2016-04-11 00:00:04,4.1160000000000005,71.62.187.126,42.219.156.231,22,55149,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:04
2016-04-11 00:00:05,4.996,71.62.187.228,42.219.156.231,22,49795,TCP,.APRS.,0,40,17,1756,anomaly-sshscan,2016-04-11 00:00:05
