te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,label,TS
2016-04-12 00:10:50,0.0,208.42.102.83,42.219.152.23,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:10:50
2016-04-12 00:10:51,0.0,208.42.102.83,42.219.156.27,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:10:51
2016-04-12 00:10:51,0.0,208.42.102.83,42.219.158.16,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:10:51
2016-04-12 00:10:54,0.0,208.42.102.83,42.219.156.28,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:10:54
2016-04-12 00:10:57,0.0,208.42.102.83,42.219.154.70,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:10:57
2016-04-12 00:10:58,0.0,208.42.102.83,42.219.158.21,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:10:58
2016-04-12 00:10:59,0.0,69.81.144.249,42.219.152.21,42929,1900,UDP,.A....,0,40,1,122,background,2016-04-12 00:10:59
2016-04-12 00:11:00,0.0,208.42.102.83,42.219.156.29,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:00
2016-04-12 00:11:01,0.0,208.42.102.83,42.219.152.22,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:01
2016-04-12 00:11:01,0.0,208.42.102.83,42.219.154.69,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:01
2016-04-12 00:11:01,0.0,208.42.102.83,42.219.158.19,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:01
2016-04-12 00:11:06,0.0,242.101.129.130,42.219.152.18,55132,554,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:06
2016-04-12 00:11:07,0.0,208.42.102.83,42.219.152.18,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:07
2016-04-12 00:11:09,0.0,69.81.144.249,42.219.154.70,51707,1900,UDP,.A....,0,40,1,122,background,2016-04-12 00:11:09
2016-04-12 00:11:19,0.0,208.42.102.83,42.219.154.71,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:19
2016-04-12 00:11:24,0.0,208.42.102.83,42.219.154.66,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:24
2016-04-12 00:11:28,0.0,208.42.102.83,42.219.152.21,52634,1080,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:28
2016-04-12 00:11:33,0.0,240.62.27.30,42.219.156.31,46216,21320,TCP,....S.,0,0,1,40,background,2016-04-12 00:11:33
2016-04-12 00:13:42,0.0,82.7.67.216,42.219.152.23,49835,1604,TCP,....S.,0,0,1,40,background,2016-04-12 00:13:42
2016-04-12 00:13:47,0.0,192.253.239.141,42.219.154.71,56593,2222,TCP,....S.,0,72,1,40,background,2016-04-12 00:13:47
2016-04-12 00:13:56,0.0,227.207.180.76,42.219.158.21,65277,25,TCP,....S.,0,2,1,48,background,2016-04-12 00:13:56
2016-04-12 00:14:11,2.972,222.229.196.198,42.219.154.69,1430,445,TCP,....S.,0,40,2,96,background,2016-04-12 00:14:11
2016-04-12 00:14:16,0.0,75.89.233.97,42.219.158.16,17940,22,TCP,....S.,0,40,1,48,background,2016-04-12 00:14:16
2016-04-12 00:14:16,0.0,75.89.233.97,42.219.158.17,17940,22,TCP,....S.,0,40,1,48,background,2016-04-12 00:14:16
2016-04-12 00:14:16,0.0,75.89.233.97,42.219.158.18,17940,22,TCP,....S.,0,40,1,48,background,2016-04-12 00:14:16
2016-04-12 00:14:16,0.0,75.89.233.97,42.219.158.19,17940,22,TCP,....S.,0,40,1,48,background,2016-04-12 00:14:16
2016-04-12 00:14:16,0.0,75.89.233.97,42.219.158.21,17940,22,TCP,....S.,0,40,1,48,background,2016-04-12 00:14:16
2016-04-12 00:14:17,0.0,240.62.27.30,42.219.154.66,42075,21320,TCP,....S.,0,0,1,40,background,2016-04-12 00:14:17
2016-04-12 00:14:33,2.9960000000000004,84.129.161.147,42.219.152.20,56788,23,TCP,....S.,0,40,2,120,background,2016-04-12 00:14:33
2016-04-12 00:14:36,0.0,117.208.149.42,42.219.156.30,58227,25,TCP,....S.,0,72,1,40,background,2016-04-12 00:14:36
2016-04-12 00:14:36,0.0,117.208.149.43,42.219.156.30,43187,25,TCP,....S.,0,72,1,40,background,2016-04-12 00:14:36
2016-04-12 00:14:36,0.0,194.231.140.151,42.219.154.68,14861,119,TCP,....S.,0,40,1,40,background,2016-04-12 00:14:36
2016-04-12 00:15:01,0.0,198.132.44.182,42.219.154.66,34680,51106,TCP,....S.,0,40,1,40,background,2016-04-12 00:15:01
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.152.18,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.152.20,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.152.21,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.152.22,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.152.23,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.156.27,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.156.28,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.156.29,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.156.30,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.156.31,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.158.16,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.158.17,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.158.18,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.158.19,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:07,0.0,178.115.205.193,42.219.158.21,16116,22,TCP,....S.,0,0,1,48,background,2016-04-12 00:15:07
2016-04-12 00:15:15,3.036,183.114.120.205,42.219.158.18,36910,23,TCP,....S.,0,72,2,104,background,2016-04-12 00:15:15
2016-04-12 00:15:29,0.0,192.253.239.19,42.219.158.16,54624,2222,TCP,....S.,0,72,1,40,background,2016-04-12 00:15:29
2016-04-12 00:15:48,0.0,80.22.139.148,42.219.158.16,54594,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:48
2016-04-12 00:15:48,0.0,80.22.139.148,42.219.158.17,54593,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:48
2016-04-12 00:15:48,0.0,80.22.139.148,42.219.158.18,54595,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:48
2016-04-12 00:15:48,0.0,80.22.139.148,42.219.158.19,54730,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:48
2016-04-12 00:15:48,0.0,80.22.139.148,42.219.158.21,54597,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:48
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.152.18,55547,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.152.20,55543,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.152.21,55544,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.152.22,55545,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.152.23,55546,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.154.66,55904,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.154.68,55900,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.154.69,55898,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.154.70,55901,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.154.71,55902,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.156.27,55260,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.156.28,55259,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.156.29,55256,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.156.30,55251,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:15:49,0.0,80.22.139.148,42.219.156.31,55252,22,TCP,....S.,0,72,1,52,background,2016-04-12 00:15:49
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.152.18,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.152.20,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.152.21,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.152.22,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.152.23,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.154.66,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.154.68,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.154.71,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.156.27,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.156.28,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.156.29,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.156.30,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.156.31,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.158.16,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.158.17,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.158.18,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.158.19,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:31,0.0,246.182.200.41,42.219.158.21,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:31
2016-04-12 00:16:32,0.0,246.182.200.41,42.219.154.69,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:32
2016-04-12 00:16:32,0.0,246.182.200.41,42.219.154.70,6000,3306,TCP,....S.,0,40,1,40,background,2016-04-12 00:16:32
2016-04-12 00:16:48,3.092,195.107.245.1,42.219.154.70,3280,445,TCP,....S.,0,72,2,96,background,2016-04-12 00:16:48
2016-04-12 00:17:14,0.0,240.62.27.30,42.219.156.30,45753,21320,TCP,....S.,0,0,1,40,background,2016-04-12 00:17:14
2016-04-12 00:18:46,0.0,242.101.129.130,42.219.158.16,43755,554,TCP,....S.,0,0,1,40,background,2016-04-12 00:18:46
2016-04-12 00:19:38,2.992,173.8.59.73,42.219.154.66,57728,23,TCP,....S.,0,72,2,104,background,2016-04-12 00:19:38
2016-04-12 00:19:46,0.0,198.132.59.191,42.219.158.16,40263,587,TCP,....S.,0,40,1,40,background,2016-04-12 00:19:46
2016-04-12 00:20:16,7.0,215.150.91.42,42.219.156.30,50261,23,TCP,....S.,0,40,4,240,background,2016-04-12 00:20:16
2016-04-12 00:20:17,0.0,207.242.17.169,42.219.154.68,6789,500,UDP,.A....,0,0,1,592,background,2016-04-12 00:20:17
2016-04-12 00:20:40,0.0,56.228.69.101,42.219.154.66,4500,4500,UDP,.A....,0,0,1,848,background,2016-04-12 00:20:40
2016-04-12 00:20:53,0.0,61.200.223.97,42.219.154.71,7171,64588,TCP,...R..,0,40,1,40,background,2016-04-12 00:20:53
2016-04-12 00:20:55,0.0,61.200.223.97,42.219.154.69,7171,23949,TCP,...R..,0,40,1,40,background,2016-04-12 00:20:55
2016-04-12 00:21:26,0.0,61.200.223.97,42.219.154.71,7171,11895,TCP,...R..,0,40,1,40,background,2016-04-12 00:21:26
2016-04-12 00:21:30,0.0,61.200.223.97,42.219.156.29,7171,1597,TCP,...R..,0,40,1,40,background,2016-04-12 00:21:30
2016-04-12 00:21:33,0.0,61.200.223.97,42.219.154.69,7171,24951,TCP,...R..,0,40,1,40,background,2016-04-12 00:21:33
2016-04-12 00:21:34,0.0,192.253.239.136,42.219.154.69,60125,2222,TCP,....S.,0,72,1,40,background,2016-04-12 00:21:34
2016-04-12 00:21:36,0.0,61.200.223.97,42.219.152.18,7171,10054,TCP,...R..,0,72,1,40,background,2016-04-12 00:21:36
2016-04-12 00:21:38,0.0,61.200.223.97,42.219.158.17,7171,48272,TCP,...R..,0,72,1,40,background,2016-04-12 00:21:38
2016-04-12 00:21:39,0.0,61.200.223.97,42.219.152.23,7171,54965,TCP,...R..,0,72,1,40,background,2016-04-12 00:21:39
2016-04-12 00:21:40,0.0,56.228.69.101,42.219.156.27,31632,2376,TCP,....S.,0,0,1,40,background,2016-04-12 00:21:40
2016-04-12 00:21:40,0.0,61.200.223.97,42.219.156.29,7171,34098,TCP,...R..,0,40,1,40,background,2016-04-12 00:21:40
2016-04-12 00:21:44,0.0,61.200.223.97,42.219.154.66,7171,58155,TCP,...R..,0,40,1,40,background,2016-04-12 00:21:44
2016-04-12 00:21:44,0.0,61.200.223.97,42.219.158.16,7171,32195,TCP,...R..,0,72,1,40,background,2016-04-12 00:21:44
2016-04-12 00:21:52,0.0,61.200.223.97,42.219.154.69,7171,34113,TCP,...R..,0,40,1,40,background,2016-04-12 00:21:52
2016-04-12 00:21:53,0.0,61.200.223.97,42.219.152.21,7171,30646,TCP,...R..,0,72,1,40,background,2016-04-12 00:21:53
2016-04-12 00:21:53,0.0,61.200.223.97,42.219.156.28,7171,23934,TCP,...R..,0,40,1,40,background,2016-04-12 00:21:53
2016-04-12 00:21:59,4.996,65.236.104.255,42.219.152.21,44092,23,TCP,....S.,0,72,6,360,background,2016-04-12 00:21:59
