te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,label,TS
2016-04-16 00:15:32,0.0,33.12.107.63,42.219.154.66,5075,5060,UDP,.A....,0,0,1,444,background,2016-04-16 00:15:32
2016-04-16 00:15:32,0.0,33.12.107.63,42.219.154.68,5075,5060,UDP,.A....,0,0,1,444,background,2016-04-16 00:15:32
2016-04-16 00:15:32,0.0,33.12.107.63,42.219.154.69,5075,5060,UDP,.A....,0,0,1,442,background,2016-04-16 00:15:32
2016-04-16 00:15:32,0.0,33.12.107.63,42.219.154.70,5075,5060,UDP,.A....,0,0,1,444,background,2016-04-16 00:15:32
2016-04-16 00:15:32,0.0,33.12.107.63,42.219.154.71,5075,5060,UDP,.A....,0,0,1,443,background,2016-04-16 00:15:32
2016-04-16 00:15:46,0.0,56.228.70.238,42.219.156.28,25932,49,TCP,....S.,0,0,1,40,background,2016-04-16 00:15:46
2016-04-16 00:16:19,0.0,117.208.149.135,42.219.156.27,0,2048,ICMP,.A....,0,72,1,40,background,2016-04-16 00:16:19
2016-04-16 00:16:19,0.0,117.208.149.138,42.219.156.27,0,2048,ICMP,.A....,0,72,1,40,background,2016-04-16 00:16:19
2016-04-16 00:16:58,0.0,82.7.67.216,42.219.152.22,54314,1604,TCP,....S.,0,0,1,40,background,2016-04-16 00:16:58
2016-04-16 00:17:09,0.0,56.228.69.74,42.219.154.68,49717,902,TCP,....S.,0,0,1,40,background,2016-04-16 00:17:09
2016-04-16 00:17:26,0.0,242.100.234.89,42.219.156.29,47626,8090,TCP,....S.,0,0,1,40,background,2016-04-16 00:17:26
2016-04-16 00:18:03,0.0,82.7.67.216,42.219.154.70,58177,1604,TCP,....S.,0,0,1,40,background,2016-04-16 00:18:03
2016-04-16 00:18:08,0.0,165.72.140.4,42.219.156.28,48881,80,TCP,....S.,0,0,1,40,background,2016-04-16 00:18:08
2016-04-16 00:19:22,0.0,242.103.60.163,42.219.152.20,36494,22,TCP,....S.,0,0,1,40,background,2016-04-16 00:19:22
2016-04-16 00:19:40,0.0,242.102.233.66,42.219.158.19,52106,111,TCP,....S.,0,0,1,40,background,2016-04-16 00:19:40
2016-04-16 00:20:10,0.0,222.156.20.245,42.219.156.31,38746,123,UDP,.A....,0,40,1,220,background,2016-04-16 00:20:10
2016-04-16 00:20:34,2.9960000000000004,168.171.197.195,42.219.152.20,45041,23,TCP,....S.,0,40,2,104,background,2016-04-16 00:20:34
2016-04-16 00:20:41,2.988,189.17.132.217,42.219.154.69,4182,445,TCP,....S.,0,0,2,96,background,2016-04-16 00:20:41
2016-04-16 00:21:20,0.0,165.72.140.4,42.219.156.30,48881,80,TCP,....S.,0,0,1,40,background,2016-04-16 00:21:20
2016-04-16 00:21:25,0.0,164.229.244.165,42.219.152.21,12200,10200,TCP,....S.,0,72,1,40,background,2016-04-16 00:21:25
2016-04-16 00:21:43,0.0,240.63.255.213,42.219.158.19,49051,5060,TCP,....S.,0,0,1,40,background,2016-04-16 00:21:43
2016-04-16 00:21:47,0.0,208.43.183.102,42.219.158.18,46090,3333,TCP,....S.,0,40,1,40,background,2016-04-16 00:21:47
2016-04-16 00:21:48,8.988,50.61.97.21,42.219.156.29,44087,23,TCP,....S.,0,72,3,180,background,2016-04-16 00:21:48
2016-04-16 00:21:59,0.0,208.43.183.102,42.219.158.21,46090,3333,TCP,....S.,0,40,1,40,background,2016-04-16 00:21:59
2016-04-16 00:22:08,0.0,117.208.149.134,42.219.154.71,0,2048,ICMP,.A....,0,72,1,40,background,2016-04-16 00:22:08
2016-04-16 00:22:08,0.0,117.208.149.135,42.219.154.71,0,2048,ICMP,.A....,0,72,1,40,background,2016-04-16 00:22:08
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.152.18,3346,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.152.20,13381,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.152.21,18721,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.152.22,16298,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.154.66,48323,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.154.68,60032,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.154.69,53271,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.154.70,59996,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.154.71,58945,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.156.27,31957,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.156.28,61359,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.156.29,63257,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.156.30,22855,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.156.31,47760,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.158.16,7188,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.158.17,54675,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.158.18,9390,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.158.19,9424,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:10,0.0,183.61.67.40,42.219.158.21,12818,9200,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:10
2016-04-16 00:22:24,0.0,82.7.67.216,42.219.154.71,58608,1604,TCP,....S.,0,0,1,40,background,2016-04-16 00:22:24
2016-04-16 00:22:50,0.0,198.132.37.185,42.219.158.19,34680,9595,TCP,....S.,0,40,1,40,background,2016-04-16 00:22:50
2016-04-16 00:23:39,0.0,208.43.183.102,42.219.158.16,46090,3333,TCP,....S.,0,40,1,40,background,2016-04-16 00:23:39
2016-04-16 00:23:41,3.0039999999999996,51.207.192.215,42.219.154.71,1742,445,TCP,....S.,0,40,2,96,background,2016-04-16 00:23:41
2016-04-16 00:23:47,0.0,102.216.117.43,42.219.154.69,27020,58833,UDP,.A....,0,20,1,218,background,2016-04-16 00:23:47
2016-04-16 00:23:57,0.0,208.43.183.102,42.219.158.17,46090,3333,TCP,....S.,0,40,1,40,background,2016-04-16 00:23:57
2016-04-16 00:24:16,9.0,72.69.131.12,42.219.156.31,56166,23,TCP,....S.,0,72,3,180,background,2016-04-16 00:24:16
2016-04-16 00:24:31,3.0,227.63.117.108,42.219.156.31,47334,23,TCP,....S.,0,40,2,104,background,2016-04-16 00:24:31
2016-04-16 00:24:59,0.0,188.30.244.90,42.219.156.30,8345,33683,TCP,.A..S.,0,0,1,44,background,2016-04-16 00:24:59
2016-04-16 00:25:01,0.0,67.120.114.13,42.219.156.27,59484,3389,TCP,....S.,0,0,1,40,background,2016-04-16 00:25:01
2016-04-16 00:26:13,0.0,240.62.27.30,42.219.158.18,46199,21320,TCP,....S.,0,0,1,40,background,2016-04-16 00:26:13
2016-04-16 00:26:24,2.992,182.153.97.210,42.219.154.70,6523,445,TCP,....S.,0,0,2,96,background,2016-04-16 00:26:24
2016-04-16 00:26:43,0.0,67.120.114.13,42.219.158.19,59484,3389,TCP,....S.,0,0,1,40,background,2016-04-16 00:26:43
2016-04-16 00:27:15,0.0,192.253.239.20,42.219.156.27,43055,22,TCP,....S.,0,72,1,40,background,2016-04-16 00:27:15
2016-04-16 00:27:17,0.0,198.132.59.191,42.219.156.30,17449,5555,TCP,....S.,0,40,1,40,background,2016-04-16 00:27:17
2016-04-16 00:27:24,0.0,82.7.67.216,42.219.158.17,43782,1604,TCP,....S.,0,0,1,40,background,2016-04-16 00:27:24
2016-04-16 00:28:12,0.0,222.156.20.245,42.219.158.17,50840,123,UDP,.A....,0,40,1,220,background,2016-04-16 00:28:12
2016-04-16 00:28:18,0.0,62.100.126.36,42.219.158.16,5147,5060,UDP,.A....,0,0,1,435,background,2016-04-16 00:28:18
2016-04-16 00:28:18,0.0,62.100.126.36,42.219.158.17,5147,5060,UDP,.A....,0,0,1,433,background,2016-04-16 00:28:18
2016-04-16 00:28:18,0.0,62.100.126.36,42.219.158.18,5147,5060,UDP,.A....,0,0,1,433,background,2016-04-16 00:28:18
2016-04-16 00:28:18,0.0,62.100.126.36,42.219.158.19,5147,5060,UDP,.A....,0,0,1,436,background,2016-04-16 00:28:18
2016-04-16 00:28:18,0.0,62.100.126.36,42.219.158.21,5147,5060,UDP,.A....,0,0,1,435,background,2016-04-16 00:28:18
2016-04-16 00:28:20,0.0,62.100.126.36,42.219.156.27,5147,5060,UDP,.A....,0,0,1,435,background,2016-04-16 00:28:20
2016-04-16 00:28:20,0.0,62.100.126.36,42.219.156.28,5147,5060,UDP,.A....,0,0,1,436,background,2016-04-16 00:28:20
