te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,label,TS
2016-04-15 00:19:49,3.0039999999999996,72.64.165.138,42.219.156.31,36664,23,TCP,....S.,0,72,2,104,background,2016-04-15 00:19:49
2016-04-15 00:19:50,0.0,202.5.201.157,42.219.152.20,443,51028,TCP,.A..S.,0,40,1,44,background,2016-04-15 00:19:50
2016-04-15 00:19:51,21.82,232.237.102.250,42.219.158.19,26934,45310,UDP,.A....,0,0,5,250,background,2016-04-15 00:19:51
2016-04-15 00:19:55,2.888,232.232.24.225,42.219.154.70,43941,445,TCP,....S.,0,72,2,96,background,2016-04-15 00:19:55
2016-04-15 00:20:15,0.0,232.237.102.250,42.219.158.19,26934,45310,UDP,.A....,0,0,1,48,background,2016-04-15 00:20:15
2016-04-15 00:20:15,0.0,232.237.102.250,42.219.158.19,26934,45310,UDP,.A....,0,16,1,48,background,2016-04-15 00:20:15
2016-04-15 00:20:21,0.0,200.143.53.92,42.219.154.68,54799,443,TCP,....S.,0,0,1,52,background,2016-04-15 00:20:21
2016-04-15 00:20:21,0.0,200.143.53.92,42.219.154.69,54793,443,TCP,....S.,0,0,1,52,background,2016-04-15 00:20:21
2016-04-15 00:20:22,0.0,200.143.53.92,42.219.154.66,54828,443,TCP,....S.,0,0,1,52,background,2016-04-15 00:20:22
2016-04-15 00:20:22,0.0,200.143.53.92,42.219.154.70,54809,443,TCP,....S.,0,0,1,52,background,2016-04-15 00:20:22
2016-04-15 00:20:22,0.0,200.143.53.92,42.219.154.71,54816,443,TCP,....S.,0,0,1,52,background,2016-04-15 00:20:22
2016-04-15 00:20:33,0.0,192.253.239.174,42.219.158.19,52786,8000,TCP,....S.,0,72,1,40,background,2016-04-15 00:20:33
2016-04-15 00:20:50,0.0,198.132.27.142,42.219.152.20,31632,8081,TCP,....S.,0,40,1,40,background,2016-04-15 00:20:50
2016-04-15 00:20:52,3.008,202.161.71.247,42.219.154.71,44493,23,TCP,....S.,0,72,2,104,background,2016-04-15 00:20:52
2016-04-15 00:21:10,3.0639999999999996,139.28.12.196,42.219.154.71,2408,445,TCP,....S.,0,72,2,96,background,2016-04-15 00:21:10
2016-04-15 00:21:25,0.0,82.7.67.216,42.219.152.18,50688,1604,TCP,....S.,0,0,1,40,background,2016-04-15 00:21:25
2016-04-15 00:21:37,0.0,227.123.84.75,42.219.156.31,33823,8888,TCP,....S.,0,40,1,40,background,2016-04-15 00:21:37
2016-04-15 00:22:14,3.2439999999999998,77.207.171.250,42.219.156.29,58793,23,TCP,....S.,0,0,2,104,background,2016-04-15 00:22:14
2016-04-15 00:22:25,0.0,69.81.144.249,42.219.156.28,40646,1900,UDP,.A....,0,40,1,122,background,2016-04-15 00:22:25
2016-04-15 00:22:26,9.016,67.199.89.5,42.219.154.68,39292,8080,TCP,....S.,0,40,3,180,background,2016-04-15 00:22:26
2016-04-15 00:22:34,0.0,198.132.27.142,42.219.154.71,7900,9160,TCP,....S.,0,40,1,40,background,2016-04-15 00:22:34
2016-04-15 00:23:10,0.0,69.81.144.249,42.219.152.22,56258,1900,UDP,.A....,0,40,1,122,background,2016-04-15 00:23:10
2016-04-15 00:23:21,0.0,168.225.173.144,42.219.156.27,9110,64073,TCP,.A....,0,0,1,40,background,2016-04-15 00:23:21
2016-04-15 00:23:21,0.0,33.12.117.59,42.219.158.16,5436,5080,UDP,.A....,0,0,1,443,background,2016-04-15 00:23:21
2016-04-15 00:23:21,0.0,33.12.117.59,42.219.158.17,5436,5080,UDP,.A....,0,0,1,441,background,2016-04-15 00:23:21
2016-04-15 00:23:21,0.0,33.12.117.59,42.219.158.18,5436,5080,UDP,.A....,0,0,1,444,background,2016-04-15 00:23:21
2016-04-15 00:23:21,0.0,33.12.117.59,42.219.158.19,5436,5080,UDP,.A....,0,0,1,442,background,2016-04-15 00:23:21
2016-04-15 00:23:21,0.0,33.12.117.59,42.219.158.21,5436,5080,UDP,.A....,0,0,1,443,background,2016-04-15 00:23:21
2016-04-15 00:23:24,0.0,33.12.117.59,42.219.156.27,5436,5080,UDP,.A....,0,0,1,440,background,2016-04-15 00:23:24
2016-04-15 00:23:24,0.0,33.12.117.59,42.219.156.28,5436,5080,UDP,.A....,0,0,1,440,background,2016-04-15 00:23:24
2016-04-15 00:23:24,0.0,33.12.117.59,42.219.156.29,5436,5080,UDP,.A....,0,0,1,443,background,2016-04-15 00:23:24
2016-04-15 00:23:24,0.0,33.12.117.59,42.219.156.30,5436,5080,UDP,.A....,0,0,1,441,background,2016-04-15 00:23:24
2016-04-15 00:23:24,0.0,33.12.117.59,42.219.156.31,5436,5080,UDP,.A....,0,0,1,443,background,2016-04-15 00:23:24
2016-04-15 00:23:25,0.0,33.12.117.59,42.219.152.18,5436,5080,UDP,.A....,0,0,1,442,background,2016-04-15 00:23:25
2016-04-15 00:23:25,0.0,33.12.117.59,42.219.152.20,5436,5080,UDP,.A....,0,0,1,443,background,2016-04-15 00:23:25
2016-04-15 00:23:25,0.0,33.12.117.59,42.219.152.21,5436,5080,UDP,.A....,0,0,1,441,background,2016-04-15 00:23:25
2016-04-15 00:23:25,0.0,33.12.117.59,42.219.152.22,5436,5080,UDP,.A....,0,0,1,442,background,2016-04-15 00:23:25
2016-04-15 00:23:25,0.0,33.12.117.59,42.219.152.23,5436,5080,UDP,.A....,0,0,1,444,background,2016-04-15 00:23:25
2016-04-15 00:23:27,0.0,33.12.117.59,42.219.154.66,5436,5080,UDP,.A....,0,0,1,443,background,2016-04-15 00:23:27
2016-04-15 00:23:27,0.0,33.12.117.59,42.219.154.68,5436,5080,UDP,.A....,0,0,1,440,background,2016-04-15 00:23:27
2016-04-15 00:23:27,0.0,33.12.117.59,42.219.154.69,5436,5080,UDP,.A....,0,0,1,442,background,2016-04-15 00:23:27
2016-04-15 00:23:27,0.0,33.12.117.59,42.219.154.70,5436,5080,UDP,.A....,0,0,1,441,background,2016-04-15 00:23:27
2016-04-15 00:23:27,0.0,33.12.117.59,42.219.154.71,5436,5080,UDP,.A....,0,0,1,442,background,2016-04-15 00:23:27
2016-04-15 00:23:28,0.0,69.81.144.249,42.219.158.19,46050,1900,UDP,.A....,0,40,1,122,background,2016-04-15 00:23:28
2016-04-15 00:24:01,0.0,69.81.144.249,42.219.154.70,54181,1900,UDP,.A....,0,40,1,122,background,2016-04-15 00:24:01
2016-04-15 00:24:23,3.0,212.18.228.115,42.219.158.21,37852,23,TCP,....S.,0,0,2,104,background,2016-04-15 00:24:23
2016-04-15 00:24:31,0.0,217.231.248.68,42.219.156.30,43032,80,TCP,....S.,0,40,1,40,background,2016-04-15 00:24:31
2016-04-15 00:25:30,0.0,79.6.253.193,42.219.154.70,0,771,ICMP,.A....,0,0,1,81,background,2016-04-15 00:25:30
2016-04-15 00:25:49,3.008,213.127.5.13,42.219.158.18,40408,23,TCP,....S.,0,0,2,104,background,2016-04-15 00:25:49
2016-04-15 00:26:00,0.0,168.225.173.144,42.219.156.30,9110,59552,TCP,.A....,0,0,1,40,background,2016-04-15 00:26:00
2016-04-15 00:26:00,0.0,240.62.27.30,42.219.154.71,40863,21320,TCP,....S.,0,0,1,40,background,2016-04-15 00:26:00
2016-04-15 00:26:01,0.0,218.5.37.126,42.219.154.69,80,9736,TCP,.A....,0,0,1,40,background,2016-04-15 00:26:01
2016-04-15 00:26:02,0.0,117.208.149.120,42.219.154.66,56672,993,TCP,....S.,0,72,1,40,background,2016-04-15 00:26:02
2016-04-15 00:26:02,0.0,117.208.149.124,42.219.154.66,42930,993,TCP,....S.,0,72,1,40,background,2016-04-15 00:26:02
2016-04-15 00:26:13,0.0,217.231.255.137,42.219.152.21,36141,123,UDP,.A....,0,40,1,220,background,2016-04-15 00:26:13
2016-04-15 00:26:15,0.0,69.81.144.249,42.219.156.31,56566,1900,UDP,.A....,0,40,1,122,background,2016-04-15 00:26:15
2016-04-15 00:26:21,0.0,218.5.37.126,42.219.156.31,80,58283,TCP,.A....,0,0,1,40,background,2016-04-15 00:26:21
2016-04-15 00:26:23,0.0,246.7.236.18,42.219.156.30,12200,29081,TCP,....S.,0,72,1,40,background,2016-04-15 00:26:23
2016-04-15 00:26:23,0.0,246.7.236.18,42.219.158.19,12200,29081,TCP,....S.,0,72,1,40,background,2016-04-15 00:26:23
2016-04-15 00:26:24,0.0,222.156.17.70,42.219.154.71,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:24
2016-04-15 00:26:25,0.0,222.156.17.70,42.219.154.68,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:25
2016-04-15 00:26:25,0.0,222.156.17.70,42.219.156.31,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:25
2016-04-15 00:26:27,0.0,222.156.17.70,42.219.158.21,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:27
2016-04-15 00:26:30,0.0,217.231.248.68,42.219.158.17,43113,80,TCP,....S.,0,40,1,40,background,2016-04-15 00:26:30
2016-04-15 00:26:30,0.0,222.156.17.70,42.219.156.28,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:30
2016-04-15 00:26:31,0.0,222.156.17.70,42.219.152.23,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:31
2016-04-15 00:26:32,0.0,218.5.37.126,42.219.156.29,80,27483,TCP,.A....,0,0,1,40,background,2016-04-15 00:26:32
2016-04-15 00:26:34,0.0,222.156.17.70,42.219.154.69,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:34
2016-04-15 00:26:35,0.0,78.135.101.45,42.219.156.27,58963,23,TCP,....S.,0,0,1,52,background,2016-04-15 00:26:35
2016-04-15 00:26:38,0.0,222.156.17.70,42.219.154.66,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:38
2016-04-15 00:26:38,3.236,224.231.222.170,42.219.154.66,55524,445,TCP,....S.,0,40,2,96,background,2016-04-15 00:26:38
2016-04-15 00:26:40,0.0,222.156.17.70,42.219.158.18,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:40
2016-04-15 00:26:41,0.0,222.156.17.70,42.219.152.22,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:41
2016-04-15 00:26:48,0.0,222.156.17.70,42.219.158.19,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:48
2016-04-15 00:26:57,0.0,222.156.17.70,42.219.158.17,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:26:57
2016-04-15 00:26:59,0.0,165.28.39.233,42.219.154.68,31632,8139,TCP,....S.,0,72,1,40,background,2016-04-15 00:26:59
2016-04-15 00:27:03,0.0,222.156.17.70,42.219.152.20,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:27:03
2016-04-15 00:27:06,0.0,222.156.17.70,42.219.156.29,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:27:06
2016-04-15 00:27:10,0.0,222.156.17.70,42.219.156.27,43318,123,UDP,.A....,0,40,1,76,background,2016-04-15 00:27:10
2016-04-15 00:27:11,0.0,218.5.37.126,42.219.156.29,80,43828,TCP,.A....,0,0,1,40,background,2016-04-15 00:27:11
