teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
24,746,17,0.8013501113746315,42.219.155.123,25,136.171.149.50,43480,UDP,2016-11-04 04:28:42
3,547,2,0.7341648498550057,42.219.155.123,25,233.9.169.39,40429,TCP,2016-11-04 04:28:45
94,122,1,0.74036082951352,42.219.155.123,80,237.99.118.50,46019,UDP,2016-11-04 04:30:19
4,411,1,0.7352317145559937,42.219.155.123,778,227.147.125.77,19968,TCP,2016-11-04 04:30:23
43,569,10,0.7745845103636384,186.37.71.97,45324,42.219.155.123,5026,UDP,2016-11-04 04:31:06
26,2484,6,0.7722404168453068,42.219.155.123,5080,237.7.30.142,38336,UDP,2016-11-04 04:31:32
28,1194,12,0.7782453869003803,42.219.155.123,80,239.49.125.108,113,UDP,2016-11-04 04:32:00
3,2228,3,0.7326732845976949,237.84.135.50,58373,42.219.155.123,80,UDP,2016-11-04 04:32:03
4,522,5,0.7336066116113216,42.219.155.123,778,237.222.125.50,46969,TCP,2016-11-04 04:32:07
21,521,6,0.7743521716911346,42.219.155.123,563,237.37.233.193,771,UDP,2016-11-04 04:32:28
34,514,13,0.7674085500184447,42.219.155.123,23,237.126.102.40,4881,UDP,2016-11-04 04:33:02
83,517,1,0.7204283857718109,42.219.155.123,25,202.34.125.50,38376,TCP,2016-11-04 04:34:25
60,101,1,0.8059294398408383,42.219.155.123,50058,237.7.125.50,38340,TCP,2016-11-04 04:35:25
8,499,5,0.7637869741301984,42.219.155.123,25,151.148.154.162,38328,UDP,2016-11-04 04:35:33
4,2703,2,0.8244580475147814,42.219.155.123,123,123.37.126.50,53,UDP,2016-11-04 04:35:37
89,3534,14,0.7367902176920325,237.126.55.154,38800,42.219.155.123,22,UDP,2016-11-04 04:37:06
3,298,6,0.7570962288882583,42.219.155.123,25,237.10.111.116,50625,UDP,2016-11-04 04:37:09
4,1308,8,0.7338596570771188,167.158.233.50,58400,42.219.155.123,23,UDP,2016-11-04 04:37:13
22,1431,22,0.7700775288976729,42.219.155.123,80,48.7.71.118,25001,UDP,2016-11-04 04:37:35
25,528,2,0.7297242146451026,42.219.155.123,563,97.8.125.50,52159,TCP,2016-11-04 04:38:00
4,26480,1,0.7728300110902637,42.219.155.123,1581,157.8.125.160,20016,UDP,2016-11-04 04:38:04
3,531,6,0.7861883437726647,42.219.155.123,123,55.217.206.50,34869,UDP,2016-11-04 04:38:07
18,2327,1,0.7368721996899694,42.219.155.123,5037,237.8.176.95,46549,UDP,2016-11-04 04:38:25
21,539,1,0.8128007990308106,42.219.155.123,44893,40.198.199.50,2672,UDP,2016-11-04 04:38:46
27,582,1,0.7679983132984489,42.219.155.123,1888,162.6.202.159,113,UDP,2016-11-04 04:39:13
4,536,6,0.8188634945545346,82.102.32.112,771,42.219.155.123,25,UDP,2016-11-04 04:39:17
8,46,5,0.8052140835206956,180.18.71.50,50557,42.219.155.123,80,TCP,2016-11-04 04:39:25
32,357,2,0.723382780328393,42.219.155.123,23,225.110.117.50,53923,UDP,2016-11-04 04:39:57
4,3014,30,0.770750964526087,42.219.155.123,110,163.215.99.109,2689,TCP,2016-11-04 04:40:01
13,625,9,0.7792917138431221,99.7.125.201,41746,42.219.155.123,80,TCP,2016-11-04 04:40:14
4,613,6,37.026258945465095,42.219.155.123,25,1.8.129.50,771,TCP,2016-11-04 04:40:18
56,784,2,0.7383712024893612,76.38.196.218,771,42.219.155.123,22,TCP,2016-11-04 04:41:14
4,2579,6,0.7238501622341573,35.7.44.50,45669,42.219.155.123,143,UDP,2016-11-04 04:41:18
3,3205,1,0.7381486678496003,42.219.155.123,23,211.237.156.50,771,TCP,2016-11-04 04:41:21
2,576,10,0.760472027817741,42.219.155.123,80,237.8.141.50,771,UDP,2016-11-04 04:41:23
4,877,5,0.7660708066541702,42.219.155.123,23,151.8.18.50,771,UDP,2016-11-04 04:41:27
3,818,22,0.7481949278153479,42.219.155.123,110,119.154.18.90,34919,TCP,2016-11-04 04:41:30
4,87,1,0.7527738336939365,42.219.155.123,23,237.8.125.51,5105,UDP,2016-11-04 04:41:34
4,512,17,0.7578040631487966,42.219.155.123,25,237.8.31.178,65051,UDP,2016-11-04 04:41:38
3,1193,5,0.7891920965630561,42.219.155.123,1027,237.8.93.173,41425,UDP,2016-11-04 04:41:41
37,513,1,0.7786375482100993,42.219.155.123,36266,213.8.141.50,5770,UDP,2016-11-04 04:42:18
3,580,5,0.7472283854149282,42.219.155.123,123,68.8.125.178,38395,UDP,2016-11-04 04:42:21
30,481,1,0.7759809934068471,237.7.125.158,60629,42.219.155.123,563,TCP,2016-11-04 04:42:51
4,93,6,0.7268099659122527,42.219.155.123,25,118.9.125.50,113,UDP,2016-11-04 04:42:55
4,557,1,0.7841247639153153,42.219.155.123,80,237.8.174.171,4585,TCP,2016-11-04 04:42:59
4,505,4,0.730053917504847,42.219.155.123,5115,104.7.125.181,48035,UDP,2016-11-04 04:43:03
147,512,5,0.7706982255913317,42.219.155.123,143,158.155.125.127,38399,UDP,2016-11-04 04:45:30
3,22395,1,0.749471818562597,42.219.155.123,22,218.38.130.50,44692,UDP,2016-11-04 04:45:33
4,137,20,0.7519844400230795,42.219.155.123,23,228.9.68.50,5177,UDP,2016-11-04 04:45:37
45,567,1,0.7680896767415106,89.159.125.50,113,42.219.155.123,5053,UDP,2016-11-04 04:46:22
12,551,5,0.760159904602915,42.219.155.123,5538,32.159.153.50,21066,TCP,2016-11-04 04:46:34
4,165,6,0.7699313135817647,254.81.161.151,63816,42.219.155.123,25,UDP,2016-11-04 04:46:38
5,557,34,0.7690512326080352,42.219.155.123,1045,237.90.125.206,38409,UDP,2016-11-04 04:46:43
39,1151,8,0.764422292355448,237.133.233.50,113,42.219.155.123,29053,TCP,2016-11-04 04:47:22
16,569,7,0.7811336887534708,42.219.155.123,17,178.172.32.168,54591,UDP,2016-11-04 04:47:38
39,372,1,0.7607317501679063,234.8.7.140,3956,42.219.155.123,23,UDP,2016-11-04 04:48:17
28,3045,1,0.7767550048884004,5.37.8.128,1510,42.219.155.123,1089,UDP,2016-11-04 04:48:45
110,533,6,0.779254948720336,42.219.155.123,53,237.37.125.136,771,UDP,2016-11-04 04:50:35
4,571,15,0.7578821573406458,42.219.155.123,5029,237.37.125.50,4832,UDP,2016-11-04 04:50:39
32,94,5,0.7388607279863209,42.219.155.123,80,56.37.99.96,43787,UDP,2016-11-04 04:51:11
11,14796,1,0.7459934998769313,42.219.155.123,5115,134.84.8.50,38357,UDP,2016-11-04 04:51:22
3,562,6,22.52270570397377,42.219.155.123,53,237.14.125.50,113,UDP,2016-11-04 04:51:25
3,43,19,0.7903330831322819,134.37.233.215,54018,42.219.155.123,54278,TCP,2016-11-04 04:51:28
4,1715,1,0.7638278806116432,213.198.176.214,5386,42.219.155.123,563,TCP,2016-11-04 04:51:32
30,837,7,0.7841684594750404,66.37.110.50,19998,42.219.155.123,22,UDP,2016-11-04 04:52:02
4,12221,15,0.7702351540792733,96.8.125.50,52236,42.219.155.123,123,UDP,2016-11-04 04:52:06
3,1008,2,0.7473309896886349,206.196.50.217,52948,42.219.155.123,80,TCP,2016-11-04 04:52:09
3,591,14,0.7702663410454988,237.37.143.50,771,42.219.155.123,23,UDP,2016-11-04 04:52:12
3,553,8,0.7553867774549872,42.219.155.123,3308,135.37.97.50,45957,UDP,2016-11-04 04:52:15
4,1088,6,0.7637118380516768,42.219.155.123,25,46.6.117.114,43493,UDP,2016-11-04 04:52:19
7,711,1,0.724257959285751,42.219.155.123,35976,156.201.125.182,45328,TCP,2016-11-04 04:52:26
85,64,6,0.793738885782659,237.103.71.131,113,42.219.155.123,80,UDP,2016-11-04 04:53:51
171,59,12,0.7955439265351743,42.219.155.123,3232,237.8.125.50,771,UDP,2016-11-04 04:56:42
33,160,11,0.7534992475993931,42.219.155.123,53,121.50.31.81,21042,UDP,2016-11-04 04:57:15
32,561,2,0.7817230294458568,237.37.124.95,56496,42.219.155.123,80,UDP,2016-11-04 04:57:47
15,101,5,0.8093349044211209,42.219.155.123,38700,136.249.29.214,53,UDP,2016-11-04 04:58:02
119,2672,1,0.7523850530851632,42.219.155.123,123,237.51.125.71,38103,UDP,2016-11-04 05:00:01
3,543,1,0.805044541368261,205.8.125.50,18997,42.219.155.123,5057,UDP,2016-11-04 05:00:04
35,98,1,0.7463386694435029,42.219.155.123,53,87.7.233.121,53133,TCP,2016-11-04 05:00:39
77,906,1,0.7369824105408043,42.219.155.123,23,128.8.232.149,53377,UDP,2016-11-04 05:01:56
12,518,45,0.7394908061251044,237.37.206.95,771,42.219.155.123,25,UDP,2016-11-04 05:02:08
34,935,1,0.7749546971172094,138.7.30.60,771,42.219.155.123,25,UDP,2016-11-04 05:02:42
4,550,2,0.7882756730541587,239.8.125.114,50613,42.219.155.123,25,TCP,2016-11-04 05:02:46
131,498,3,0.7559939513448626,237.120.33.27,58137,42.219.155.123,110,TCP,2016-11-04 05:04:57
85,565,2,0.7527641141787171,18.96.77.17,4365,42.219.155.123,80,TCP,2016-11-04 05:06:22
4,2836,1,0.8043782052118331,237.160.125.50,771,42.219.155.123,23,UDP,2016-11-04 05:06:26
4,449,4,0.7697338806465268,42.219.155.123,17,47.8.28.195,771,UDP,2016-11-04 05:06:30
4,475,1,0.7869879640638828,124.60.125.173,53877,42.219.155.123,123,TCP,2016-11-04 05:06:34
36,9004,2,0.7587280932348222,42.219.155.123,25,155.32.58.91,38326,UDP,2016-11-04 05:07:10
43,551,19,0.7664731945842505,42.219.155.123,23,91.163.209.190,44484,TCP,2016-11-04 05:07:53
4,12952,1,14.999324921518564,42.219.155.123,25,169.175.173.71,53,TCP,2016-11-04 05:07:57
162,532,24,0.7206716272048652,42.219.155.123,123,235.7.125.202,25846,TCP,2016-11-04 05:10:39
102,654,1,0.7370605892501771,42.219.155.123,5003,237.37.167.50,56437,UDP,2016-11-04 05:12:21
98,176,19,0.7935244648251683,42.219.155.123,80,164.156.125.134,25015,UDP,2016-11-04 05:13:59
24,64,1,0.75204216549173,181.97.125.50,44492,42.219.155.123,110,TCP,2016-11-04 05:14:23
84,984,2,0.7863665912300348,212.126.144.168,771,42.219.155.123,17,UDP,2016-11-04 05:15:47
44,744,3,0.7388203286100179,129.62.32.50,53,42.219.155.123,23,UDP,2016-11-04 05:16:31
105,851,2,0.7929778899997473,42.219.155.123,44929,237.7.125.50,62546,UDP,2016-11-04 05:18:16
25,588,1,0.7964290785603225,237.244.233.32,20018,42.219.155.123,36280,UDP,2016-11-04 05:18:41
2,2160,9,0.7352568162605166,220.73.71.50,771,42.219.155.123,80,UDP,2016-11-04 05:18:43
3,589,18,0.7458278455305845,237.166.248.50,53,42.219.155.123,1473,UDP,2016-11-04 05:18:46
39,807,11,0.7561857216060162,42.219.155.123,42753,237.163.125.134,771,TCP,2016-11-04 05:19:25
145,31,6,0.7818851340562105,85.234.170.124,771,42.219.155.123,25,TCP,2016-11-04 05:21:50
32,582,13,0.7786268990021199,42.219.155.123,45715,237.197.156.53,19979,UDP,2016-11-04 05:22:22
5,190,5,0.7852103915065527,42.219.155.123,80,237.165.47.109,771,UDP,2016-11-04 05:22:27
3,864,1,1.074016235768795,42.219.155.123,143,220.110.139.50,38043,TCP,2016-11-04 05:22:30
3,43,1,0.7603868341539055,42.219.155.123,25,237.166.125.50,771,TCP,2016-11-04 05:22:33
21,587,55,0.7666744308080524,42.219.155.123,5075,157.244.125.105,54071,UDP,2016-11-04 05:22:54
37,11823,20,0.7401873995549977,147.8.125.223,53,42.219.155.123,25,UDP,2016-11-04 05:23:31
95,556,5,0.7146233841776848,42.219.155.123,778,235.9.125.22,38339,TCP,2016-11-04 05:25:06
4,141,1,0.7642874869052321,237.9.125.50,56046,42.219.155.123,443,UDP,2016-11-04 05:25:10
155,3780,2,0.7781222448684275,42.219.155.123,80,233.178.55.50,45412,TCP,2016-11-04 05:27:45
3,64,16,0.803528381511569,42.219.155.123,80,150.7.122.50,38412,UDP,2016-11-04 05:27:48
3,726,3,0.741402338957414,42.219.155.123,5047,18.215.125.50,22033,TCP,2016-11-04 05:27:51
28,562,15,0.7411922283936292,237.56.125.50,57932,42.219.155.123,80,UDP,2016-11-04 05:28:19
4,526,1,0.7778156152926385,253.37.233.163,60786,42.219.155.123,5087,UDP,2016-11-04 05:28:23
71,513,1,0.7513111734297127,170.8.125.144,39067,42.219.155.123,25,UDP,2016-11-04 05:29:34
90,457,6,5.428423963487148,42.219.155.123,23,35.6.71.50,771,UDP,2016-11-04 05:31:04
85,439,5,0.7899005224462599,237.98.88.50,113,42.219.155.123,25,UDP,2016-11-04 05:32:29
81,295,15,0.7625692456495017,191.219.147.114,53,42.219.155.123,53472,UDP,2016-11-04 05:33:50
3,828,156,0.784300729399547,91.38.233.221,54216,42.219.155.123,778,UDP,2016-11-04 05:33:53
17,591,6,0.7569003172684461,42.219.155.123,25,237.201.125.50,53,TCP,2016-11-04 05:34:10
3,1231,6,0.7552137700840831,42.219.155.123,110,51.233.125.69,45378,TCP,2016-11-04 05:34:13
31,531,6,0.7507643450517207,101.35.125.50,771,42.219.155.123,53,UDP,2016-11-04 05:34:44
4,671,6,0.735599450301379,237.8.125.50,2712,42.219.155.123,25,UDP,2016-11-04 05:34:48
23,525,4,0.7903828639537096,237.37.9.50,36746,42.219.155.123,55731,UDP,2016-11-04 05:35:11
4,480,15,4.501972281374037,42.219.155.123,5034,62.38.63.128,113,UDP,2016-11-04 05:35:15
116,489,7,4.5427208840847015,42.219.155.123,17,237.253.125.50,34192,UDP,2016-11-04 05:37:11
84,3938,1,0.7663850428070873,42.219.155.123,25,240.8.143.50,113,UDP,2016-11-04 05:38:35
4,87,6,0.7851307759992778,42.219.155.123,53,31.28.125.134,2616,UDP,2016-11-04 05:38:39
4,1015,6,0.7411668731365353,237.64.56.50,50603,42.219.155.123,1894,UDP,2016-11-04 05:38:43
4,563,1,0.7516934461891651,42.219.155.123,80,111.9.31.50,771,TCP,2016-11-04 05:38:47
4,2799,79,0.7474489761516452,42.219.155.123,46336,255.38.125.50,38379,TCP,2016-11-04 05:38:51
3,955,6,0.7374426084570587,42.219.155.123,25,58.99.233.212,45323,UDP,2016-11-04 05:38:54
4,518,1,0.7791885179467499,238.37.40.204,60378,42.219.155.123,29030,UDP,2016-11-04 05:38:58
3,3105,2,0.7442957118619233,42.219.155.123,443,237.8.125.141,62998,UDP,2016-11-04 05:39:01
4,3122,3,0.754492751089856,42.219.155.123,5100,8.19.125.177,53,UDP,2016-11-04 05:39:05
18,583,1,0.7853916815947741,42.219.155.123,49244,217.8.125.97,53,TCP,2016-11-04 05:39:23
93,3194,1,2.6703911670483653,35.100.140.50,46387,42.219.155.123,143,UDP,2016-11-04 05:40:56
4,525,7,0.7677440845873207,237.7.71.255,771,42.219.155.123,1098,UDP,2016-11-04 05:41:00
133,2719,1,0.7597305555827916,42.219.155.123,445,147.71.71.50,113,UDP,2016-11-04 05:43:13
4,2522,44,0.7151009081862867,42.219.155.123,123,178.154.30.152,771,TCP,2016-11-04 05:43:17
3,519,1,0.7413587279152125,133.7.216.50,38423,42.219.155.123,80,TCP,2016-11-04 05:43:20
3,508,6,0.7686409845482558,42.219.155.123,40632,129.8.125.50,5072,UDP,2016-11-04 05:43:23
4,116,1,0.7905100628267974,42.219.155.123,110,142.8.125.50,51528,TCP,2016-11-04 05:43:27
4,539,1,0.8013101345859468,42.219.155.123,80,230.9.125.50,20001,UDP,2016-11-04 05:43:31
33,762,17,0.7371557559818029,42.219.155.123,5071,127.38.125.109,113,UDP,2016-11-04 05:44:04
34,544,6,0.806499256985262,42.219.155.123,123,161.251.130.76,771,UDP,2016-11-04 05:44:38
4,2202,1,0.7535971188917756,42.219.155.123,25,71.7.60.50,113,UDP,2016-11-04 05:44:42
80,570,1,0.7642986432183534,42.219.155.123,25,237.84.125.108,13988,UDP,2016-11-04 05:46:02
4,84,2,0.7466698091011494,224.93.125.109,53,42.219.155.123,25,UDP,2016-11-04 05:46:06
4,2735,22,0.7616065910551697,42.219.155.123,123,237.106.125.159,771,UDP,2016-11-04 05:46:10
4,2469,1,0.8059312147088349,237.6.125.97,61851,42.219.155.123,33682,TCP,2016-11-04 05:46:14
3,584,6,0.7603520974516869,126.7.125.221,39338,42.219.155.123,53,UDP,2016-11-04 05:46:17
152,556,4,0.7458843032363802,42.219.155.123,25,237.37.52.50,57291,TCP,2016-11-04 05:48:49
4,544,32,0.7818433823995292,42.219.155.123,5065,155.37.125.209,771,UDP,2016-11-04 05:48:53
3,2135,2,0.7621454747859389,237.6.125.164,56215,42.219.155.123,25,UDP,2016-11-04 05:48:56
4,219,1,0.7738700837362558,166.7.71.122,60929,42.219.155.123,25,UDP,2016-11-04 05:49:00
36,37,1,0.7715901390183717,42.219.155.123,8016,237.172.125.122,40491,UDP,2016-11-04 05:49:36
4,578,3,0.7269992006476969,237.87.125.50,7792,42.219.155.123,59458,UDP,2016-11-04 05:49:40
26,64,18,0.7649475687649101,42.219.155.123,25,237.7.74.50,58363,UDP,2016-11-04 05:50:06
4,2146,1,0.7742566668894142,42.219.155.123,8117,219.37.125.50,36624,TCP,2016-11-04 05:50:10
4,762,2,0.7664620382711291,144.8.166.50,113,42.219.155.123,37389,TCP,2016-11-04 05:50:14
4,559,2,0.7919564112089574,42.219.155.123,123,151.8.125.190,45408,TCP,2016-11-04 05:50:18
28,920,1,0.7652536067180336,125.37.154.177,113,42.219.155.123,23,UDP,2016-11-04 05:50:46
4,2577,1,0.7787432796321809,42.72.125.60,771,42.219.155.123,123,UDP,2016-11-04 05:50:50
13,505,1,0.8064725494477898,42.219.155.123,55425,137.18.157.50,58392,UDP,2016-11-04 05:51:03
3,1019,2,0.7327744520734996,237.194.55.50,113,42.219.155.123,80,TCP,2016-11-04 05:51:06
23,68,1,0.75099634565413,237.99.125.50,20001,42.219.155.123,1070,TCP,2016-11-04 05:51:29
80,569,1,0.7860303805209696,245.8.71.50,48174,42.219.155.123,5032,TCP,2016-11-04 05:52:49
96,809,2,0.7672151739243418,237.78.141.50,7823,42.219.155.123,53,TCP,2016-11-04 05:54:25
10,65,2,0.8086317186243832,42.219.155.123,123,237.7.134.111,20017,UDP,2016-11-04 05:54:35
7,498,6,0.7487236694432795,42.219.155.123,53,107.207.75.138,44672,UDP,2016-11-04 05:54:42
104,44,20,0.7423945746850222,42.219.155.123,5083,237.52.112.50,45931,UDP,2016-11-04 05:56:26
3,2974,8,0.7790848994627595,42.219.155.123,29070,237.7.125.246,4012,UDP,2016-11-04 05:56:29
45,1194,26,0.7679910447914153,42.219.155.123,25,25.69.111.50,20010,TCP,2016-11-04 05:57:14
13,543,1,0.8019809501711279,237.252.71.50,19986,42.219.155.123,36283,TCP,2016-11-04 05:57:27
46,529,10,0.6913821639027447,237.37.71.171,45256,42.219.155.123,5107,UDP,2016-11-04 05:58:13
4,532,2,0.7276619870681316,200.8.125.50,771,42.219.155.123,80,UDP,2016-11-04 05:58:17
3,37,4,0.7563118217512965,237.49.208.103,53,42.219.155.123,778,UDP,2016-11-04 05:58:20
4,570,5,0.7866364556830376,42.219.155.123,123,218.96.236.247,19958,TCP,2016-11-04 05:58:24
33,2742,1,0.7359014314133674,42.219.155.123,143,148.42.111.50,771,UDP,2016-11-04 05:58:57
3,2759,7,0.7384021359030157,24.7.107.50,113,42.219.155.123,25,TCP,2016-11-04 05:59:00
123,514,6,0.7637306854594499,42.219.155.123,59669,175.184.125.175,53,UDP,2016-11-04 06:01:03
4,2725,1,0.7684782037977129,237.178.125.185,113,42.219.155.123,25,TCP,2016-11-04 06:01:07
23,185,2,0.8009656411595643,42.219.155.123,53,152.53.196.200,771,UDP,2016-11-04 06:01:30
14,137,6,0.7743376346770674,237.75.125.50,80,42.219.155.123,3344,UDP,2016-11-04 06:01:44
35,122,6,0.7861421126872301,110.37.105.110,38422,42.219.155.123,80,UDP,2016-11-04 06:02:19
4,35,5,0.7613264999818057,42.219.155.123,5027,245.74.125.50,53549,UDP,2016-11-04 06:02:23
36,501,7,0.7474849806167185,141.117.253.50,113,42.219.155.123,25,UDP,2016-11-04 06:02:59
31,1054,2,0.7841861236374825,127.108.148.50,46076,42.219.155.123,25,UDP,2016-11-04 06:03:30
93,2654,1,0.8013301652390509,247.8.125.211,771,42.219.155.123,5064,TCP,2016-11-04 06:05:03
37,4722,1,0.7735304923262447,138.58.125.73,38416,42.219.155.123,53,TCP,2016-11-04 06:05:40
17,181,22,0.7748364571016282,42.219.155.123,5042,122.150.126.165,771,UDP,2016-11-04 06:05:57
22,527,4,0.7669189400039613,42.219.155.123,5102,128.180.125.50,113,TCP,2016-11-04 06:06:19
49,3257,9,0.7364685439970344,42.219.155.123,25,57.209.81.157,53,UDP,2016-11-04 06:07:08
4,48,13,0.7829470122233033,122.9.161.216,49324,42.219.155.123,123,UDP,2016-11-04 06:07:12
86,91,1,0.7568909358233213,42.219.155.123,778,237.53.153.50,33534,TCP,2016-11-04 06:08:38
4,537,1,0.7566351857967675,42.219.155.123,53404,161.214.125.50,5399,UDP,2016-11-04 06:08:42
75,504,6,0.7498626275919378,62.75.125.50,60958,42.219.155.123,46868,UDP,2016-11-04 06:09:57
3,63,17,0.7451759618707001,123.103.125.146,771,42.219.155.123,17,UDP,2016-11-04 06:10:00
44,7070,2,144.215596139431,149.8.125.148,38340,42.219.155.123,29096,UDP,2016-11-04 06:10:44
18,2525,1,0.7717308606952429,42.219.155.123,4911,115.186.18.50,59555,TCP,2016-11-04 06:11:02
43,136,1,0.7738018780946732,237.37.125.50,113,42.219.155.123,51955,UDP,2016-11-04 06:11:45
4,2704,6,0.7918241412844509,42.219.155.123,443,234.8.43.73,19926,UDP,2016-11-04 06:11:49
17,580,7,0.7633227193728089,42.219.155.123,42168,123.239.30.50,63120,TCP,2016-11-04 06:12:06
4,518,6,0.7972009771037847,237.159.125.50,771,42.219.155.123,3162,UDP,2016-11-04 06:12:10
4,539,2,0.7729291501455009,42.219.155.123,5054,184.63.55.50,771,TCP,2016-11-04 06:12:14
4,273,3,0.781561431940645,42.219.155.123,53,237.189.71.184,29918,TCP,2016-11-04 06:12:18
4,889,13,2.6872852058149874,42.219.155.123,5096,237.7.33.204,771,UDP,2016-11-04 06:12:22
4,963,2,0.758751082001254,42.219.155.123,80,30.105.87.86,113,UDP,2016-11-04 06:12:26
47,557,2,0.8322164181154221,164.115.9.219,771,42.219.155.123,80,TCP,2016-11-04 06:13:13
