teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,4289,59,2.6346994168125093,165.54.143.54,11263,42.219.158.224,80,TCP,2016-11-04 04:01:03
3,5404,76,2.460512012243271,165.54.143.54,11020,42.219.158.224,80,TCP,2016-11-04 04:01:06
3,3751,68,2.2694314140826464,165.54.143.54,11669,42.219.158.224,80,TCP,2016-11-04 04:01:09
3,46,58,2.650097495410592,72.65.143.54,11540,42.219.158.224,80,TCP,2016-11-04 04:01:12
3,52,76,2.5391753450967367,165.54.143.54,11408,42.219.158.224,80,TCP,2016-11-04 04:01:15
3,4144,72,0.7763498278800398,165.54.143.54,11817,42.219.158.224,80,TCP,2016-11-04 04:01:18
3,166,65,2.7330773072317243,165.54.143.54,10625,42.219.158.224,80,TCP,2016-11-04 04:01:21
3,4153,65,2.6092909136787057,165.54.143.54,11204,42.219.158.224,80,TCP,2016-11-04 04:01:24
3,45,71,2.1568517060950403,165.54.143.54,13017,42.219.158.224,80,TCP,2016-11-04 04:01:27
3,52,73,2.4782938230782747,165.54.143.54,11263,42.219.158.224,80,TCP,2016-11-04 04:01:30
16,4221,1,2.632034241221845,165.54.143.54,10693,42.219.158.224,80,TCP,2016-11-04 04:01:46
3,3117,67,2.0452265390194952,165.67.143.54,10851,42.219.158.224,80,TCP,2016-11-04 04:01:49
3,3693,72,2.1082649482414126,165.54.143.54,11308,42.219.158.224,80,TCP,2016-11-04 04:01:52
3,3812,78,2.4371069124899805,165.54.143.54,10291,42.219.158.224,80,TCP,2016-11-04 04:01:55
3,5156,72,2.4372010650113225,165.54.122.54,10429,42.219.158.224,80,TCP,2016-11-04 04:01:58
3,3776,74,2.5037111160345376,165.228.143.54,10982,42.219.158.224,80,TCP,2016-11-04 04:02:01
3,4349,71,2.3670123042538758,49.54.143.54,26452,42.219.158.224,80,TCP,2016-11-04 04:02:04
3,4526,74,2.472824525088072,165.54.143.54,11166,42.219.158.224,80,TCP,2016-11-04 04:02:07
3,4493,66,23.81416592001915,165.54.143.54,11168,42.219.158.224,80,TCP,2016-11-04 04:02:10
3,4359,69,2.4934236430563037,165.54.143.54,9325,42.219.158.224,80,TCP,2016-11-04 04:02:13
3,4039,17,2.4710969869047403,43.54.143.99,10888,42.219.158.224,80,TCP,2016-11-04 04:02:16
3,4002,67,2.4269808679819107,165.66.143.54,11362,42.219.158.224,80,TCP,2016-11-04 04:02:19
3,4152,59,2.404190041590482,165.54.143.54,12306,42.219.158.224,80,TCP,2016-11-04 04:02:22
3,48,67,2.5051700575277205,165.54.143.54,9450,42.219.158.224,80,TCP,2016-11-04 04:02:25
3,4426,82,2.607391466852277,42.219.158.224,80,165.63.143.54,11574,TCP,2016-11-04 04:02:28
3,3207,79,2.3633513431996107,165.68.143.54,11608,42.219.158.224,80,TCP,2016-11-04 04:02:31
3,3495,80,2.3705505458638068,165.54.143.54,10378,42.219.158.224,80,TCP,2016-11-04 04:02:34
3,4111,74,2.464167564176023,165.54.143.54,11974,42.219.158.224,80,TCP,2016-11-04 04:02:37
3,3848,78,2.501913090236485,165.228.143.54,11642,42.219.158.224,80,TCP,2016-11-04 04:02:40
3,3285,19,2.3937440137378867,165.54.143.54,10745,42.219.158.224,80,TCP,2016-11-04 04:02:43
3,4304,77,2.6310188476927583,165.54.143.54,11215,42.219.158.224,80,TCP,2016-11-04 04:02:46
3,463,41,2.0167946750298142,165.54.143.54,10964,42.219.158.224,80,TCP,2016-11-04 04:02:49
3,4220,79,0.739709114888683,165.54.143.54,10273,42.219.158.224,80,TCP,2016-11-04 04:02:52
3,3435,78,2.3219730849377807,165.54.143.54,11212,42.219.158.224,80,TCP,2016-11-04 04:02:55
3,4840,74,2.4684801553376023,165.54.143.54,10454,42.219.158.224,80,TCP,2016-11-04 04:02:58
3,4213,70,2.5773713495582338,165.54.143.54,11853,42.219.158.224,80,TCP,2016-11-04 04:03:01
3,4108,80,2.3374430034309626,165.43.143.54,10792,42.219.158.224,80,TCP,2016-11-04 04:03:04
3,4884,79,2.1586184604093432,165.54.143.54,11584,42.219.158.224,80,TCP,2016-11-04 04:03:07
3,3152,68,2.4091140325181186,165.54.143.54,10971,42.219.158.224,80,TCP,2016-11-04 04:03:10
3,4509,79,2.4271810054779053,165.54.143.223,10711,42.219.158.224,80,TCP,2016-11-04 04:03:13
3,3640,85,2.3364965762011707,165.125.143.54,12234,42.219.158.224,80,TCP,2016-11-04 04:03:16
3,2410,71,2.618035096675157,165.44.143.54,11161,42.219.158.224,80,TCP,2016-11-04 04:03:19
3,3938,83,2.499698562081903,165.54.143.54,10326,42.219.158.224,80,TCP,2016-11-04 04:03:22
3,4111,70,2.5192021639086306,165.54.143.54,11190,42.219.158.224,80,TCP,2016-11-04 04:03:25
3,4724,66,2.243561107199639,165.54.143.231,10701,42.219.158.224,80,TCP,2016-11-04 04:03:28
3,5085,77,2.4951498289592564,165.54.143.54,11323,42.219.158.224,80,TCP,2016-11-04 04:03:31
3,3933,71,2.401673278771341,165.54.143.54,10868,42.219.158.224,80,TCP,2016-11-04 04:03:34
3,3090,74,2.3754518860951066,165.54.143.54,10777,42.219.158.224,80,TCP,2016-11-04 04:03:37
3,3724,72,2.4769221036694944,140.54.143.54,11006,42.219.158.224,80,TCP,2016-11-04 04:03:40
3,3970,18,2.7275317744351923,165.54.143.54,12062,42.219.158.224,80,TCP,2016-11-04 04:03:43
3,4174,78,2.4224860570393503,165.54.143.54,59077,42.219.158.224,80,TCP,2016-11-04 04:03:46
3,4939,4,2.458991541992873,165.54.143.54,11399,42.219.158.224,80,TCP,2016-11-04 04:03:49
3,4469,1,2.2962376680225134,221.54.143.54,11329,42.219.158.224,80,TCP,2016-11-04 04:03:52
3,3461,68,2.6479206620715563,165.54.143.54,10870,42.219.158.224,80,TCP,2016-11-04 04:03:55
3,3803,65,1.9773388523608448,165.54.143.54,12270,42.219.158.224,80,TCP,2016-11-04 04:03:58
3,4197,68,2.5674422308802605,165.54.143.54,10840,42.219.158.224,80,TCP,2016-11-04 04:04:01
3,4254,74,2.696647042874247,165.54.143.54,10545,42.219.158.224,80,TCP,2016-11-04 04:04:04
3,3941,65,2.6428279741667207,165.54.143.93,49421,42.219.158.224,80,TCP,2016-11-04 04:04:07
3,45,76,2.404003257863224,165.54.143.54,11730,42.219.158.224,80,TCP,2016-11-04 04:04:10
3,4226,19,2.4554918403737247,165.54.143.54,10718,42.219.158.224,80,TCP,2016-11-04 04:04:13
3,3617,78,2.6601396985352044,165.54.143.54,12184,42.219.158.224,80,TCP,2016-11-04 04:04:16
3,3335,1,2.7530283448286355,165.228.143.54,10796,42.219.158.224,80,TCP,2016-11-04 04:04:19
3,4288,71,2.5358289582654834,165.54.143.54,10808,42.219.158.224,80,TCP,2016-11-04 04:04:22
3,3270,72,2.2871861793100834,165.54.143.54,11196,42.219.158.224,80,TCP,2016-11-04 04:04:25
3,50,73,2.490737507119775,165.54.143.54,10996,42.219.158.224,80,TCP,2016-11-04 04:04:28
3,3698,77,2.2788777686655517,165.54.143.54,10274,42.219.158.224,80,TCP,2016-11-04 04:04:31
16,3619,78,2.374156232457608,165.54.143.54,11306,42.219.158.224,80,TCP,2016-11-04 04:04:47
3,4101,61,0.7430633618496358,165.54.143.239,10733,42.219.158.224,80,TCP,2016-11-04 04:04:50
3,3973,70,14.313791792839766,165.92.143.54,11114,42.219.158.224,80,TCP,2016-11-04 04:04:53
3,4835,80,2.6095874011516567,165.54.143.54,10983,42.219.158.224,80,TCP,2016-11-04 04:04:56
3,2933,75,2.5352408853359516,165.67.143.54,10357,42.219.158.224,80,TCP,2016-11-04 04:04:59
3,4426,76,2.487089392729104,165.54.143.54,11858,42.219.158.224,80,TCP,2016-11-04 04:05:02
3,4321,77,2.500320272985846,165.54.143.54,10700,42.219.158.224,80,TCP,2016-11-04 04:05:05
3,50,70,2.3603678746148944,165.54.143.54,13252,42.219.158.224,80,TCP,2016-11-04 04:05:08
3,4286,84,2.4554911642335355,165.54.143.54,10710,42.219.158.224,80,TCP,2016-11-04 04:05:11
3,3598,66,2.232624539639801,165.54.143.54,10691,42.219.158.224,80,TCP,2016-11-04 04:05:14
3,3515,82,2.096064674668014,165.54.143.54,11713,42.219.158.224,80,TCP,2016-11-04 04:05:17
3,3773,75,2.5973638007417317,42.219.158.224,80,182.54.143.54,9900,TCP,2016-11-04 04:05:20
3,4169,84,2.5986538762226696,220.230.143.54,10705,42.219.158.224,80,TCP,2016-11-04 04:05:23
3,3874,79,2.4029474649578333,165.54.143.54,10580,42.219.158.224,80,TCP,2016-11-04 04:05:26
3,3413,74,2.4907625243067737,165.54.143.54,11199,42.219.158.224,80,TCP,2016-11-04 04:05:29
3,3764,65,2.4286796702072024,165.54.143.54,11313,42.219.158.224,80,TCP,2016-11-04 04:05:32
3,3995,73,2.3653390263207257,165.54.143.54,10699,42.219.158.224,80,TCP,2016-11-04 04:05:35
3,4099,81,2.654565260745585,252.54.143.54,10960,42.219.158.224,80,TCP,2016-11-04 04:05:38
3,3974,91,2.3480837596580386,165.54.143.54,11311,42.219.158.224,80,TCP,2016-11-04 04:05:41
3,4602,75,2.0986984097398818,165.54.143.54,10877,42.219.158.224,80,TCP,2016-11-04 04:05:44
3,3525,2,2.4736489090137184,165.54.143.54,11555,42.219.158.224,80,TCP,2016-11-04 04:05:47
3,3850,81,2.646030343137681,165.229.143.54,10280,42.219.158.224,80,TCP,2016-11-04 04:05:50
3,52,82,2.3469950049184263,165.54.143.54,10980,42.219.158.224,80,TCP,2016-11-04 04:05:53
3,3961,75,2.4099477133713663,165.54.143.54,11645,42.219.158.224,80,TCP,2016-11-04 04:05:56
3,5029,58,2.5641822209581733,165.54.143.54,11229,42.219.158.224,80,TCP,2016-11-04 04:05:59
3,4046,90,2.5010224445723,165.54.143.54,11401,42.219.158.224,80,TCP,2016-11-04 04:06:02
3,5586,6,2.873044073581696,165.54.143.54,11174,42.219.158.224,80,TCP,2016-11-04 04:06:05
3,3796,75,2.0919694625772536,165.54.143.54,11841,42.219.158.224,80,TCP,2016-11-04 04:06:08
3,3973,4,2.4380281534977257,165.228.143.54,11666,42.219.158.224,80,TCP,2016-11-04 04:06:11
3,3101,87,2.5680079911835487,165.54.143.54,10934,42.219.158.224,80,TCP,2016-11-04 04:06:14
3,4753,80,2.287453761789948,151.54.143.54,11894,42.219.158.224,80,TCP,2016-11-04 04:06:17
3,3447,70,2.7143467026762664,165.54.143.54,11853,42.219.158.224,80,TCP,2016-11-04 04:06:20
3,5154,67,2.3270008633844554,165.54.143.54,11285,42.219.158.224,80,TCP,2016-11-04 04:06:23
3,43,83,2.4544228627346456,165.54.143.54,10509,42.219.158.224,80,TCP,2016-11-04 04:06:26
3,49,65,2.4216403746977453,165.54.143.54,11137,42.219.158.224,80,TCP,2016-11-04 04:06:29
3,3818,84,2.584951726254076,135.54.143.99,10857,42.219.158.224,80,TCP,2016-11-04 04:06:32
3,3971,86,2.441891618538648,165.64.143.54,12650,42.219.158.224,80,TCP,2016-11-04 04:06:35
3,3150,81,2.5010988484136756,156.54.143.54,10635,42.219.158.224,80,TCP,2016-11-04 04:06:38
3,2867,95,2.3276607762090857,214.143.143.54,10526,42.219.158.224,80,TCP,2016-11-04 04:06:41
3,4497,88,2.75979498680681,165.54.143.54,11017,42.219.158.224,80,TCP,2016-11-04 04:06:44
3,3851,70,2.5884375669993456,165.54.143.54,11423,42.219.158.224,80,TCP,2016-11-04 04:06:47
3,3860,86,2.2287926841527224,84.54.143.54,10000,42.219.158.224,80,TCP,2016-11-04 04:06:50
3,4407,83,2.378807569853961,165.54.143.54,10633,42.219.158.224,80,TCP,2016-11-04 04:06:53
3,3962,72,2.232387383468449,165.54.143.54,11790,42.219.158.224,80,TCP,2016-11-04 04:06:56
3,3572,75,2.7808481329120696,165.54.143.54,9848,42.219.158.224,80,TCP,2016-11-04 04:06:59
3,3557,67,2.633072961587459,165.54.143.95,10673,42.219.158.224,80,TCP,2016-11-04 04:07:02
3,52,66,2.3494958784431224,165.54.143.54,11498,42.219.158.224,80,TCP,2016-11-04 04:07:05
3,3647,5,2.1447126232087608,72.54.143.161,11627,42.219.158.224,80,TCP,2016-11-04 04:07:08
3,3893,47,2.418600110337138,62.54.143.54,12002,42.219.158.224,80,TCP,2016-11-04 04:07:11
3,3810,69,2.6108661512844265,214.54.143.54,11282,42.219.158.224,80,TCP,2016-11-04 04:07:14
3,124,73,2.380460056476295,165.54.143.178,11132,42.219.158.224,80,TCP,2016-11-04 04:07:17
3,4802,78,2.509890868328512,165.54.143.93,11780,42.219.158.224,80,TCP,2016-11-04 04:07:20
3,3896,84,2.55511535005644,165.54.143.54,9917,42.219.158.224,80,TCP,2016-11-04 04:07:23
3,4753,95,2.8038260811008517,165.54.143.54,11430,42.219.158.224,80,TCP,2016-11-04 04:07:26
3,4179,68,2.5799545431509614,165.54.143.54,10798,42.219.158.224,80,TCP,2016-11-04 04:07:29
3,4865,76,2.1918492293916643,165.54.143.54,10454,42.219.158.224,80,TCP,2016-11-04 04:07:32
8,4184,79,2.3204002138227224,165.54.143.54,10722,42.219.158.224,80,TCP,2016-11-04 04:07:40
3,3651,74,2.3902975581586356,165.54.143.54,11367,42.219.158.224,80,TCP,2016-11-04 04:07:43
3,3509,79,2.510924517642706,165.54.143.54,11202,42.219.158.224,80,TCP,2016-11-04 04:07:46
3,5278,96,2.415466031525284,168.54.143.54,11276,42.219.158.224,80,TCP,2016-11-04 04:07:49
3,4629,61,2.3530714767985046,165.54.143.17,10718,42.219.158.224,80,TCP,2016-11-04 04:07:52
3,257,85,2.269490238279104,165.54.143.244,10979,42.219.158.224,80,TCP,2016-11-04 04:07:55
3,4837,81,2.2913079299032693,165.61.143.54,10747,42.219.158.224,80,TCP,2016-11-04 04:07:58
3,3457,58,2.373219609260559,165.54.143.54,11722,42.219.158.224,80,TCP,2016-11-04 04:08:01
3,162703,76,2.2239647051319484,165.54.143.54,11288,42.219.158.224,80,TCP,2016-11-04 04:08:04
3,3585,87,2.5046411468647416,165.54.143.54,11109,42.219.158.224,80,TCP,2016-11-04 04:08:07
3,4927,80,2.3734870227053757,165.54.143.54,10822,42.219.158.224,80,TCP,2016-11-04 04:08:10
3,4231,66,2.4497884288430214,165.54.143.54,13074,42.219.158.224,80,TCP,2016-11-04 04:08:13
3,4545,11,2.418512719217688,165.54.143.54,10683,42.219.158.224,80,TCP,2016-11-04 04:08:16
3,50,76,2.3718460304662585,165.54.143.54,11565,42.219.158.224,80,TCP,2016-11-04 04:08:19
3,57,62,2.405668084044009,165.54.143.54,11663,42.219.158.224,80,TCP,2016-11-04 04:08:22
3,156517,73,2.4481445630081002,165.54.143.54,11310,42.219.158.224,80,TCP,2016-11-04 04:08:25
3,3818,73,2.352626745589077,165.54.143.54,11841,42.219.158.224,80,TCP,2016-11-04 04:08:28
3,4106,76,2.619882818777114,165.54.143.54,10499,42.219.158.224,80,TCP,2016-11-04 04:08:31
3,3853,67,2.583623110782355,165.54.143.54,11687,42.219.158.224,80,TCP,2016-11-04 04:08:34
3,4318,76,2.291863040998578,165.54.143.54,9981,42.219.158.224,80,TCP,2016-11-04 04:08:37
3,4843,69,0.7614083974622191,165.54.143.54,47785,42.219.158.224,80,TCP,2016-11-04 04:08:40
3,4598,65,2.901985240168869,165.54.143.54,11186,42.219.158.224,80,TCP,2016-11-04 04:08:43
3,4459,67,2.4253231412731107,165.54.143.54,11584,42.219.158.224,80,TCP,2016-11-04 04:08:46
3,4233,69,2.7368549024686217,165.54.143.54,9936,42.219.158.224,80,TCP,2016-11-04 04:08:49
3,3609,25,0.7483550040051341,74.54.143.54,12238,42.219.158.224,80,TCP,2016-11-04 04:08:52
3,3973,59,0.7813814941328019,165.54.143.54,10162,42.219.158.224,80,TCP,2016-11-04 04:08:55
3,92,27,2.1710518333129585,165.54.143.54,12288,42.219.158.224,80,TCP,2016-11-04 04:08:58
3,3976,67,2.4869414870627224,165.54.143.54,10619,42.219.158.224,80,TCP,2016-11-04 04:09:01
3,123348,13,15.355259992182255,165.54.143.54,10924,42.219.158.224,80,TCP,2016-11-04 04:09:04
3,3641,82,2.6764759216457605,165.54.143.54,12264,42.219.158.224,80,TCP,2016-11-04 04:09:07
3,4071,70,2.291521590203047,165.54.143.54,12128,42.219.158.224,80,TCP,2016-11-04 04:09:10
3,3806,81,2.2881368324160576,165.54.143.54,10587,42.219.158.224,80,TCP,2016-11-04 04:09:13
3,3498,78,2.3796028797514737,165.54.143.54,9888,42.219.158.224,80,TCP,2016-11-04 04:09:16
3,51,75,2.490049534477293,165.54.143.54,11199,42.219.158.224,80,TCP,2016-11-04 04:09:19
3,4032,1,2.4048000890761614,83.54.143.54,22560,42.219.158.224,80,TCP,2016-11-04 04:09:22
3,4895,1,2.4425347968935966,165.54.143.54,11683,42.219.158.224,80,TCP,2016-11-04 04:09:25
3,3271,78,2.4612233117222786,165.54.143.54,10831,42.219.158.224,80,TCP,2016-11-04 04:09:28
3,4225,73,2.4677634467370813,165.54.143.54,10666,42.219.158.224,80,TCP,2016-11-04 04:09:31
3,4248,72,2.555868063122034,165.54.143.54,11906,42.219.158.224,80,TCP,2016-11-04 04:09:34
3,7699,77,2.5418843007646497,165.54.143.54,12040,42.219.158.224,80,TCP,2016-11-04 04:09:37
3,3832,2,2.374724528286606,165.54.143.54,11259,42.219.158.224,80,TCP,2016-11-04 04:09:40
3,3737,77,2.7488658567890525,42.219.158.224,80,165.54.143.54,11115,TCP,2016-11-04 04:09:43
3,147,80,2.3848837036639448,165.54.143.54,10458,42.219.158.224,80,TCP,2016-11-04 04:09:46
3,3314,71,2.308511302806437,165.54.143.54,8792,42.219.158.224,80,TCP,2016-11-04 04:09:49
3,3798,69,2.2291187527589504,165.54.143.54,11527,42.219.158.224,80,TCP,2016-11-04 04:09:52
3,3670,1,2.5163591634482145,165.228.143.54,10589,42.219.158.224,80,TCP,2016-11-04 04:09:55
3,3648,66,2.5086427135393023,165.54.143.54,10947,42.219.158.224,80,TCP,2016-11-04 04:09:58
3,3959,84,5.642072092741728,165.66.143.54,11213,42.219.158.224,80,TCP,2016-11-04 04:10:01
3,3010,74,2.3854450690560043,165.54.143.54,10084,42.219.158.224,80,TCP,2016-11-04 04:10:04
3,3623,79,0.7325538613367826,165.54.143.54,10568,42.219.158.224,80,TCP,2016-11-04 04:10:07
3,3404,67,2.344074248336256,165.54.143.54,10634,42.219.158.224,80,TCP,2016-11-04 04:10:10
3,4523,68,2.4838645420968533,165.54.233.54,11200,42.219.158.224,80,TCP,2016-11-04 04:10:13
3,3748,66,15.039704013615847,165.54.143.126,12013,42.219.158.224,80,TCP,2016-11-04 04:10:16
3,4622,63,2.3396380925551057,165.54.143.54,11181,42.219.158.224,80,TCP,2016-11-04 04:10:19
3,148131,73,2.585232493467629,141.68.143.54,10295,42.219.158.224,80,TCP,2016-11-04 04:10:22
3,75,20,2.6210182271897797,165.54.143.54,9995,42.219.158.224,80,TCP,2016-11-04 04:10:25
3,5354,68,2.4092862792313103,165.54.143.54,11652,42.219.158.224,80,TCP,2016-11-04 04:10:28
3,3833,7,2.8329746536910534,165.54.143.54,11349,42.219.158.224,80,TCP,2016-11-04 04:10:31
3,3111,74,2.5514383306726813,165.54.143.54,11579,42.219.158.224,80,TCP,2016-11-04 04:10:34
3,5288,82,2.593061351682991,165.54.143.54,11125,42.219.158.224,80,TCP,2016-11-04 04:10:37
3,4100,66,3.4774505216628318,165.54.143.54,11149,42.219.158.224,80,TCP,2016-11-04 04:10:40
3,5049,68,2.3695682832039893,165.54.143.54,9887,42.219.158.224,80,TCP,2016-11-04 04:10:43
3,3449,10,2.1698418804444373,165.54.143.54,10722,42.219.158.224,80,TCP,2016-11-04 04:10:46
3,6092,24,2.4132045116275553,165.54.143.54,12393,42.219.158.224,80,TCP,2016-11-04 04:10:49
3,4676,70,2.099034958519041,165.64.143.54,11045,42.219.158.224,80,TCP,2016-11-04 04:10:52
3,4120,70,2.374761377926916,165.54.143.54,10333,42.219.158.224,80,TCP,2016-11-04 04:10:55
3,3482,67,2.4424861147999763,156.54.143.54,10714,42.219.158.224,80,TCP,2016-11-04 04:10:58
3,4489,87,2.4448676495812838,165.54.143.54,11059,42.219.158.224,80,TCP,2016-11-04 04:11:01
3,3284,72,2.493592001963407,165.54.143.54,11143,42.219.158.224,80,TCP,2016-11-04 04:11:04
3,3936,61,2.5682003530673683,165.54.143.54,10872,42.219.158.224,80,TCP,2016-11-04 04:11:07
3,3886,69,2.6341417701914907,165.54.143.159,10697,42.219.158.224,80,TCP,2016-11-04 04:11:10
3,4155,65,8.689748302102089,246.54.143.54,11681,42.219.158.224,80,TCP,2016-11-04 04:11:13
3,3339,82,2.4885310926474626,52.54.143.54,11430,42.219.158.224,80,TCP,2016-11-04 04:11:16
3,5221,1,2.471015512011945,165.54.143.120,10257,42.219.158.224,80,TCP,2016-11-04 04:11:19
3,4869,77,2.5297783487476413,165.54.143.54,8766,42.219.158.224,80,TCP,2016-11-04 04:11:22
3,3950,77,2.6259249765425916,165.80.143.54,11159,42.219.158.224,80,TCP,2016-11-04 04:11:25
3,5735,67,2.4496104349382217,165.54.143.54,10079,42.219.158.224,80,TCP,2016-11-04 04:11:28
3,5501,93,2.5492464532144368,42.219.158.224,80,165.54.143.54,11018,TCP,2016-11-04 04:11:31
3,1514,64,2.802234109025449,165.54.143.54,11249,42.219.158.224,80,TCP,2016-11-04 04:11:34
3,4085,77,6.2270016465336075,165.54.143.54,10675,42.219.158.224,80,TCP,2016-11-04 04:11:37
3,43,71,2.5963756218552594,165.54.143.54,11587,42.219.158.224,80,TCP,2016-11-04 04:11:40
3,4477,7,2.319928606040776,165.54.134.54,10893,42.219.158.224,80,TCP,2016-11-04 04:11:43
3,3951,66,2.6614585099741817,165.54.143.54,9971,42.219.158.224,80,TCP,2016-11-04 04:11:46
3,543,74,2.373215721454472,165.54.143.54,9941,42.219.158.224,80,TCP,2016-11-04 04:11:49
3,3405,71,0.7751597366295755,143.54.143.54,11641,42.219.158.224,80,TCP,2016-11-04 04:11:52
3,46,84,2.284126475919038,165.54.143.54,10239,42.219.158.224,80,TCP,2016-11-04 04:11:55
3,4107,1,2.2660050736740227,165.84.143.70,10735,42.219.158.224,80,TCP,2016-11-04 04:11:58
3,4198,9,2.3976379050873216,165.54.143.92,11032,42.219.158.224,80,TCP,2016-11-04 04:12:01
3,4674,76,2.2797985025681555,165.228.143.54,11920,42.219.158.224,80,TCP,2016-11-04 04:12:04
3,4567,71,2.5557843907736237,165.54.143.54,10280,42.219.158.224,80,TCP,2016-11-04 04:12:07
3,3638,71,2.6644193278625607,165.68.143.54,10631,42.219.158.224,80,TCP,2016-11-04 04:12:10
3,3399,19,2.475396731402725,165.54.143.54,11547,42.219.158.224,80,TCP,2016-11-04 04:12:13
3,49,63,2.7146012694574893,165.54.143.54,10723,42.219.158.224,80,TCP,2016-11-04 04:12:16
3,3550,81,2.1456575291231275,165.54.143.54,10230,42.219.158.224,80,TCP,2016-11-04 04:12:19
3,5887,81,2.2775981733575463,165.54.143.54,10255,42.219.158.224,80,TCP,2016-11-04 04:12:22
3,4146,95,2.569733839016408,215.54.143.54,11999,42.219.158.224,80,TCP,2016-11-04 04:12:25
3,4484,1,2.422578857280314,165.54.143.54,11213,42.219.158.224,80,TCP,2016-11-04 04:12:28
3,4051,74,2.2440866371616717,165.10.143.54,10946,42.219.158.224,80,TCP,2016-11-04 04:12:31
3,804,64,2.1802686383016407,165.66.143.141,10689,42.219.158.224,80,TCP,2016-11-04 04:12:34
3,4059,83,2.248136209789664,165.54.143.54,11209,42.219.158.224,80,TCP,2016-11-04 04:12:37
3,4402,71,2.584317506756633,165.54.143.54,10719,42.219.158.224,80,TCP,2016-11-04 04:12:40
3,3344,82,2.2820610366761684,165.54.143.54,11631,42.219.158.224,80,TCP,2016-11-04 04:12:43
3,3756,71,2.2026125360280275,165.126.143.54,10227,42.219.158.224,80,TCP,2016-11-04 04:12:46
3,3749,1,2.320847311522812,117.54.143.54,11669,42.219.158.224,80,TCP,2016-11-04 04:12:49
3,4823,78,2.4189582956023514,165.54.143.54,12648,42.219.158.224,80,TCP,2016-11-04 04:12:52
3,3248,77,2.149829145055264,215.66.143.54,11691,42.219.158.224,80,TCP,2016-11-04 04:12:55
3,4210,6,2.406566167250276,165.54.143.54,12225,42.219.158.224,80,TCP,2016-11-04 04:12:58
3,4385,68,2.423313314560801,161.54.143.54,10947,42.219.158.224,80,TCP,2016-11-04 04:13:01
3,260,11,2.3980140080675483,165.54.143.54,10983,42.219.158.224,80,TCP,2016-11-04 04:13:04
3,150368,93,2.521106850821525,165.234.143.54,10972,42.219.158.224,80,TCP,2016-11-04 04:13:07
3,3173,62,0.7233196457382292,165.54.143.54,11311,42.219.158.224,80,TCP,2016-11-04 04:13:10
3,3063,73,2.6277551189996298,165.66.143.54,12033,42.219.158.224,80,TCP,2016-11-04 04:13:13
3,4018,73,2.332207142841071,165.54.143.54,11171,42.219.158.224,80,TCP,2016-11-04 04:13:16
3,4272,84,2.1404602085240185,140.67.143.54,10268,42.219.158.224,80,TCP,2016-11-04 04:13:19
3,4780,66,2.3265338195487857,165.54.143.54,10693,42.219.158.224,80,TCP,2016-11-04 04:13:22
3,4792,63,2.3648268501274288,165.54.143.54,9826,42.219.158.224,80,TCP,2016-11-04 04:13:25
3,3151,65,2.2760432199575007,165.54.143.54,10928,42.219.158.224,80,TCP,2016-11-04 04:13:28
3,642,21,2.491511180531233,165.54.143.54,11188,42.219.158.224,80,TCP,2016-11-04 04:13:31
