teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,304,5,4.258738623932004,114.95.11.62,60364,42.219.153.174,443,TCP,2016-11-04 04:06:01
3,299,16,0.9897864097729324,114.95.11.62,61322,42.219.153.174,443,TCP,2016-11-04 04:06:04
3,268,5,2.6085444549098606,114.95.11.62,60453,42.219.153.174,42194,TCP,2016-11-04 04:06:07
3,320,2,0.938178911106661,114.95.11.141,62584,42.219.153.174,443,TCP,2016-11-04 04:06:10
1,331,5,0.9273388625588268,114.95.72.62,61892,42.219.153.174,443,TCP,2016-11-04 04:06:11
3,276,5,0.8829521185252815,42.219.153.174,443,114.95.11.62,60054,TCP,2016-11-04 04:06:14
3,345,5,0.8558945094700903,114.95.11.77,60814,42.219.153.174,443,TCP,2016-11-04 04:06:17
3,317,5,20.80218315124512,114.95.11.62,60144,42.219.153.174,5063,TCP,2016-11-04 04:06:20
3,310,2,0.8949805679731071,114.94.11.62,60836,42.219.153.174,443,TCP,2016-11-04 04:06:23
3,285,5,0.9782781656831504,114.95.11.62,62055,42.219.153.174,443,TCP,2016-11-04 04:06:26
3,279,5,1.5891904346644878,114.95.11.62,60399,42.219.153.174,443,TCP,2016-11-04 04:06:29
3,297,5,0.8448819606564939,114.95.11.62,60331,42.219.153.174,443,TCP,2016-11-04 04:06:32
3,309,23,0.7763767044525594,114.94.11.62,60731,42.219.153.174,443,TCP,2016-11-04 04:06:35
3,315,5,0.8837553730700165,114.95.11.62,59808,42.219.153.174,443,TCP,2016-11-04 04:06:38
3,316,5,0.8812846723012626,114.8.11.62,53841,42.219.153.174,54904,TCP,2016-11-04 04:06:41
61,302,5,0.8328247752506286,114.95.11.62,60471,42.219.153.174,443,TCP,2016-11-04 04:07:42
3,304,2,0.8136829929426312,114.95.11.62,61193,42.219.153.174,443,TCP,2016-11-04 04:07:45
3,274,5,0.8080187130253762,114.95.11.62,61267,42.219.153.174,443,TCP,2016-11-04 04:07:48
3,322,9,0.771681840531528,114.95.11.62,54129,42.219.153.174,443,TCP,2016-11-04 04:07:51
3,361,5,0.9101242488250136,114.95.11.62,41289,42.219.153.174,443,TCP,2016-11-04 04:07:54
3,281,5,0.7349239862523973,114.95.11.62,61604,42.219.153.174,443,TCP,2016-11-04 04:07:57
3,309,5,0.8882395348045975,114.95.11.62,43226,42.219.153.174,443,TCP,2016-11-04 04:08:00
3,314,5,0.944204080849886,114.94.11.62,60479,42.219.153.174,443,TCP,2016-11-04 04:08:03
3,317,8,0.8565846795681864,114.95.11.62,60554,42.219.153.174,443,TCP,2016-11-04 04:08:06
22,315,7,0.8887236511800438,114.95.11.62,60531,42.219.153.174,443,TCP,2016-11-04 04:08:28
3,320,6,0.8473191924858838,114.95.11.62,62750,42.219.153.174,443,TCP,2016-11-04 04:08:31
3,318,5,0.8810857180505991,114.181.11.62,61855,42.219.153.174,443,TCP,2016-11-04 04:08:34
3,323,5,0.7665916881524026,243.95.11.62,59974,42.219.153.174,443,TCP,2016-11-04 04:08:37
3,314,5,0.9538817598950118,114.94.11.62,60377,42.219.153.174,443,TCP,2016-11-04 04:08:40
3,265,5,0.81628731591627,114.95.11.62,60791,42.219.153.174,443,TCP,2016-11-04 04:08:43
3,323,5,0.9782111432868988,114.95.11.62,60419,42.219.153.174,35622,TCP,2016-11-04 04:08:46
3,312,5,1.0151337222196162,114.95.11.62,53,42.219.153.174,49444,TCP,2016-11-04 04:08:49
3,289,6,0.9259244618006052,114.95.11.191,61403,42.219.153.174,443,TCP,2016-11-04 04:08:52
3,306,2,0.9448362719267608,114.95.97.62,37803,42.219.153.174,1850,TCP,2016-11-04 04:08:55
3,285,10,0.9333361415192484,114.95.11.62,60445,42.219.153.174,443,TCP,2016-11-04 04:08:58
3,347,5,0.7771932282485068,114.95.72.62,60545,42.219.153.174,443,TCP,2016-11-04 04:09:01
3,295,5,0.8497482261154801,114.95.11.62,60783,42.219.153.174,443,TCP,2016-11-04 04:09:04
3,307,26,0.9292688202112912,114.254.11.62,60487,42.219.153.174,38685,TCP,2016-11-04 04:09:07
3,316,5,1.4538704417645931,114.95.11.62,61176,42.219.153.174,443,TCP,2016-11-04 04:09:10
3,268,5,1.6463119410909712,114.95.11.62,59862,42.219.153.174,443,TCP,2016-11-04 04:09:13
3,332,10,22.84617928415537,114.95.159.62,59702,42.219.153.174,443,TCP,2016-11-04 04:09:16
3,288,6,0.8974328439217061,114.95.11.62,60623,42.219.153.174,443,TCP,2016-11-04 04:09:19
3,330,5,0.9054599802475424,114.94.11.62,9103,42.219.153.174,443,TCP,2016-11-04 04:09:22
3,374,5,0.9747725478373468,114.95.11.62,60471,42.219.153.174,443,TCP,2016-11-04 04:09:25
3,310,5,8.393824053928256,114.95.11.62,24459,42.219.153.174,443,TCP,2016-11-04 04:09:28
3,316,5,0.9375184066593648,114.95.11.62,60422,42.219.153.174,54424,TCP,2016-11-04 04:09:31
3,302,5,0.9278987066354604,114.95.11.62,60438,42.219.153.174,443,TCP,2016-11-04 04:09:34
3,352,5,0.8583232050295919,114.95.11.62,53865,42.219.153.174,443,TCP,2016-11-04 04:09:37
3,336,2,0.9078817453701048,114.95.11.62,61435,42.219.153.174,443,TCP,2016-11-04 04:09:40
3,307,2,0.7848907462321222,114.95.11.62,34111,42.219.153.174,443,TCP,2016-11-04 04:09:43
3,339,5,1.5443325899541378,114.95.11.62,59605,42.219.153.174,443,TCP,2016-11-04 04:09:46
3,303,5,4.997553627938032,114.94.11.62,60764,42.219.153.174,443,TCP,2016-11-04 04:09:49
3,295,5,0.9063709101174028,114.95.11.62,53,42.219.153.174,1897,TCP,2016-11-04 04:09:52
3,319,2,0.9236515320371836,114.95.11.62,60863,42.219.153.174,25,TCP,2016-11-04 04:09:55
3,303,5,0.6815623686416075,114.94.11.62,13015,42.219.153.174,443,TCP,2016-11-04 04:09:58
3,279,11,1.5538418255746365,114.95.139.62,61580,42.219.153.174,443,TCP,2016-11-04 04:10:01
3,52,5,1.4832345340400934,114.95.11.62,60470,42.219.153.174,19,TCP,2016-11-04 04:10:04
3,360,4,0.8815159967634827,115.201.11.62,60474,42.219.153.174,443,TCP,2016-11-04 04:10:07
3,319,5,0.9141662148758768,114.95.11.62,60494,42.219.153.174,443,TCP,2016-11-04 04:10:10
3,202,5,0.912748517934233,114.95.11.62,59945,42.219.153.174,443,TCP,2016-11-04 04:10:13
3,335,24,0.9832579381763936,114.210.11.62,60560,42.219.153.174,6418,TCP,2016-11-04 04:10:16
3,274,5,0.7579950727522373,114.95.11.62,61240,42.219.153.174,5078,TCP,2016-11-04 04:10:19
3,297,9,0.9333211819175632,114.95.46.62,60751,42.219.153.174,40391,TCP,2016-11-04 04:10:22
3,303,5,1.4691381943412123,114.95.11.62,61441,42.219.153.174,1085,TCP,2016-11-04 04:10:25
3,327,17,0.7818428752943873,114.95.11.62,60613,42.219.153.174,443,TCP,2016-11-04 04:10:28
3,314,5,0.778222736204043,42.219.153.174,443,114.95.11.62,60760,TCP,2016-11-04 04:10:31
3,311,5,0.8557252208702266,114.95.11.62,33510,42.219.153.174,443,TCP,2016-11-04 04:10:34
3,299,1,0.8973675963934511,114.95.11.62,60796,42.219.153.174,443,TCP,2016-11-04 04:10:37
2,311,8,0.8804946870077401,114.95.11.62,53,42.219.153.174,5117,TCP,2016-11-04 04:10:39
3,65,5,0.9242129819467664,114.95.11.62,61225,42.219.153.174,443,TCP,2016-11-04 04:10:42
3,803,5,0.8570198602974415,114.95.11.62,60107,42.219.153.174,443,TCP,2016-11-04 04:10:45
3,77,5,0.8382884950842708,114.95.11.62,61006,42.219.153.174,443,TCP,2016-11-04 04:10:48
3,311,5,4.600795241072773,114.95.11.62,61797,42.219.153.174,443,TCP,2016-11-04 04:10:51
3,948,2,0.9287167517468332,114.95.11.62,53,42.219.153.174,443,TCP,2016-11-04 04:10:54
3,334,5,0.8262301264330745,114.95.11.62,59800,42.219.153.174,443,TCP,2016-11-04 04:10:57
3,327,5,0.9460251799318941,114.224.11.62,53,42.219.153.174,443,TCP,2016-11-04 04:11:00
3,313,17,0.8376549517270178,187.95.11.62,61054,42.219.153.174,443,TCP,2016-11-04 04:11:03
3,316,5,0.9268992024008184,42.219.153.174,443,114.95.11.62,60519,TCP,2016-11-04 04:11:06
3,312,5,0.8418897022493184,114.94.39.66,40673,42.219.153.174,52467,TCP,2016-11-04 04:11:09
3,316,5,0.9801649348810316,114.95.11.62,46564,42.219.153.174,443,TCP,2016-11-04 04:11:12
3,293,5,0.838738466380164,114.95.11.62,60512,42.219.153.174,443,TCP,2016-11-04 04:11:15
3,315,36,0.8324468128848821,114.95.11.62,60529,42.219.153.174,443,TCP,2016-11-04 04:11:18
3,323,4,1.0847137877717614,114.95.11.62,61437,42.219.153.174,443,TCP,2016-11-04 04:11:21
3,273,5,0.9106379463337362,114.95.11.62,59794,42.219.153.174,443,TCP,2016-11-04 04:11:24
3,332,5,0.93552632862702,114.95.11.62,49453,42.219.153.174,443,TCP,2016-11-04 04:11:27
3,298,5,0.8982928097248077,114.95.11.62,60005,42.219.153.174,443,TCP,2016-11-04 04:11:30
3,345,12,19.6097003929317,114.94.11.62,15956,42.219.153.174,443,TCP,2016-11-04 04:11:33
3,295,5,0.8706728210672736,114.95.11.62,60461,42.219.153.174,443,TCP,2016-11-04 04:11:36
3,321,5,0.9800554001703858,114.95.11.62,60500,42.219.153.174,443,TCP,2016-11-04 04:11:39
3,320,5,0.7959022808354348,114.95.11.62,48536,42.219.153.174,25,TCP,2016-11-04 04:11:42
74,338,5,20.68555573001504,114.95.105.62,61337,42.219.153.174,3307,TCP,2016-11-04 04:12:56
3,326,5,0.9458751613274216,114.95.11.62,60452,42.219.153.174,443,TCP,2016-11-04 04:12:59
3,338,5,0.8476437397766858,114.95.11.62,59766,42.219.153.174,443,TCP,2016-11-04 04:13:02
3,323,5,1.0103233228437605,114.95.11.62,60518,42.219.153.174,443,TCP,2016-11-04 04:13:05
3,301,5,0.8886539242230356,114.95.11.62,60877,42.219.153.174,443,TCP,2016-11-04 04:13:08
3,593,1,0.9266277321148664,114.94.11.62,34877,42.219.153.174,443,TCP,2016-11-04 04:13:11
3,303,6,0.8416892266832292,114.95.11.62,62104,42.219.153.174,443,TCP,2016-11-04 04:13:14
13,356,5,0.8065772666595876,114.95.11.62,61349,42.219.153.174,110,TCP,2016-11-04 04:13:27
3,332,5,18.8433428183198,114.95.11.62,16396,42.219.153.174,25,TCP,2016-11-04 04:13:30
3,299,5,0.8540860034991056,114.95.11.62,60397,42.219.153.174,443,TCP,2016-11-04 04:13:33
3,329,5,1.0168894892558455,114.95.11.62,60892,42.219.153.174,443,TCP,2016-11-04 04:13:36
3,292,5,0.9415613869205116,114.95.11.62,60446,42.219.153.174,443,TCP,2016-11-04 04:13:39
3,308,5,0.8714388033840805,114.95.11.62,60151,42.219.153.174,43860,TCP,2016-11-04 04:13:42
3,301,5,0.8289669728837907,114.95.11.62,61472,42.219.153.174,443,TCP,2016-11-04 04:13:45
3,182,7,0.7998642933089286,114.95.11.62,63709,42.219.153.174,443,TCP,2016-11-04 04:13:48
3,3982,5,0.865767001407221,114.95.11.62,61314,42.219.153.174,443,TCP,2016-11-04 04:13:51
3,316,5,19.41243514046073,114.95.11.69,60390,42.219.153.174,443,TCP,2016-11-04 04:13:54
3,296,5,1.5079195671714842,114.95.11.62,60767,42.219.153.174,443,TCP,2016-11-04 04:13:57
3,262,9,0.9774679807014764,114.95.11.62,60874,42.219.153.174,443,TCP,2016-11-04 04:14:00
3,290,5,0.8066505433525891,114.95.11.62,60458,42.219.153.174,443,TCP,2016-11-04 04:14:03
3,357,5,0.8252898689825088,114.94.11.62,37751,42.219.153.174,443,TCP,2016-11-04 04:14:06
3,303,5,0.9281761776655912,199.94.11.62,35853,42.219.153.174,6391,TCP,2016-11-04 04:14:09
3,295,5,1.5284155737608671,114.50.11.62,10222,42.219.153.174,25,TCP,2016-11-04 04:14:12
3,302,2,0.8490463925991207,114.94.11.62,61326,42.219.153.174,443,TCP,2016-11-04 04:14:15
3,262,5,1.06883615674451,114.95.11.62,59775,42.219.153.174,443,TCP,2016-11-04 04:14:18
15,276,7,1.083783249836415,114.95.11.108,60430,42.219.153.174,443,TCP,2016-11-04 04:14:33
3,382,2,0.9389452314935623,114.95.11.209,60351,42.219.153.174,443,TCP,2016-11-04 04:14:36
3,304,5,0.9346039043739438,42.219.153.174,443,114.95.3.138,62825,TCP,2016-11-04 04:14:39
3,320,5,0.7393019939772785,114.95.11.62,34920,42.219.153.174,443,TCP,2016-11-04 04:14:42
3,293,5,4.931575868278743,42.219.153.174,443,114.95.11.62,60486,TCP,2016-11-04 04:14:45
3,317,5,0.9347289903089404,114.95.143.62,61655,42.219.153.174,443,TCP,2016-11-04 04:14:48
22,332,5,0.8840101934038103,114.95.11.62,61519,42.219.153.174,443,TCP,2016-11-04 04:15:10
3,300,5,0.8747395507525653,42.219.153.174,443,114.94.11.62,60454,TCP,2016-11-04 04:15:13
3,342,5,3.215956008061766,42.219.153.174,443,114.95.11.62,61385,TCP,2016-11-04 04:15:16
3,312,9,7.196424404159187,114.95.11.62,58541,42.219.153.174,443,TCP,2016-11-04 04:15:19
3,346,20,0.8729328196495771,114.95.11.62,60514,42.219.153.174,443,TCP,2016-11-04 04:15:22
3,352,5,0.8635989578906447,114.95.11.62,16004,42.219.153.174,6386,TCP,2016-11-04 04:15:25
3,313,23,0.9820323495659976,114.95.11.62,60476,42.219.153.174,54455,TCP,2016-11-04 04:15:28
3,270,5,0.7107033769134432,114.95.11.62,60965,42.219.153.174,443,TCP,2016-11-04 04:15:31
3,315,4,0.845145063707605,114.95.11.62,61235,42.219.153.174,443,TCP,2016-11-04 04:15:34
3,324,4,0.9247222000267356,114.95.11.62,60494,42.219.153.174,50959,TCP,2016-11-04 04:15:37
3,278,5,0.9843893742654471,114.94.11.62,61265,42.219.153.174,51008,TCP,2016-11-04 04:15:40
3,317,5,1.458610353525728,114.95.11.62,123,42.219.153.174,443,TCP,2016-11-04 04:15:43
3,309,5,0.841888603521511,114.94.11.62,36183,42.219.153.174,443,TCP,2016-11-04 04:15:46
3,315,5,1.0068425531499088,114.95.11.94,60772,42.219.153.174,5076,TCP,2016-11-04 04:15:49
3,300,5,2.7941926047205925,114.95.11.62,60432,42.219.153.174,443,TCP,2016-11-04 04:15:52
3,314,5,0.9577637342736124,114.95.11.62,59582,42.219.153.174,443,TCP,2016-11-04 04:15:55
7,105,5,0.8839519608300179,114.95.11.62,60426,42.219.153.174,443,TCP,2016-11-04 04:16:02
3,305,5,0.8708982293028384,114.95.11.62,24446,42.219.153.174,443,TCP,2016-11-04 04:16:05
3,281,11,0.9195574186742306,114.95.11.62,60468,42.219.153.174,443,TCP,2016-11-04 04:16:08
3,294,2,1.0199343175627291,114.95.57.62,60493,42.219.153.174,443,TCP,2016-11-04 04:16:11
3,322,5,1.5221524871885777,114.95.11.62,60126,42.219.153.174,443,TCP,2016-11-04 04:16:14
3,292,5,0.8533693794161081,114.95.11.62,61571,42.219.153.174,25,TCP,2016-11-04 04:16:17
8,291,5,0.8235210862476379,42.219.153.174,5075,114.95.11.62,59908,TCP,2016-11-04 04:16:25
3,273,5,0.9606905761174858,42.219.153.174,6346,114.95.11.62,62058,TCP,2016-11-04 04:16:28
3,295,5,0.8255239825230092,114.95.11.62,62079,42.219.153.174,443,TCP,2016-11-04 04:16:31
3,324,5,0.8238988795783371,114.95.11.62,25282,42.219.153.174,23,TCP,2016-11-04 04:16:34
3,326,5,0.8443197500891984,114.94.64.51,60793,42.219.153.174,443,TCP,2016-11-04 04:16:37
3,307,5,0.8016929989680648,42.219.153.174,443,114.94.11.62,53,TCP,2016-11-04 04:16:40
3,301,5,1.3703600289300084,114.95.11.62,34089,42.219.153.174,443,TCP,2016-11-04 04:16:43
3,281,5,0.8400267669931054,105.95.11.62,60406,42.219.153.174,3389,TCP,2016-11-04 04:16:46
3,300,13,0.8174376839306206,114.95.11.202,61284,42.219.153.174,443,TCP,2016-11-04 04:16:49
12,326,5,0.8726455445867032,114.94.165.62,60885,42.219.153.174,443,TCP,2016-11-04 04:17:01
3,303,5,0.9943360725883394,42.219.153.174,443,114.94.11.62,61445,TCP,2016-11-04 04:17:04
3,321,7,13.474219053983688,114.95.11.62,60511,42.219.153.174,443,TCP,2016-11-04 04:17:07
3,331,11,0.8996629233006388,114.95.11.62,60471,42.219.153.174,443,TCP,2016-11-04 04:17:10
3,279,5,1.1314079447183758,114.94.11.62,61180,42.219.153.174,3397,TCP,2016-11-04 04:17:13
3,335,5,1.5310908914543688,114.95.11.62,61466,42.219.153.174,443,TCP,2016-11-04 04:17:16
3,305,5,0.8528002384118736,42.219.153.174,443,114.95.72.62,59817,TCP,2016-11-04 04:17:19
3,297,5,0.8676310353912413,42.219.153.174,443,114.95.11.62,59741,TCP,2016-11-04 04:17:22
3,268,5,0.7457871080841869,42.219.153.174,443,114.20.11.62,43282,TCP,2016-11-04 04:17:25
3,317,5,1.4105239394120872,114.94.11.62,60784,42.219.153.174,1109,TCP,2016-11-04 04:17:28
16,295,5,0.9891031701117754,114.95.11.62,61128,42.219.153.174,443,TCP,2016-11-04 04:17:44
3,286,5,2.248077892698348,114.94.11.62,53,42.219.153.174,443,TCP,2016-11-04 04:17:47
3,325,5,0.763687412487343,114.95.151.62,54202,42.219.153.174,36138,TCP,2016-11-04 04:17:50
3,353,9,0.9513098071329296,114.95.125.62,61835,42.219.153.174,443,TCP,2016-11-04 04:17:53
3,328,5,2.04597113840282,114.95.11.62,63026,42.219.153.174,443,TCP,2016-11-04 04:17:56
3,320,11,0.89094477170147,114.94.11.62,60609,42.219.153.174,443,TCP,2016-11-04 04:17:59
3,338,6,0.8029731013812125,114.94.11.62,62110,42.219.153.174,443,TCP,2016-11-04 04:18:02
3,298,20,0.9112655734643341,114.95.11.62,61910,42.219.153.174,443,TCP,2016-11-04 04:18:05
3,254,5,0.8736039733048528,114.94.11.62,60116,42.219.153.174,445,TCP,2016-11-04 04:18:08
3,324,5,17.313839334994555,114.95.56.62,3214,42.219.153.174,443,TCP,2016-11-04 04:18:11
3,314,5,2.06973712798208,114.94.11.62,60512,42.219.153.174,443,TCP,2016-11-04 04:18:14
3,322,5,0.8743702091742307,114.95.11.62,49800,42.219.153.174,443,TCP,2016-11-04 04:18:17
3,331,5,0.7936464236117899,42.219.153.174,42142,114.95.11.62,39965,TCP,2016-11-04 04:18:20
3,292,5,0.839643057435751,114.95.11.62,62090,42.219.153.174,1061,TCP,2016-11-04 04:18:23
3,300,5,0.9987429853063076,114.95.11.89,60864,42.219.153.174,443,TCP,2016-11-04 04:18:26
15,319,5,0.939991389401257,114.95.11.62,62046,42.219.153.174,443,TCP,2016-11-04 04:18:41
3,299,5,13.708785608410835,114.95.11.62,61477,42.219.153.174,5110,TCP,2016-11-04 04:18:44
3,194,5,17.26581309735775,42.219.153.174,443,114.95.11.62,59917,TCP,2016-11-04 04:18:47
3,286,5,0.9625442144460976,42.219.153.174,443,114.95.40.62,34908,TCP,2016-11-04 04:18:50
3,319,20,1.05785504844971,114.95.11.62,60454,42.219.153.174,445,TCP,2016-11-04 04:18:53
3,319,2,3.80848334915936,42.219.153.174,443,114.95.157.62,60973,TCP,2016-11-04 04:18:56
3,301,5,0.9285053734201938,114.95.11.62,59775,42.219.153.174,443,TCP,2016-11-04 04:18:59
12,327,2,0.9686301522888244,114.95.11.62,61162,42.219.153.174,36846,TCP,2016-11-04 04:19:11
3,343,1,0.8616740712895989,114.95.11.62,61464,42.219.153.174,443,TCP,2016-11-04 04:19:14
3,342,5,1.0438974865246564,114.95.54.62,60503,42.219.153.174,25,TCP,2016-11-04 04:19:17
3,317,5,1.0089976654853672,114.94.11.62,59805,42.219.153.174,443,TCP,2016-11-04 04:19:20
3,261,7,0.8364529435057193,114.95.11.231,62018,42.219.153.174,443,TCP,2016-11-04 04:19:23
3,358,9,0.7728037261404097,114.95.11.62,33723,42.219.153.174,49466,TCP,2016-11-04 04:19:26
31,317,2,0.922793932724744,114.95.11.92,50569,42.219.153.174,443,TCP,2016-11-04 04:19:57
3,338,5,1.4470510608516634,114.95.103.62,60615,42.219.153.174,443,TCP,2016-11-04 04:20:00
3,341,5,0.9615439495537429,114.138.11.62,60484,42.219.153.174,443,TCP,2016-11-04 04:20:03
3,316,5,0.8516901852563024,114.95.11.62,52249,42.219.153.174,443,TCP,2016-11-04 04:20:06
3,311,14,0.8798794839531183,113.95.11.62,60519,42.219.153.174,5038,TCP,2016-11-04 04:20:09
3,270,5,0.9972681545186788,114.95.11.62,35120,42.219.153.174,443,TCP,2016-11-04 04:20:12
3,325,5,0.9438641513697804,114.95.11.62,62117,42.219.153.174,443,TCP,2016-11-04 04:20:15
3,300,5,1.0307140205986798,114.94.11.62,60413,42.219.153.174,443,TCP,2016-11-04 04:20:18
3,303,5,4.045497531071305,42.219.153.174,443,114.95.11.62,60504,TCP,2016-11-04 04:20:21
3,336,5,1.0616285868454725,114.94.11.62,61022,42.219.153.174,52624,TCP,2016-11-04 04:20:24
3,321,5,0.8693585735745728,114.95.11.62,60583,42.219.153.174,889,TCP,2016-11-04 04:20:27
3,323,5,0.7940492341294885,211.95.11.62,61455,42.219.153.174,5042,TCP,2016-11-04 04:20:30
3,121,5,0.7799983648583293,114.57.11.183,60480,42.219.153.174,6389,TCP,2016-11-04 04:20:33
3,318,5,1.5165993478149176,114.95.11.62,60895,42.219.153.174,443,TCP,2016-11-04 04:20:36
