teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,29105,6,0.2868270354811102,175.210.133.165,5055,42.219.155.25,5081,UDP,2016-11-04 04:53:43
293,53,35,0.24310759955551475,175.210.3.175,5040,42.219.155.25,5096,UDP,2016-11-04 04:58:36
89,61,1,0.31291258736746386,175.210.133.165,5062,42.219.155.25,5030,UDP,2016-11-04 05:00:05
4,62,1,0.29867789248237386,175.104.133.165,38151,42.219.155.25,53,UDP,2016-11-04 05:00:09
22,38,1,0.28807971195783466,175.210.91.165,58171,42.219.155.25,5086,UDP,2016-11-04 05:00:31
4,61,1,0.25338962115347385,175.210.151.165,5081,42.219.155.25,53,UDP,2016-11-04 05:00:35
4,61,1,0.2855729433358647,9.51.50.165,41785,42.219.155.25,53,UDP,2016-11-04 05:00:39
4,334,1,0.22016379644628611,112.210.133.165,5031,42.219.155.25,5062,UDP,2016-11-04 05:00:43
51,584,1,0.2906856830231845,175.210.133.165,6709,42.219.155.25,53,UDP,2016-11-04 05:01:34
4,62,1,0.2819591219304129,175.210.133.165,5082,42.219.155.25,53,UDP,2016-11-04 05:01:38
13,61,1,0.2428235995466821,175.210.194.165,5111,42.219.155.25,5026,UDP,2016-11-04 05:01:51
84,43,1,0.2942846927326173,175.210.133.165,5077,42.219.155.25,53,UDP,2016-11-04 05:03:15
46,58711,1,0.2775687957764603,175.210.133.103,58127,42.219.155.25,53,UDP,2016-11-04 05:04:01
48,61,1,0.2400566648575477,20.210.169.165,51920,42.219.155.25,53,UDP,2016-11-04 05:04:49
67,30,172,0.2876316845649853,175.210.14.165,41739,42.219.155.25,53,UDP,2016-11-04 05:05:56
33,72,89,0.2448757484089583,175.210.3.100,58184,42.219.155.25,5087,UDP,2016-11-04 05:06:29
4,80,1,0.3002137237926945,175.210.18.165,5031,42.219.155.25,1856,UDP,2016-11-04 05:06:33
4,61,1,0.2531657764920965,175.211.73.165,50328,42.219.155.25,53,UDP,2016-11-04 05:06:37
24,23889,1,0.2718115888419561,228.54.253.165,56343,42.219.155.25,5070,UDP,2016-11-04 05:07:01
17,62,1,0.263850629737135,175.178.133.165,5059,42.219.155.25,5123,UDP,2016-11-04 05:07:18
93,60,1,0.2472244481323287,175.137.133.72,5114,42.219.155.25,53,UDP,2016-11-04 05:08:51
25,61,1,0.2898031933000311,175.210.133.165,41265,42.219.155.25,53,UDP,2016-11-04 05:09:16
86,60,1,0.2691320241428912,175.211.133.165,58212,42.219.155.25,5112,UDP,2016-11-04 05:10:42
113,61,1,0.2514818070922047,175.175.45.165,48365,42.219.155.25,53,UDP,2016-11-04 05:12:35
28,62,1,0.26907590450719,175.210.73.165,58218,42.219.155.25,53,UDP,2016-11-04 05:13:03
4,62,1,0.2537428410141729,175.210.133.165,5210,42.219.155.25,53,UDP,2016-11-04 05:13:07
83,61,82,0.253320042102132,175.210.3.165,58142,42.219.155.25,445,UDP,2016-11-04 05:14:30
54,45,1,0.2721302199061029,175.210.76.165,58125,42.219.155.25,22,UDP,2016-11-04 05:15:24
53,61,1,0.2507463356014341,175.239.133.165,5115,42.219.155.25,53,UDP,2016-11-04 05:16:17
57,61,2,0.2676769281970337,175.210.230.165,51922,42.219.155.25,5122,UDP,2016-11-04 05:17:14
79,44,1,0.24630377761786806,175.81.218.165,58194,42.219.155.25,53,UDP,2016-11-04 05:18:33
4,61,1,0.2405899070436135,175.210.144.165,58168,42.219.155.25,5089,UDP,2016-11-04 05:18:37
7,196,2,0.28380170959280804,175.93.133.165,5082,42.219.155.25,5122,UDP,2016-11-04 05:18:44
4,61,1,0.28878226387314504,175.210.133.165,5040,42.219.155.25,53,UDP,2016-11-04 05:18:48
16,62,1,0.22972230578307065,28.210.133.165,34888,42.219.155.25,53,UDP,2016-11-04 05:19:04
4,61,1,0.2858012674259953,104.206.4.165,41104,42.219.155.25,53,UDP,2016-11-04 05:19:08
4,60,1,0.26387712598079816,175.210.133.165,48375,42.219.155.25,53,UDP,2016-11-04 05:19:12
65,52,1,0.2709667094168253,175.210.133.165,5086,42.219.155.25,53,UDP,2016-11-04 05:20:17
80,61,1,0.29604586889036,175.162.133.165,5060,42.219.155.25,5111,UDP,2016-11-04 05:21:37
57,61,1,0.2669653117773123,81.26.230.254,53780,42.219.155.25,5098,UDP,2016-11-04 05:22:34
4,45627,1,0.28444602893432597,175.200.6.165,41082,42.219.155.25,5083,UDP,2016-11-04 05:22:38
63,60,1,0.24712241435190666,29.210.230.165,41736,42.219.155.25,5083,UDP,2016-11-04 05:23:41
4,62,1,0.2156982708256692,175.210.133.165,5088,42.219.155.25,53,UDP,2016-11-04 05:23:45
141,62,1,2.0143764596432447,175.134.133.91,58153,42.219.155.25,23,UDP,2016-11-04 05:26:06
65,61,1,0.2963213960174471,175.210.198.165,58179,42.219.155.25,5030,UDP,2016-11-04 05:27:11
4,62,1,0.2649870946188457,175.210.231.165,5080,42.219.155.25,53,UDP,2016-11-04 05:27:15
28,61,27,0.28999813296832144,175.196.133.165,5119,42.219.155.25,53,UDP,2016-11-04 05:27:43
41,61,1,0.2589371189824305,175.78.133.165,5112,42.219.155.25,53,UDP,2016-11-04 05:28:24
130,25404,1,0.2295734915533103,248.210.155.165,58195,42.219.155.25,5039,UDP,2016-11-04 05:30:34
45,60,1,0.24661923927487805,47.83.220.165,58204,42.219.155.25,53,UDP,2016-11-04 05:31:19
39,61,1,0.2556293566594832,175.217.133.165,58207,42.219.155.25,5106,UDP,2016-11-04 05:31:58
4,61,1,0.2614860195899382,175.13.133.165,58219,42.219.155.25,5094,UDP,2016-11-04 05:32:02
4,60,1,0.26103659765794873,175.237.103.165,58135,42.219.155.25,53,UDP,2016-11-04 05:32:06
8,61,1,0.26492459391010925,175.210.4.165,5103,42.219.155.25,23,UDP,2016-11-04 05:32:14
4,60,2,0.28593626304063946,223.105.117.165,5024,42.219.155.25,53,UDP,2016-11-04 05:32:18
20,160,46,0.2434905273257755,175.98.133.165,46584,42.219.155.25,53,UDP,2016-11-04 05:32:38
43,61,1,0.2774510628660209,175.210.143.237,5095,42.219.155.25,53,UDP,2016-11-04 05:33:21
59,61,1,0.2465858548530377,175.183.133.165,54034,42.219.155.25,53,UDP,2016-11-04 05:34:20
25,61,1,0.30634508980438113,175.78.133.135,41095,42.219.155.25,5102,UDP,2016-11-04 05:34:45
4,61,1,0.30680655548349023,175.145.133.165,58199,42.219.155.25,123,UDP,2016-11-04 05:34:49
4,85,2,5.1411394346505395,175.185.133.165,58155,42.219.155.25,5065,UDP,2016-11-04 05:34:53
12,20642,1,0.2701086029992439,175.210.133.83,5108,42.219.155.25,53,UDP,2016-11-04 05:35:05
4,60,1,0.2659777667722665,175.210.144.165,53769,42.219.155.25,5072,UDP,2016-11-04 05:35:09
29,60,1,0.2763627941021696,175.210.133.165,58211,42.219.155.25,53,UDP,2016-11-04 05:35:38
113,61,1,0.2231739725684747,213.171.133.165,5030,42.219.155.25,53,UDP,2016-11-04 05:37:31
37,61,1,0.2975110646802932,175.210.133.165,5095,42.219.155.25,53,UDP,2016-11-04 05:38:08
50,61,2,0.280692711356096,175.204.230.186,51863,42.219.155.25,5119,UDP,2016-11-04 05:38:58
4,60,1,0.2593746662023477,175.154.133.20,58223,42.219.155.25,5077,UDP,2016-11-04 05:39:02
4,28138,1,0.2568075943272561,175.60.24.165,58190,42.219.155.25,53,UDP,2016-11-04 05:39:06
73,60,1,0.2967938067158684,175.7.229.165,58193,42.219.155.25,53,UDP,2016-11-04 05:40:19
15,17385,1,0.2661902438267134,175.210.133.165,53666,42.219.155.25,53,UDP,2016-11-04 05:40:34
4,61,1,0.2748305547866039,175.210.133.165,5073,42.219.155.25,53,UDP,2016-11-04 05:40:38
4,21021,1,0.2904703112435527,175.210.133.165,5031,42.219.155.25,5052,UDP,2016-11-04 05:40:42
4,60,1,0.2503481735475361,175.210.5.165,41772,42.219.155.25,53,UDP,2016-11-04 05:40:46
18,27,1,0.25214575562858954,175.210.133.165,58219,42.219.155.25,53,UDP,2016-11-04 05:41:04
20,60,1,0.2563862322131172,231.191.186.165,5122,42.219.155.25,5074,UDP,2016-11-04 05:41:24
4,61,1,0.2699149099644273,175.210.201.112,58178,42.219.155.25,53,UDP,2016-11-04 05:41:28
4,61,1,0.25239778688410297,175.210.158.165,41751,42.219.155.25,53,UDP,2016-11-04 05:41:32
38,61,1,0.2689615522976965,175.154.133.110,5082,42.219.155.25,5030,UDP,2016-11-04 05:42:10
45,14076,1,0.2504537148051895,175.202.42.165,58124,42.219.155.25,53,UDP,2016-11-04 05:42:55
22,61,217,0.22076845593983307,175.14.133.165,5065,42.219.155.25,53,UDP,2016-11-04 05:43:17
42,60,1,0.2580080389743671,175.15.133.165,58194,42.219.155.25,53,UDP,2016-11-04 05:43:59
65,62,1,0.24269766843644905,42.219.155.25,53,175.208.133.165,58206,UDP,2016-11-04 05:45:04
92,25672,1,0.269301988882944,175.58.230.165,50066,42.219.155.25,53,UDP,2016-11-04 05:46:36
10,34,1,0.25386661692755297,175.77.133.165,58164,42.219.155.25,53,UDP,2016-11-04 05:46:46
4,45,1,0.2512250217259861,175.210.137.215,5068,42.219.155.25,53,UDP,2016-11-04 05:46:50
4,61,1,0.2432422571000643,175.175.133.165,48049,42.219.155.25,53,UDP,2016-11-04 05:46:54
63,60,1,0.2582374617923051,175.210.133.165,55143,42.219.155.25,5101,UDP,2016-11-04 05:47:57
43,74,1,0.2784776127082296,175.210.133.165,5082,42.219.155.25,53,UDP,2016-11-04 05:48:40
81,61,1,0.25243636913364753,175.66.133.165,41757,42.219.155.25,53,UDP,2016-11-04 05:50:01
33,61,1,0.2310306159197353,175.210.133.165,55196,42.219.155.25,53,UDP,2016-11-04 05:50:34
4,62,27,0.24560798710444945,175.210.133.165,5093,42.219.155.25,5069,UDP,2016-11-04 05:50:38
3,60,1,0.2540573729784228,175.210.133.165,52564,42.219.155.25,53,UDP,2016-11-04 05:50:41
4,61,1,4.195007678121328,175.228.36.165,53805,42.219.155.25,53,UDP,2016-11-04 05:50:45
53,188,1,0.2417748215957545,175.210.133.165,56405,42.219.155.25,53,UDP,2016-11-04 05:51:38
4,62,1,0.2697053065057844,175.210.24.165,5103,42.219.155.25,53,UDP,2016-11-04 05:51:42
47,13089,1,0.260782495723106,177.1.133.165,55149,42.219.155.25,53,UDP,2016-11-04 05:52:29
29,62,2,0.20372908929130065,175.210.133.165,57991,42.219.155.25,5109,UDP,2016-11-04 05:52:58
41,61,1,0.25224128155969083,175.52.16.165,5029,42.219.155.25,53,UDP,2016-11-04 05:53:39
4,60,1,0.3025925540132448,175.210.161.165,53792,42.219.155.25,22,UDP,2016-11-04 05:53:43
4,310,1,0.2843662655213848,175.210.32.165,48413,42.219.155.25,53,UDP,2016-11-04 05:53:47
68,71,1,0.2776934591238387,175.141.19.165,5079,42.219.155.25,53,UDP,2016-11-04 05:54:55
4,61,1,0.2140592013602145,175.210.99.165,5025,42.219.155.25,5081,UDP,2016-11-04 05:54:59
56,61,1,0.2319916858104989,175.210.133.165,58158,42.219.155.25,53,UDP,2016-11-04 05:55:55
61,61,1,0.25617174786748365,175.210.14.165,5080,42.219.155.25,53,UDP,2016-11-04 05:56:56
24,7042,1,0.2612679009907879,175.210.24.165,58144,42.219.155.25,53,UDP,2016-11-04 05:57:20
21,61,1,0.2532307070796378,175.210.10.165,5067,42.219.155.25,53,UDP,2016-11-04 05:57:41
4,62,1,0.2654125135741197,175.120.245.165,36964,42.219.155.25,53,UDP,2016-11-04 05:57:45
51,61,1,0.2715254336362705,175.181.89.165,55214,42.219.155.25,53,UDP,2016-11-04 05:58:36
72,61,1,0.2580838300636969,175.210.10.131,58174,42.219.155.25,53,UDP,2016-11-04 05:59:48
58,20556,1,0.2336034349864349,175.210.175.165,5069,42.219.155.25,53,UDP,2016-11-04 06:00:46
44,61,1,0.21291043917881325,175.124.133.165,58205,42.219.155.25,53,UDP,2016-11-04 06:01:30
17,62,1,0.2426167640369385,175.1.15.165,41061,42.219.155.25,53,UDP,2016-11-04 06:01:47
4,62,1,0.28361393278464675,175.242.230.165,5099,42.219.155.25,53,UDP,2016-11-04 06:01:51
4,61,1,0.2471843023085967,175.93.246.165,50360,42.219.155.25,53,UDP,2016-11-04 06:01:55
28,62,1,0.2831022636964917,175.76.230.165,35573,42.219.155.25,53,UDP,2016-11-04 06:02:23
33,60,1,0.25359981623478234,175.165.133.165,58187,42.219.155.25,53,UDP,2016-11-04 06:02:56
69,13591,1,0.25689029472414404,175.210.133.165,58146,42.219.155.25,53,UDP,2016-11-04 06:04:05
25,61,1,0.2964464396936819,175.210.75.165,58158,42.219.155.25,53,UDP,2016-11-04 06:04:30
46,61,1,0.2750866640126333,121.210.133.165,58127,42.219.155.25,123,UDP,2016-11-04 06:05:16
45,61,1,0.2432198176975362,175.129.133.165,41798,42.219.155.25,53,UDP,2016-11-04 06:06:01
39,60,2,0.2903331604320556,175.210.127.165,5072,42.219.155.25,53,UDP,2016-11-04 06:06:40
8,62,1,0.27013165515381843,175.114.8.165,53627,42.219.155.25,53,UDP,2016-11-04 06:06:48
32,60,1,0.2906801682547666,175.210.218.165,58157,42.219.155.25,53,UDP,2016-11-04 06:07:20
23,9352,1,0.25601894018473104,74.210.4.165,5034,42.219.155.25,53,UDP,2016-11-04 06:07:43
53,61,1,0.27651353110559285,175.247.9.165,54704,42.219.155.25,53,UDP,2016-11-04 06:08:36
38,60,1,0.2494980329065584,175.210.133.165,5092,42.219.155.25,123,UDP,2016-11-04 06:09:14
4,62,1,0.2734332265681587,175.210.133.165,50556,42.219.155.25,5027,UDP,2016-11-04 06:09:18
176,14801,1,0.2637516174581833,175.238.14.165,51865,42.219.155.25,53,UDP,2016-11-04 06:12:14
9,49,126,0.2794220749055967,175.210.133.165,37297,42.219.155.25,53,UDP,2016-11-04 06:12:23
4,30,1,0.2819445849163458,175.210.133.165,41068,42.219.155.25,5103,UDP,2016-11-04 06:12:27
12,31,1,0.2501159405219369,175.233.143.165,5121,42.219.155.25,3345,UDP,2016-11-04 06:12:39
45,7952,1,0.2677226733067073,175.210.108.165,48354,42.219.155.25,53,UDP,2016-11-04 06:13:24
75,60,1,0.25386258121579885,175.210.151.165,58212,42.219.155.25,5042,UDP,2016-11-04 06:14:39
4,61,1,10.530480466783047,175.210.111.165,36278,42.219.155.25,53,UDP,2016-11-04 06:14:43
19,61,1,0.26574308273848146,175.70.133.165,5083,42.219.155.25,53,UDP,2016-11-04 06:15:02
37,12771,1,263.9532081484794,175.210.147.165,54683,42.219.155.25,53,UDP,2016-11-04 06:15:39
50,61,1,0.22302817984018475,175.165.8.76,58197,42.219.155.25,53,UDP,2016-11-04 06:16:29
44,62,1,0.28069581737509003,175.210.133.165,5122,42.219.155.25,5111,UDP,2016-11-04 06:17:13
67,61,1,0.24569721648003906,175.210.133.165,58184,42.219.155.25,53,UDP,2016-11-04 06:18:20
46,14397,1,1.8659750134684143,175.210.18.164,58153,42.219.155.25,5083,UDP,2016-11-04 06:19:06
15,61,1,0.2554702735505998,175.149.205.32,58221,42.219.155.25,5081,UDP,2016-11-04 06:19:21
3,18464,1,0.2600427138386294,175.210.133.165,54100,42.219.155.25,53,UDP,2016-11-04 06:19:24
61,41,1,0.2832164680003189,175.210.133.25,58137,42.219.155.25,53,UDP,2016-11-04 06:20:25
4,61,1,0.28776353190187365,175.210.133.165,5045,42.219.155.25,53,UDP,2016-11-04 06:20:29
40,61,1,0.2351463446393609,175.210.99.165,5068,42.219.155.25,53,UDP,2016-11-04 06:21:09
74,61,1,30.26810252666473,175.72.8.165,58138,42.219.155.25,53,UDP,2016-11-04 06:22:23
4,61,1,0.28480839781695977,175.210.23.165,58194,42.219.155.25,53,UDP,2016-11-04 06:22:27
35,62,1,0.2443873005104251,175.128.41.165,54031,42.219.155.25,53,UDP,2016-11-04 06:23:02
29,62,1,0.2449480954091996,175.210.61.165,58136,42.219.155.25,53,UDP,2016-11-04 06:23:31
4,18173,1,0.2291222736239433,55.210.28.165,58165,42.219.155.25,53,UDP,2016-11-04 06:23:35
4,61,1,0.2442729271715507,175.210.10.165,58129,42.219.155.25,5026,UDP,2016-11-04 06:23:39
18,2291,1,0.2737784806522541,175.210.152.165,55907,42.219.155.25,23,UDP,2016-11-04 06:23:57
4,47,1,0.249517239513807,175.0.248.41,5114,42.219.155.25,53,UDP,2016-11-04 06:24:01
24,61,1,0.249616653250996,175.3.133.165,57988,42.219.155.25,53,UDP,2016-11-04 06:24:25
25,61,28,0.2949569873744622,63.210.255.165,54856,42.219.155.25,53,UDP,2016-11-04 06:24:50
47,69,1,0.2899257014505565,175.210.189.165,51899,42.219.155.25,53,UDP,2016-11-04 06:25:37
4,60,1,0.2684687094879337,175.210.133.165,54034,42.219.155.25,53,UDP,2016-11-04 06:25:41
48,61,1,24.67777814716101,175.210.133.165,50419,42.219.155.25,3277,UDP,2016-11-04 06:26:29
60,61,1,0.2620613937615417,175.35.24.165,53812,42.219.155.25,53,UDP,2016-11-04 06:27:29
51,63,1,0.2807442036573775,175.131.133.165,5103,42.219.155.25,53,UDP,2016-11-04 06:28:20
4,61,1,0.2832983443513513,175.210.11.165,53818,42.219.155.25,53,UDP,2016-11-04 06:28:24
4,14820,2,0.2459964930312708,175.101.133.165,58206,42.219.155.25,53,UDP,2016-11-04 06:28:28
55,61,1,0.2490921586286277,57.210.47.4,5110,42.219.155.25,53,UDP,2016-11-04 06:29:23
84,61,373,0.27936320845037704,175.238.31.165,58142,42.219.155.25,53,UDP,2016-11-04 06:30:47
16,23215,885,13.005713403224945,163.19.133.165,5036,42.219.155.25,5119,UDP,2016-11-04 06:31:03
50,25897,1,0.2674081836012192,175.40.133.165,55138,42.219.155.25,1914,UDP,2016-11-04 06:31:53
41,62,1,0.2287998815299943,175.210.230.165,5112,42.219.155.25,53,UDP,2016-11-04 06:32:34
33,61,2,0.26562870939960703,175.150.133.165,48377,42.219.155.25,53,UDP,2016-11-04 06:33:07
4,5808,20,0.2449318257858977,175.48.241.165,58158,42.219.155.25,53,UDP,2016-11-04 06:33:11
40,14501,1,0.2672689832397737,175.227.10.165,58160,42.219.155.25,53,UDP,2016-11-04 06:33:51
23,62,1,0.2463631723076105,175.144.26.165,5095,42.219.155.25,53,UDP,2016-11-04 06:34:14
60,62,1,0.2918472073506564,107.210.133.165,34839,42.219.155.25,53,UDP,2016-11-04 06:35:14
83,61,1,0.28924368729349226,175.210.166.165,36541,42.219.155.25,5048,UDP,2016-11-04 06:36:37
