teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,4137,11,0.864623901899904,42.219.154.184,59672,39.98.222.183,35797,TCP,2016-11-04 04:10:01
3,4477,19,0.8465434906538576,42.219.154.184,60190,39.105.149.143,38822,TCP,2016-11-04 04:10:04
4,30573,1,0.8083654884248972,42.219.154.184,58961,135.202.78.143,15821,TCP,2016-11-04 04:10:08
7,3961,7,10.657213479280474,42.219.154.184,80,135.100.134.55,42326,TCP,2016-11-04 04:10:15
3,3729,4,0.8597201106604189,42.219.154.184,59695,134.126.212.143,6864,TCP,2016-11-04 04:10:18
14,22602,25,0.8538531577214599,42.219.154.184,40399,137.80.204.151,27436,UDP,2016-11-04 04:10:32
15,2248,13,0.8468278921209276,42.219.154.184,58775,136.245.211.92,54458,TCP,2016-11-04 04:10:47
3,629,1,0.8263574098236859,42.219.154.184,5059,48.99.210.174,53265,TCP,2016-11-04 04:10:50
3,3335,3,0.8355299276299775,42.219.154.184,80,136.71.126.10,4133,TCP,2016-11-04 04:10:53
4,25154,18,0.8265570402145386,42.219.154.184,58952,137.204.23.152,9943,TCP,2016-11-04 04:10:57
3,3686,1,16.90659063309431,42.219.154.184,58790,139.83.213.143,45014,TCP,2016-11-04 04:11:00
3,3470,1,0.8521724422462285,42.219.154.184,59675,9.74.231.60,51744,TCP,2016-11-04 04:11:03
3,2551,1,0.8562374815810472,42.219.154.184,40399,174.77.110.175,443,TCP,2016-11-04 04:11:06
3,3551,5,0.8024569528643042,42.219.154.184,5100,36.6.4.113,80,TCP,2016-11-04 04:11:09
4,3777,3,0.8267984222620726,42.219.154.184,40350,136.89.20.143,53,TCP,2016-11-04 04:11:13
3,288,1,0.8349523348733783,42.219.154.184,60467,134.89.101.143,35345,UDP,2016-11-04 04:11:16
9,3219,1,2.707419646438211,42.219.154.184,5118,135.232.230.148,30518,TCP,2016-11-04 04:11:25
3,3544,53,0.8544564438052475,42.219.154.184,80,177.98.161.173,1199,TCP,2016-11-04 04:11:28
3,18727,27,0.8514886109624058,42.219.154.184,80,137.102.214.90,6879,TCP,2016-11-04 04:11:31
3,3422,9,0.8126073384191841,42.219.154.184,80,96.82.72.60,36340,TCP,2016-11-04 04:11:34
11,4577,17,0.8714431137777865,42.219.154.184,80,135.199.205.112,53285,TCP,2016-11-04 04:11:45
3,3959,1,0.8498464354779571,42.219.154.184,60209,137.181.152.109,41007,UDP,2016-11-04 04:11:48
4,4842,11,0.8146745525300503,42.219.154.184,443,37.74.156.143,33859,TCP,2016-11-04 04:11:52
3,25963,3,0.8261298886500299,42.219.154.184,80,137.213.188.202,32384,TCP,2016-11-04 04:11:55
4,2616,1,0.8496950645931065,42.219.154.184,59009,124.90.135.126,54902,TCP,2016-11-04 04:11:59
7,29501,4,0.8502416394185275,42.219.154.184,80,44.99.72.193,58923,TCP,2016-11-04 04:12:06
4,23973,1,0.8184976181946695,42.219.154.184,80,137.194.213.87,60612,UDP,2016-11-04 04:12:10
3,4620,1,0.8135538501664996,42.219.154.184,60566,134.89.66.27,10010,TCP,2016-11-04 04:12:13
3,18361,1,0.798667102586478,42.219.154.184,40156,133.231.173.121,60122,TCP,2016-11-04 04:12:16
5,3469,16,0.8281299113295972,42.219.154.184,40380,134.189.66.119,1319,TCP,2016-11-04 04:12:21
4,3856,1,22.629827946424484,42.219.154.184,59682,39.200.55.178,4330,TCP,2016-11-04 04:12:25
3,25130,24,0.8355921325273812,42.219.154.184,80,134.209.35.142,13616,TCP,2016-11-04 04:12:28
3,3842,16,0.830297363223508,42.219.154.184,40134,65.202.213.0,44862,TCP,2016-11-04 04:12:31
3,23662,13,0.8602988866623491,42.219.154.184,5067,138.116.118.124,8440,TCP,2016-11-04 04:12:34
13,1368,7,0.8434837872628123,42.219.154.184,80,249.99.161.143,39474,TCP,2016-11-04 04:12:47
3,550,1,0.8462182672228664,42.219.154.184,59669,136.86.177.143,12137,TCP,2016-11-04 04:12:50
10,18639,12,0.857508709654212,42.219.154.184,58930,135.214.165.143,57289,TCP,2016-11-04 04:13:00
3,4254,1,0.8494120999239385,42.219.154.184,80,135.76.133.77,35781,UDP,2016-11-04 04:13:03
3,5249,14,0.8237840202637017,42.219.154.184,59063,135.202.151.75,61774,UDP,2016-11-04 04:13:06
3,3443,25,6.549932286143303,42.219.154.184,59638,136.16.30.142,1549,TCP,2016-11-04 04:13:09
3,212,5,0.8498311378061771,42.219.154.184,60127,136.104.4.79,1208,TCP,2016-11-04 04:13:12
3,4214,11,0.8609167942777276,42.219.154.184,40393,99.199.70.88,41123,TCP,2016-11-04 04:13:15
14,3477,35,0.8452880673576146,42.219.154.184,59731,136.4.212.130,53,TCP,2016-11-04 04:13:29
4,3735,1,0.8311066185124218,42.219.154.184,443,57.88.21.143,30493,TCP,2016-11-04 04:13:33
69,3814,8,0.8107412760145962,42.219.154.184,60187,173.184.92.162,19723,UDP,2016-11-04 04:14:42
4,3154,5,0.8692086394876242,42.219.154.184,80,136.200.209.238,57937,TCP,2016-11-04 04:14:46
3,2621,1,0.8374732390511781,42.219.154.184,60602,250.105.230.109,42619,TCP,2016-11-04 04:14:49
16,3460,5,0.8158828150480986,42.219.154.184,80,225.202.214.148,20303,TCP,2016-11-04 04:15:05
3,3805,1,0.819287349935621,42.219.154.184,5076,135.99.163.202,55904,UDP,2016-11-04 04:15:08
9,20180,9,5.875416185706854,42.219.154.184,80,61.96.227.68,80,TCP,2016-11-04 04:15:17
11,22482,1,0.8150269906036556,42.219.154.184,5079,140.111.108.143,6918,TCP,2016-11-04 04:15:28
3,2561,51,0.8743323453236371,42.219.154.184,5094,137.203.112.90,51538,UDP,2016-11-04 04:15:31
3,41843,1,0.8205685510765761,42.219.154.184,59701,250.99.127.15,40891,TCP,2016-11-04 04:15:34
9,4019,18,0.8183894357644022,42.219.154.184,80,136.201.180.188,57836,TCP,2016-11-04 04:15:43
2,4351,2,2.6682685939595103,42.219.154.184,80,137.236.227.138,6840,TCP,2016-11-04 04:15:45
15,567,23,0.850927668157965,42.219.154.184,80,133.157.4.97,51249,TCP,2016-11-04 04:16:00
3,3847,1,2.6809179936535656,42.219.154.184,80,163.4.43.125,22343,TCP,2016-11-04 04:16:03
3,3955,5,17.70296747982502,42.219.154.184,5026,172.15.213.248,5150,TCP,2016-11-04 04:16:06
7,27722,2,0.8410151149146259,42.219.154.184,5072,173.95.227.141,80,TCP,2016-11-04 04:16:13
3,25966,24,0.8079449292272329,42.219.154.184,60190,136.63.28.93,45770,UDP,2016-11-04 04:16:16
4,610,12,8.65425161831081,42.219.154.184,80,137.49.55.157,19434,TCP,2016-11-04 04:16:20
3,1335,16,0.8345414106734097,42.219.154.184,60539,137.1.131.162,6287,UDP,2016-11-04 04:16:23
3,3527,11,0.8524952991865575,42.219.154.184,80,51.42.29.115,1268,TCP,2016-11-04 04:16:26
3,4696,8,0.817412244156003,42.219.154.184,58265,187.75.160.194,9965,TCP,2016-11-04 04:16:29
3,4548,1,14.363763961941006,42.219.154.184,59719,137.102.21.143,9927,TCP,2016-11-04 04:16:32
3,4039,5,0.85330869583413,42.219.154.184,80,136.71.211.242,80,TCP,2016-11-04 04:16:35
3,5279,5,13.803420893847942,42.219.154.184,59663,135.63.225.66,45810,UDP,2016-11-04 04:16:38
3,2592,5,9.201535714790225,42.219.154.184,80,138.202.4.124,29623,TCP,2016-11-04 04:16:41
3,27467,18,0.8497775536961854,42.219.154.184,40338,130.173.6.74,10002,TCP,2016-11-04 04:16:44
4,3770,7,0.8052853317931294,42.219.154.184,80,168.4.144.58,29183,TCP,2016-11-04 04:16:48
11,3922,1,0.8283898027148098,42.219.154.184,80,133.241.4.137,1703,TCP,2016-11-04 04:16:59
14,21737,1,0.8435556271579117,42.219.154.184,59111,234.202.213.92,30466,TCP,2016-11-04 04:17:13
3,19940,4,0.8344972925260663,42.219.154.184,59671,250.98.214.63,26465,TCP,2016-11-04 04:17:16
13,3509,6,0.8148893960751593,42.219.154.184,59721,135.109.210.86,43398,TCP,2016-11-04 04:17:29
14,27362,12,14.51985227689147,42.219.154.184,59684,138.241.224.102,53,TCP,2016-11-04 04:17:43
3,3559,8,0.8496386914048344,42.219.154.184,60146,137.111.80.132,6877,TCP,2016-11-04 04:17:46
3,29247,2,18.027141541242603,42.219.154.184,80,161.217.119.154,49066,TCP,2016-11-04 04:17:49
3,3980,33,0.8150805747136474,42.219.154.184,60129,136.182.218.151,80,TCP,2016-11-04 04:17:52
4,6014,13,0.8446033063810319,42.219.154.184,80,134.112.47.109,41756,UDP,2016-11-04 04:17:56
3,3650,1,0.8613744566682726,42.219.154.184,80,135.202.63.46,43871,TCP,2016-11-04 04:17:59
4,3240,91,0.8402122829575092,42.219.154.184,80,138.203.212.173,57859,TCP,2016-11-04 04:18:03
12,34306,1,18.465223588049408,42.219.154.184,40378,134.85.4.167,44525,TCP,2016-11-04 04:18:15
3,21138,4,0.8071987240109593,42.219.154.184,48595,135.82.154.137,60279,UDP,2016-11-04 04:18:18
3,4127,6,0.8273848893586546,42.219.154.184,80,138.124.182.24,47990,TCP,2016-11-04 04:18:21
4,3052,9,19.03600490838289,42.219.154.184,80,51.174.152.136,37877,TCP,2016-11-04 04:18:25
3,3854,1,0.8534591370262206,42.219.154.184,60159,172.45.213.3,32413,TCP,2016-11-04 04:18:28
3,17857,19,0.8143670777790248,42.219.154.184,59644,134.219.119.31,53292,TCP,2016-11-04 04:18:31
3,3989,21,0.8148910864256322,42.219.154.184,80,178.88.148.102,26061,TCP,2016-11-04 04:18:34
3,4241,1,14.73510691523552,42.219.154.184,5106,136.79.4.76,44361,TCP,2016-11-04 04:18:37
3,3796,1,0.7968394111376256,42.219.154.184,40349,135.61.225.111,33521,TCP,2016-11-04 04:18:40
3,3731,9,0.8288967388216406,42.219.154.184,40383,136.4.216.53,51121,TCP,2016-11-04 04:18:43
10,2955,17,2.5734431440941994,42.219.154.184,80,134.98.213.100,22372,TCP,2016-11-04 04:18:53
13,4825,3,0.8150827721692622,42.219.154.184,80,194.185.211.203,32694,TCP,2016-11-04 04:19:06
3,3299,14,0.8474247548729181,42.219.154.184,80,98.127.46.49,24736,TCP,2016-11-04 04:19:09
3,5126,12,0.8415604219771922,42.219.154.184,40171,134.74.251.95,53,TCP,2016-11-04 04:19:12
3,18604,1,0.8155520979780704,42.219.154.184,80,136.84.227.143,21476,TCP,2016-11-04 04:19:15
3,4581,1,82.2174191325903,42.219.154.184,80,134.59.15.117,3638,TCP,2016-11-04 04:19:18
12,4118,2,11.763354487717152,42.219.154.184,80,134.105.148.98,52214,TCP,2016-11-04 04:19:30
3,3752,9,0.812579870223999,42.219.154.184,47953,136.119.34.143,15806,TCP,2016-11-04 04:19:33
3,27691,33,0.8233435994479805,42.219.154.184,60667,134.199.190.226,54385,TCP,2016-11-04 04:19:36
4,4110,1,0.8852252173237503,42.219.154.184,60188,137.196.92.141,3186,TCP,2016-11-04 04:19:40
53,3359,110,18.36291816830635,42.219.154.184,5111,135.115.213.203,33850,TCP,2016-11-04 04:20:33
4,3638,17,0.8767760850023478,42.219.154.184,80,136.191.8.7,80,TCP,2016-11-04 04:20:37
3,5327,16,0.839878692291677,42.219.154.184,60696,3.3.214.29,34126,UDP,2016-11-04 04:20:40
3,33674,256,0.8174310915637761,42.219.154.184,60595,133.82.142.192,46160,TCP,2016-11-04 04:20:43
13,16443,4,0.816037566633895,42.219.154.184,59711,135.71.123.143,55741,TCP,2016-11-04 04:20:56
23,24131,10,0.8328048291150479,42.219.154.184,40388,171.7.175.27,37415,TCP,2016-11-04 04:21:19
11,735,4,0.8201411459594965,42.219.154.184,25,134.72.128.20,443,TCP,2016-11-04 04:21:30
3,22030,1,13.783700589090586,42.219.154.184,59874,29.90.21.129,53,TCP,2016-11-04 04:21:33
2,4760,9,0.8586471606977284,42.219.154.184,5094,117.76.106.58,53861,TCP,2016-11-04 04:21:35
12,21557,64,0.8236034063156694,42.219.154.184,5091,39.82.28.211,20394,UDP,2016-11-04 04:21:47
8,4396,1,0.8200459792278707,42.219.154.184,80,39.76.203.95,64115,TCP,2016-11-04 04:21:55
3,3818,56,0.8457357566803694,42.219.154.184,80,103.204.224.97,10322,UDP,2016-11-04 04:21:58
3,34084,11,8.157013390213251,42.219.154.184,80,135.190.4.106,44414,UDP,2016-11-04 04:22:01
3,22559,3,7.0238815415650615,42.219.154.184,58999,137.202.141.96,32342,TCP,2016-11-04 04:22:04
19,4248,18,0.8464374211616814,42.219.154.184,40204,79.198.172.118,9985,TCP,2016-11-04 04:22:23
3,36010,1,0.8236692454665899,42.219.154.184,80,136.12.89.82,30470,TCP,2016-11-04 04:22:26
11,30375,1,0.8614877101499587,42.219.154.184,80,137.84.148.232,123,TCP,2016-11-04 04:22:37
1,3906,8,25.08600725233555,42.219.154.184,58765,54.102.85.141,47734,TCP,2016-11-04 04:22:38
3,39061,58,0.8323566326871514,42.219.154.184,80,136.96.229.26,11785,TCP,2016-11-04 04:22:41
4,25243,61,0.8041649674996734,42.219.154.184,5120,138.74.212.169,53853,TCP,2016-11-04 04:22:45
3,4038,5,0.8472249554470181,42.219.154.184,80,137.85.21.154,80,TCP,2016-11-04 04:22:48
12,4588,1,0.86340600438416,42.219.154.184,80,36.110.152.142,49438,TCP,2016-11-04 04:23:00
15,2671,8,2.5286275581456716,42.219.154.184,58770,135.93.214.85,40832,TCP,2016-11-04 04:23:15
8,3837,3,0.784013454336673,42.219.154.184,60537,178.171.213.195,53,TCP,2016-11-04 04:23:23
30,25098,1,0.8164552522357553,42.219.154.184,53,138.92.212.121,37415,TCP,2016-11-04 04:23:53
4,24113,41,10.240240529179571,42.219.154.184,48577,137.167.40.125,57263,TCP,2016-11-04 04:23:57
3,27859,17,0.8103596793953329,42.219.154.184,60168,134.190.155.185,41052,TCP,2016-11-04 04:24:00
22,3269,1,0.8767199653666466,42.219.154.184,80,179.55.179.168,60073,TCP,2016-11-04 04:24:22
4,29521,19,0.863645949633792,42.219.154.184,80,137.203.225.78,48185,TCP,2016-11-04 04:24:26
3,5419,1,0.8376825044397265,42.219.154.184,40163,136.124.58.67,80,UDP,2016-11-04 04:24:29
8,4775,6,0.8312792032957077,42.219.154.184,80,135.224.19.119,60533,TCP,2016-11-04 04:24:37
3,4262,1,0.8375151597429067,42.219.154.184,25,91.46.104.200,36620,TCP,2016-11-04 04:24:40
3,27585,1,14.903218355029821,42.219.154.184,5081,101.224.133.122,10010,TCP,2016-11-04 04:24:43
3,4975,13,0.8510129463393241,42.219.154.184,58739,136.74.84.113,5350,TCP,2016-11-04 04:24:46
3,3211,4,0.8292283855844289,42.219.154.184,60920,37.202.19.30,53,TCP,2016-11-04 04:24:49
3,3587,1,0.8447507894597948,42.219.154.184,59702,136.106.207.95,33524,TCP,2016-11-04 04:24:52
3,5241,1,0.8295161677524447,42.219.154.184,80,135.181.62.83,80,TCP,2016-11-04 04:24:55
3,3915,7,0.8367923658806831,42.219.154.184,80,133.9.4.129,40285,TCP,2016-11-04 04:24:58
3,3442,115,13.096793543547392,42.219.154.184,60469,135.203.213.132,44061,TCP,2016-11-04 04:25:01
24,2228,1,0.8305496480315924,42.219.154.184,58799,43.170.217.90,8455,TCP,2016-11-04 04:25:25
4,3389,1,18.86230719834566,42.219.154.184,22,137.88.212.76,6888,UDP,2016-11-04 04:25:29
4,2924,1,2.5004257508553565,42.219.154.184,36086,136.96.34.88,17994,TCP,2016-11-04 04:25:33
33,29012,1,0.845627827802673,42.219.154.184,59654,136.79.91.199,33212,TCP,2016-11-04 04:26:06
3,30159,51,0.8409567133057863,42.219.154.184,80,11.92.124.77,18983,TCP,2016-11-04 04:26:09
3,5814,1,0.8558101609814912,42.219.154.184,60638,41.109.248.230,35318,TCP,2016-11-04 04:26:12
10,1666,5,0.8353109427262098,42.219.154.184,80,136.202.213.60,53594,TCP,2016-11-04 04:26:22
10,4458,1,0.8168533297721297,42.219.154.184,80,236.62.225.168,1937,TCP,2016-11-04 04:26:32
3,5154,1,2.5709882481023665,42.219.154.184,59003,135.86.230.167,39758,TCP,2016-11-04 04:26:35
3,3554,5,0.8566475606057793,42.219.154.184,443,249.173.114.228,24767,TCP,2016-11-04 04:26:38
3,3395,87,0.8634415862616152,42.219.154.184,60682,160.199.203.45,9997,TCP,2016-11-04 04:26:41
23,30327,12,0.8479703154880553,42.219.154.184,60719,28.81.184.13,45181,UDP,2016-11-04 04:27:04
3,3586,8,17.612917777150873,42.219.154.184,80,136.209.212.61,34022,TCP,2016-11-04 04:27:07
4,40884,45,0.838036801898852,42.219.154.184,80,135.183.213.130,59709,TCP,2016-11-04 04:27:11
3,17949,1,0.8268579225987196,42.219.154.184,60193,137.105.32.196,19516,TCP,2016-11-04 04:27:14
3,27260,2,0.8263399146962911,42.219.154.184,60659,137.205.169.143,53,TCP,2016-11-04 04:27:17
3,3285,6,0.8643274144269526,42.219.154.184,80,208.81.74.143,51628,UDP,2016-11-04 04:27:20
11,3705,1,2.6055699451826517,42.219.154.184,80,136.27.4.207,3995,TCP,2016-11-04 04:27:31
15,4089,1,0.8694489228073508,42.219.154.184,59686,136.205.47.196,36928,UDP,2016-11-04 04:27:46
58,33516,36,0.8117655438836664,42.219.154.184,80,114.201.122.142,51586,TCP,2016-11-04 04:28:44
3,3021,2,0.8215129498858005,42.219.154.184,80,49.128.205.254,25905,TCP,2016-11-04 04:28:47
4,3270,2,0.7917900807224214,42.219.154.184,59699,135.92.213.130,20398,TCP,2016-11-04 04:28:51
4,4800,17,0.8243904334958643,42.219.154.184,40201,138.74.206.152,15529,TCP,2016-11-04 04:28:55
4,23477,31,0.8337673991918564,42.219.154.184,59652,249.185.18.217,60884,TCP,2016-11-04 04:28:59
3,3025,1,0.8485136786475778,42.219.154.184,80,83.84.220.143,41190,TCP,2016-11-04 04:29:02
16,3930,1,0.8428289454896003,42.219.154.184,59008,134.202.151.147,33841,TCP,2016-11-04 04:29:18
4,3746,1,0.8413973031565547,42.219.154.184,60871,35.74.72.143,53,TCP,2016-11-04 04:29:22
15,4926,79,0.8363821178209037,42.219.154.184,60153,196.86.129.100,33724,TCP,2016-11-04 04:29:37
9,4213,2,0.8455774553585798,42.219.154.184,60188,137.200.31.211,55780,TCP,2016-11-04 04:29:46
