teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
115,131,55,0.7572367815300822,207.8.132.165,0,42.219.152.127,57119,UDP,2016-11-04 04:31:04
30,153,12,5.502620545215905,137.83.144.14,0,42.219.152.127,56601,UDP,2016-11-04 04:31:34
91,2386,3,0.7479430655948818,137.8.128.88,80,42.219.152.127,56579,UDP,2016-11-04 04:33:05
2,71,3,0.7476666932925582,30.40.128.132,80,42.219.152.127,55353,UDP,2016-11-04 04:33:07
55,238,45,25.035518512129784,36.41.140.9,0,42.219.152.127,56582,UDP,2016-11-04 04:34:02
75,159,1,0.7735476493835449,127.40.137.35,5128,42.219.152.127,56471,UDP,2016-11-04 04:35:17
136,36,6,0.7572317949961871,137.41.157.151,80,42.219.152.127,42511,UDP,2016-11-04 04:37:33
156,213,1,0.7599070281721652,234.40.146.108,443,42.219.152.127,42496,UDP,2016-11-04 04:40:09
2,1961,3,0.76423111371696,239.8.134.65,0,42.219.152.127,58745,UDP,2016-11-04 04:40:11
48,264,22,6.75005423091352,28.42.137.132,0,42.219.152.127,22,UDP,2016-11-04 04:40:59
68,191,1,0.7822390934452415,222.82.134.121,80,42.219.152.127,53214,UDP,2016-11-04 04:42:07
2,97,36,0.762606940465048,242.8.129.176,0,42.219.152.127,43323,UDP,2016-11-04 04:42:09
71,156,19,0.7653721002861857,137.8.139.158,0,42.219.152.127,57103,UDP,2016-11-04 04:43:20
100,89,20,0.7562819870654494,224.176.134.19,80,42.219.152.127,34855,UDP,2016-11-04 04:45:00
68,184,150,0.7642299304716289,39.181.72.143,0,42.219.152.127,57382,UDP,2016-11-04 04:46:08
14,216,41,0.7445062450133264,46.41.137.29,0,42.219.152.127,56437,UDP,2016-11-04 04:46:22
2,108,1046,0.7641820090357214,161.196.136.192,80,42.219.152.127,43234,UDP,2016-11-04 04:46:24
73,203,2,0.7598518382292241,229.231.133.143,0,42.219.152.127,56570,UDP,2016-11-04 04:47:37
76,342,6,0.7457491597160697,42.219.152.127,55025,39.40.147.129,0,UDP,2016-11-04 04:48:53
4,26,74,0.7588454035576433,60.41.140.188,0,42.219.152.127,22,UDP,2016-11-04 04:48:57
30,50,16,0.7651955431792885,223.25.136.178,0,42.219.152.127,58005,UDP,2016-11-04 04:49:27
76,2119,4,0.7451167996041477,12.40.132.132,0,42.219.152.127,56596,UDP,2016-11-04 04:50:43
2,94,14,0.7530284004751593,231.43.141.143,0,42.219.152.127,53071,UDP,2016-11-04 04:50:45
17,12797,3,2.514246225357056,92.39.72.96,0,42.219.152.127,56554,UDP,2016-11-04 04:51:02
7,176,2,0.7483481580857188,42.219.152.127,58014,88.8.5.207,0,UDP,2016-11-04 04:51:09
78,127,61,0.7841201154515147,50.8.144.231,0,42.219.152.127,54641,UDP,2016-11-04 04:52:27
68,226,79,0.779345044400543,137.42.130.182,0,42.219.152.127,22,UDP,2016-11-04 04:53:35
106,269,28,7.545703550800681,137.40.138.214,0,42.219.152.127,53933,UDP,2016-11-04 04:55:21
2,126,15,5.93001382984221,6.8.132.143,5187,42.219.152.127,56564,UDP,2016-11-04 04:55:23
3,2115,20,0.7640126359183341,251.8.124.12,0,42.219.152.127,123,UDP,2016-11-04 04:55:26
65,92,6,0.7479620820377022,137.8.141.170,0,42.219.152.127,57144,UDP,2016-11-04 04:56:31
14,255,12,0.7544754249975085,137.42.58.212,0,42.219.152.127,2215,UDP,2016-11-04 04:56:45
17,153,72,0.7530752231832594,102.41.209.71,0,42.219.152.127,57998,UDP,2016-11-04 04:57:02
10,127,2,0.7561390679329634,137.87.148.234,0,42.219.152.127,55035,UDP,2016-11-04 04:57:12
62,1307934,3,0.7640578527934849,42.219.152.127,58089,137.39.132.48,0,UDP,2016-11-04 04:58:14
81,397,25,14.522408086806536,49.46.3.143,0,42.219.152.127,23,UDP,2016-11-04 04:59:35
10,2295,27,0.7531501902267337,33.39.42.92,5176,42.219.152.127,1634,UDP,2016-11-04 04:59:45
75,130,12,0.7538801680784672,135.203.137.121,80,42.219.152.127,55063,UDP,2016-11-04 05:01:00
3,125,2,0.7395932413637638,230.39.25.143,80,42.219.152.127,80,UDP,2016-11-04 05:01:03
93,231,6,0.7603142336010933,20.42.134.161,0,42.219.152.127,56556,UDP,2016-11-04 05:02:36
16,775,2,0.7742890371009707,232.8.122.216,53,42.219.152.127,56582,UDP,2016-11-04 05:02:52
139,1043,40,0.7668371270410717,46.8.72.143,53,42.219.152.127,22,UDP,2016-11-04 05:05:11
8,2884,14,0.7616115775890648,52.81.138.98,80,42.219.152.127,56575,UDP,2016-11-04 05:05:19
77,181,36,0.7554565889295191,137.188.139.200,0,42.219.152.127,57927,UDP,2016-11-04 05:06:36
128,172,2,12.736563630402088,137.247.145.204,5191,42.219.152.127,56532,UDP,2016-11-04 05:08:44
19,1298,157,25.61834865063429,47.40.122.104,80,42.219.152.127,60005,UDP,2016-11-04 05:09:03
18,95,55,24.07597551494837,220.143.134.111,59302,42.219.152.127,57593,UDP,2016-11-04 05:09:21
54,90,3,0.7668832736089826,216.8.127.235,0,42.219.152.127,22,UDP,2016-11-04 05:10:15
74,130,12,0.7591132395900786,137.41.46.31,0,42.219.152.127,58099,UDP,2016-11-04 05:11:29
74,146,5,0.7515944761689752,138.8.23.198,61440,42.219.152.127,52735,UDP,2016-11-04 05:12:43
3,178,2,0.7424364953767508,31.177.136.179,12126,42.219.152.127,42445,UDP,2016-11-04 05:12:46
19,225,1,0.7638785911258309,137.40.135.59,80,42.219.152.127,123,UDP,2016-11-04 05:13:05
9,85,3,0.7637256144080311,106.43.148.203,53,42.219.152.127,55081,UDP,2016-11-04 05:13:14
16,88,1,0.7855234444141388,209.8.72.143,53,42.219.152.127,43294,UDP,2016-11-04 05:13:30
3,96,4,0.7484686800744385,37.8.137.229,0,42.219.152.127,53053,UDP,2016-11-04 05:13:33
72,99,25,0.7651338453870267,27.66.72.152,80,42.219.152.127,56610,UDP,2016-11-04 05:14:45
82,128,3,7.136098500341178,137.41.123.110,53,42.219.152.127,57108,UDP,2016-11-04 05:16:07
102,81,2,0.7799125795718282,127.8.128.167,80,42.219.152.127,56566,UDP,2016-11-04 05:17:49
4,238,18,0.7595569565892221,218.44.204.178,80,42.219.152.127,58070,UDP,2016-11-04 05:17:53
3,35,4,0.7484927675686777,27.42.133.113,80,42.219.152.127,53126,UDP,2016-11-04 05:17:56
71,100,31,0.7666307352483273,212.8.136.143,80,42.219.152.127,56584,UDP,2016-11-04 05:19:07
118,3498,1,0.7596139214001596,28.191.72.136,0,42.219.152.127,56617,UDP,2016-11-04 05:21:05
86,98,2,0.7815643055364491,42.219.152.127,56544,224.41.5.136,0,UDP,2016-11-04 05:22:31
88,133,3,0.7459665387868881,150.38.144.62,80,42.219.152.127,56547,UDP,2016-11-04 05:23:59
92,434,50,0.76027822913602,137.43.136.112,0,42.219.152.127,36975,UDP,2016-11-04 05:25:31
26,542,19,0.7643480859696865,181.8.131.251,0,42.219.152.127,56572,UDP,2016-11-04 05:25:57
22,114,5,0.7753274193964899,209.76.142.150,0,42.219.152.127,56555,UDP,2016-11-04 05:26:19
139,206,5,0.7456602472811937,19.41.136.75,0,42.219.152.127,56612,UDP,2016-11-04 05:28:38
125,2836,9,23.14836256206036,137.107.206.22,0,42.219.152.127,43315,UDP,2016-11-04 05:30:43
73,587,4,2.4431061353534456,143.36.139.123,0,42.219.152.127,57418,UDP,2016-11-04 05:31:56
48,499,4,0.7667714569251984,210.40.139.93,0,42.219.152.127,57053,UDP,2016-11-04 05:32:44
8,127,1,275.4913187026977,137.42.72.223,0,42.219.152.127,43232,UDP,2016-11-04 05:32:52
3,256,1,0.7573354979977012,137.42.220.248,0,42.219.152.127,56572,UDP,2016-11-04 05:32:55
7,10896,11,0.7595792692154646,137.43.209.101,53,42.219.152.127,64807,UDP,2016-11-04 05:33:02
86,137,316,0.7509412402287126,137.42.136.243,5203,42.219.152.127,23,UDP,2016-11-04 05:34:28
90,757,1,0.7561387298628688,42.219.152.127,57962,137.8.131.194,53,UDP,2016-11-04 05:35:58
41,441,8,0.7631447254680097,42.219.152.127,55054,235.40.133.85,0,UDP,2016-11-04 05:36:39
71,193,2,0.7612453631591052,173.38.130.143,0,42.219.152.127,56531,UDP,2016-11-04 05:37:50
74,120,12,0.7399713727645576,220.41.140.148,80,42.219.152.127,54995,UDP,2016-11-04 05:39:04
103,305,1,0.7577728761825709,126.8.137.143,0,42.219.152.127,123,UDP,2016-11-04 05:40:47
15,516,1,0.7629445879720151,223.39.142.52,0,42.219.152.127,55096,UDP,2016-11-04 05:41:02
92,38,24,0.773866449482739,136.8.132.40,0,42.219.152.127,34416,UDP,2016-11-04 05:42:34
5,154,1,0.7545682252384722,39.42.127.142,5206,42.219.152.127,22,UDP,2016-11-04 05:42:39
133,159,1,0.766896796412766,137.43.130.204,0,42.219.152.127,22,UDP,2016-11-04 05:44:52
115,2643,5,0.7695965396706015,31.8.143.208,80,42.219.152.127,57394,UDP,2016-11-04 05:46:47
47,118,4,0.7511984270531684,34.40.6.159,0,42.219.152.127,80,UDP,2016-11-04 05:47:34
2,183,5,0.7694548037834466,137.8.133.196,80,42.219.152.127,58692,UDP,2016-11-04 05:47:36
167,103,6,0.7469068807549775,137.39.139.234,0,42.219.152.127,23,UDP,2016-11-04 05:50:23
3,160,6,0.7763974957633764,10.95.133.199,0,42.219.152.127,22,UDP,2016-11-04 05:50:26
96,185,1,0.7597498255781829,97.43.127.80,0,42.219.152.127,54643,UDP,2016-11-04 05:52:02
86,257,18,0.7606404712423682,229.42.130.97,0,42.219.152.127,43323,UDP,2016-11-04 05:53:28
156,2328,65,0.7722216539550573,84.26.138.158,0,42.219.152.127,53108,UDP,2016-11-04 05:56:04
50,97,11,0.7495887062978001,215.8.136.167,0,42.219.152.127,80,UDP,2016-11-04 05:56:54
37,1938,2,0.7561485338956118,63.33.140.144,0,42.219.152.127,56464,UDP,2016-11-04 05:57:31
82,155,1,3.926232486963272,137.39.142.215,0,42.219.152.127,58811,UDP,2016-11-04 05:58:53
117,146,1,0.7744458171073347,28.201.139.205,0,42.219.152.127,56591,UDP,2016-11-04 06:00:50
120,402,3,23.93203067779541,47.8.130.194,0,42.219.152.127,80,UDP,2016-11-04 06:02:50
86,128,71,0.7593410988338292,137.42.132.41,51076,42.219.152.127,53215,UDP,2016-11-04 06:04:16
15,183,6,0.7614928304683417,38.40.131.215,0,42.219.152.127,43277,UDP,2016-11-04 06:04:31
3,369,5,0.7756032845936716,37.12.139.126,0,42.219.152.127,52732,UDP,2016-11-04 06:04:34
112,481,13,0.7656046079937369,137.8.140.181,0,42.219.152.127,43281,UDP,2016-11-04 06:06:26
8,133,7,0.7562426018994302,52.8.72.84,0,42.219.152.127,58095,UDP,2016-11-04 06:06:34
60,4676,286,0.754436124349013,167.40.133.228,0,42.219.152.127,57175,UDP,2016-11-04 06:07:34
105,154,16,0.7549174516461791,137.8.119.139,0,42.219.152.127,55052,UDP,2016-11-04 06:09:19
32,2227,1,0.7560215040575713,52.41.72.244,0,42.219.152.127,53214,UDP,2016-11-04 06:09:51
79,112,2,0.7538428113330156,31.8.34.182,0,42.219.152.127,21,UDP,2016-11-04 06:11:10
76,2611,1,6.4994171764701605,209.38.24.143,80,42.219.152.127,55343,UDP,2016-11-04 06:12:26
66,3105,1,0.7515220446512103,222.213.135.156,53,42.219.152.127,56588,UDP,2016-11-04 06:13:32
86,198,9,0.7480695038102567,114.43.144.134,53,42.219.152.127,55035,UDP,2016-11-04 06:14:58
36,2232,2,0.7693199983332306,137.42.141.177,0,42.219.152.127,56548,UDP,2016-11-04 06:15:34
58,125,1643,0.7666416380088776,137.41.123.120,0,42.219.152.127,80,UDP,2016-11-04 06:16:32
57,158,1,0.7604097384028137,137.41.128.120,3524,42.219.152.127,80,UDP,2016-11-04 06:17:29
231,38,5,0.7539946893230081,23.8.144.140,0,42.219.152.127,123,UDP,2016-11-04 06:21:20
2,145,1,0.7563060745596886,25.41.133.194,0,42.219.152.127,56581,UDP,2016-11-04 06:21:22
21,847,1,0.7458691745996475,42.219.152.127,43242,210.90.72.146,0,UDP,2016-11-04 06:21:43
98,87,36,0.7526506916619837,219.40.72.143,53,42.219.152.127,42432,UDP,2016-11-04 06:23:21
81,132,1,0.752882438711822,223.8.134.86,80,42.219.152.127,57051,UDP,2016-11-04 06:24:42
34,176,2,0.7452480553183705,30.40.136.99,0,42.219.152.127,57029,UDP,2016-11-04 06:25:16
2,90,2,0.7438594324048609,137.17.139.63,0,42.219.152.127,34620,UDP,2016-11-04 06:25:18
45,97,4,0.7533382417168468,137.40.133.143,0,42.219.152.127,55999,UDP,2016-11-04 06:26:03
82,7130,2,0.7851497079245746,43.29.135.113,0,42.219.152.127,53072,UDP,2016-11-04 06:27:25
65,7,1,0.7538424732629209,137.42.137.202,0,42.219.152.127,23,UDP,2016-11-04 06:28:30
73,133,6,0.7630933388136327,231.187.143.175,80,42.219.152.127,56579,UDP,2016-11-04 06:29:43
10,136,55,21.894317239522934,42.219.152.127,8074,58.202.141.131,0,UDP,2016-11-04 06:29:53
48,2119,2,0.7561219108756632,137.37.234.84,12197,42.219.152.127,55345,UDP,2016-11-04 06:30:41
114,130,24,0.7624903062824159,129.8.252.117,0,42.219.152.127,42365,UDP,2016-11-04 06:32:35
92,142,6,0.7850186212453991,137.40.133.217,0,42.219.152.127,22,UDP,2016-11-04 06:34:07
44,219,3,0.7544822709169239,18.39.134.96,53,42.219.152.127,22,UDP,2016-11-04 06:34:51
5,3816,6,0.7636452382430434,217.245.134.37,0,42.219.152.127,22,UDP,2016-11-04 06:34:56
120,1686,6,0.7608894598670304,104.44.139.185,0,42.219.152.127,22,UDP,2016-11-04 06:36:56
272,2718,1,0.7456430057063699,207.182.139.196,0,42.219.152.127,42473,UDP,2016-11-04 06:41:28
5,123,12,0.7612907490693033,42.219.152.127,58679,35.123.137.210,80,UDP,2016-11-04 06:41:33
156,2305,2,0.7553772269748151,42.219.152.127,56582,38.68.131.172,0,UDP,2016-11-04 06:44:09
112,144,3,0.7449967847205698,27.8.143.156,0,42.219.152.127,57206,UDP,2016-11-04 06:46:01
35,208,6,0.75581054831855,26.82.141.213,0,42.219.152.127,56602,UDP,2016-11-04 06:46:36
81,13,4,16.824687067419287,39.8.131.146,0,42.219.152.127,56529,UDP,2016-11-04 06:47:57
101,42,2,0.7637582381721586,135.8.150.180,0,42.219.152.127,53636,UDP,2016-11-04 06:49:38
102,3252,6,21.05678779631853,220.86.131.127,19782,42.219.152.127,62435,UDP,2016-11-04 06:51:20
89,401,1,0.7552370969206095,33.8.137.162,0,42.219.152.127,57590,UDP,2016-11-04 06:52:49
10,241,1,24.392227917909626,238.186.131.143,80,42.219.152.127,22,UDP,2016-11-04 06:52:59
124,71,13,0.775784574681893,224.8.131.170,47866,42.219.152.127,57060,UDP,2016-11-04 06:55:03
19,119,1,0.7539470214396715,126.16.140.151,0,42.219.152.127,43233,UDP,2016-11-04 06:55:22
89,200,4,0.7610101508907974,220.231.141.99,0,42.219.152.127,43306,UDP,2016-11-04 06:56:51
2,63,24,0.7441421435214579,219.41.138.98,0,42.219.152.127,5086,UDP,2016-11-04 06:56:53
29,141,18,0.7514404852408916,137.41.132.154,80,42.219.152.127,443,UDP,2016-11-04 06:57:22
3,192,37,0.776230996241793,137.41.140.143,0,42.219.152.127,56602,UDP,2016-11-04 06:57:25
1,231,1,0.7420718022622168,48.202.135.151,0,42.219.152.127,57990,UDP,2016-11-04 06:57:26
55,28,2,13.592850554734467,217.8.137.252,0,42.219.152.127,80,UDP,2016-11-04 06:58:21
97,1504,3,0.7602216023951769,27.39.135.170,0,42.219.152.127,56587,UDP,2016-11-04 06:59:58
4,2440,16,0.7695395748596638,200.8.134.191,0,42.219.152.127,56550,UDP,2016-11-04 07:00:02
12,114,1,11.61519729718566,31.31.141.155,80,42.219.152.127,53,UDP,2016-11-04 07:00:14
82,176055,1,4.750788152217865,35.86.138.141,0,42.219.152.127,25,UDP,2016-11-04 07:01:36
90,1013,68,0.7680338106583804,241.16.138.92,0,42.219.152.127,53070,UDP,2016-11-04 07:03:06
196,46,30,0.762710643466562,42.39.7.107,0,42.219.152.127,80,UDP,2016-11-04 07:06:22
57,128,3,7.598737282678485,223.8.133.145,53,42.219.152.127,39789,UDP,2016-11-04 07:07:19
36,361,4,18.69488677382469,64.42.142.133,0,42.219.152.127,58095,UDP,2016-11-04 07:07:55
2,74,28,0.7445672666653991,171.41.138.107,5947,42.219.152.127,56452,UDP,2016-11-04 07:07:57
68,25,3,0.7800627672113478,42.163.137.143,0,42.219.152.127,48150,UDP,2016-11-04 07:09:05
86,108,41,0.7606381047517061,137.40.133.143,0,42.219.152.127,56559,UDP,2016-11-04 07:10:31
111,10,241,20.360783960670236,137.41.136.32,0,42.219.152.127,25,UDP,2016-11-04 07:12:22
128,31,1,17.582211546599865,137.8.139.165,12162,42.219.152.127,3494,UDP,2016-11-04 07:14:30
3,245,4,2.5347430771216746,231.40.127.142,53,42.219.152.127,57204,UDP,2016-11-04 07:14:33
121,285,2,0.749625724973157,138.184.141.185,0,42.219.152.127,53213,UDP,2016-11-04 07:16:34
15,171,26,0.7618942887056619,216.39.72.70,80,42.219.152.127,56580,UDP,2016-11-04 07:16:49
95,222,53,2.487701299600303,242.40.129.136,0,42.219.152.127,5087,UDP,2016-11-04 07:18:24
373,52,4,0.7526336191222072,223.8.131.176,0,42.219.152.127,53100,UDP,2016-11-04 07:24:37
140,84,10,25.218971572816372,203.191.134.143,0,42.219.152.127,52744,UDP,2016-11-04 07:26:57
59,170,6,0.7553021754138172,137.226.144.178,0,42.219.152.127,21,UDP,2016-11-04 07:27:56
49,229,8,0.7741015772335231,29.40.133.143,5185,42.219.152.127,22,UDP,2016-11-04 07:28:45
3,102,1,0.7732449076138437,137.40.129.97,53,42.219.152.127,55403,UDP,2016-11-04 07:28:48
91,162,6,0.7667884449474514,100.8.222.156,51186,42.219.152.127,43310,UDP,2016-11-04 07:30:19
58,186,1,0.7567899373825641,137.40.130.151,0,42.219.152.127,43319,UDP,2016-11-04 07:31:17
8,41,3,0.7612442644312978,138.41.147.186,0,42.219.152.127,53706,UDP,2016-11-04 07:31:25
29,109,25,0.7726205766666681,109.8.128.118,38224,42.219.152.127,55048,UDP,2016-11-04 07:31:54
3,2781,1,0.7652651856187731,137.41.136.250,0,42.219.152.127,23,UDP,2016-11-04 07:31:57
61,93,8,0.7624198186676949,135.8.133.169,0,42.219.152.127,56614,UDP,2016-11-04 07:32:58
84,21,1,0.7489038608036935,92.8.23.218,0,42.219.152.127,53056,UDP,2016-11-04 07:34:22
12,3018,1,0.7786340829916298,230.8.72.219,0,42.219.152.127,56557,UDP,2016-11-04 07:34:34
4,40,5,0.7629121332429349,143.8.20.123,0,42.219.152.127,56576,UDP,2016-11-04 07:34:38
52,146,4,0.7622471493668854,100.8.145.172,48166,42.219.152.127,52796,UDP,2016-11-04 07:35:30
4,16,2,28.49495733529329,224.8.137.209,0,42.219.152.127,56541,UDP,2016-11-04 07:35:34
10,198,1,0.7781933241058141,20.8.140.170,0,42.219.152.127,54700,UDP,2016-11-04 07:35:44
4,204,3,0.765919097699225,20.8.139.188,0,42.219.152.127,43445,UDP,2016-11-04 07:35:48
112,23,1,0.7628877076786011,142.37.143.143,0,42.219.152.127,43311,UDP,2016-11-04 07:37:40
71,81,4,0.7801537925843149,221.43.147.212,0,42.219.152.127,80,UDP,2016-11-04 07:38:51
44,450,6,0.7828712845221162,42.219.152.127,53048,30.188.72.140,80,UDP,2016-11-04 07:39:35
104,95,90,0.7570002169813961,122.40.135.122,0,42.219.152.127,43281,UDP,2016-11-04 07:41:19
2,124,47,0.766455868491903,173.95.143.175,0,42.219.152.127,56548,UDP,2016-11-04 07:41:21
62,91,5,0.7504062443040311,71.41.134.143,0,42.219.152.127,57596,UDP,2016-11-04 07:42:23
3,35,12,0.7664203711319715,44.8.124.106,0,42.219.152.127,56530,UDP,2016-11-04 07:42:26
92,331,2,0.7677772154565901,137.40.139.181,0,42.219.152.127,56608,UDP,2016-11-04 07:43:58
3,73,17,16.09460711851716,221.40.72.91,54631,42.219.152.127,80,UDP,2016-11-04 07:44:01
13,16,49,0.7401746374089271,45.41.142.162,0,42.219.152.127,42494,UDP,2016-11-04 07:44:14
3,126,1,0.7596822960767895,21.41.135.132,64423,42.219.152.127,56617,UDP,2016-11-04 07:44:17
20,127,6,0.7516023362986743,137.187.142.174,41446,42.219.152.127,8078,UDP,2016-11-04 07:44:37
117,77,5,24.81017991900444,159.43.139.94,53,42.219.152.127,80,UDP,2016-11-04 07:46:34
3,28,11,0.7340495679527521,137.43.138.42,0,42.219.152.127,54638,UDP,2016-11-04 07:46:37
2,155699,15,13.111572615802288,41.185.135.85,0,42.219.152.127,56611,UDP,2016-11-04 07:46:39
82,178,4,0.7318246441427618,151.8.133.246,0,42.219.152.127,58647,UDP,2016-11-04 07:48:01
103,2885,6,0.7519644093699753,196.71.143.145,0,42.219.152.127,43290,UDP,2016-11-04 07:49:44
87,138,19,0.7513557986821979,135.8.124.143,0,42.219.152.127,56520,UDP,2016-11-04 07:51:11
18,1389,6,0.7516693586949259,137.238.139.153,53,42.219.152.127,22,UDP,2016-11-04 07:51:29
22,119,2,0.7713139357510954,155.39.141.117,0,42.219.152.127,56593,UDP,2016-11-04 07:51:51
2,450,19,0.7618629327043891,135.8.132.143,0,42.219.152.127,57534,UDP,2016-11-04 07:51:53
33,83,57,0.7840203002560884,34.73.137.62,0,42.219.152.127,80,UDP,2016-11-04 07:52:26
3,70,2,8.443003110587599,136.43.23.143,5145,42.219.152.127,53,UDP,2016-11-04 07:52:29
6,2377,16,0.7592024055775255,26.7.133.167,53,42.219.152.127,80,UDP,2016-11-04 07:52:35
3,70,5,0.7675566247198731,136.210.122.143,0,42.219.152.127,22,UDP,2016-11-04 07:52:38
130,107,5,0.7724996320903301,139.8.133.98,5205,42.219.152.127,43272,UDP,2016-11-04 07:54:48
26,103,18,0.7598564866930246,250.40.141.10,0,42.219.152.127,56615,UDP,2016-11-04 07:55:14
99,130,17,0.7600337199401109,134.8.128.126,0,42.219.152.127,55573,UDP,2016-11-04 07:56:53
32,101,4,0.7772032858338207,99.40.137.137,80,42.219.152.127,56526,UDP,2016-11-04 07:57:25
94,68,3,0.7633987851440907,214.41.142.242,53,42.219.152.127,56602,UDP,2016-11-04 07:58:59
57,80,2,0.7614822657778859,157.8.219.250,0,42.219.152.127,56617,UDP,2016-11-04 07:59:56
83,105,48,0.7512270784936845,212.8.139.143,0,42.219.152.127,54715,UDP,2016-11-04 08:01:19
3,114,2,0.7523842924274504,89.40.129.151,0,42.219.152.127,80,UDP,2016-11-04 08:01:22
2,28,7,0.7550583423580974,85.8.139.62,0,42.219.152.127,56535,UDP,2016-11-04 08:01:24
111,124,7,0.7624995186924934,224.39.140.196,0,42.219.152.127,56456,UDP,2016-11-04 08:03:15
2,211,2,15.640917051583529,144.179.146.190,53,42.219.152.127,56547,UDP,2016-11-04 08:03:17
48,143,1,0.7335998502094299,33.8.147.143,0,42.219.152.127,57616,UDP,2016-11-04 08:04:05
72,1918,2,0.7431967305019498,206.8.135.143,0,42.219.152.127,56591,UDP,2016-11-04 08:05:17
141,65,6,0.7635760183911771,42.219.152.127,43231,161.8.139.139,0,UDP,2016-11-04 08:07:38
3,238,2,0.7585692848078907,20.85.144.207,0,42.219.152.127,5090,UDP,2016-11-04 08:07:41
107,187,1,0.7431739107705653,97.41.137.187,53,42.219.152.127,56602,UDP,2016-11-04 08:09:28
101,2983,4,0.7463315699715167,137.8.233.116,80,42.219.152.127,80,UDP,2016-11-04 08:11:09
64,188,14,17.653610598295923,41.201.152.123,0,42.219.152.127,57538,UDP,2016-11-04 08:12:13
1,2889,4,18.51805042102933,245.41.138.159,0,42.219.152.127,23,UDP,2016-11-04 08:12:14
90,249,198,0.7614123697858304,126.26.143.143,0,42.219.152.127,22,UDP,2016-11-04 08:13:44
