teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,2514,74,18.350105311721567,89.64.170.244,34366,42.219.157.28,443,TCP,2016-11-04 04:12:21
19,2138,101,18.851475432515144,42.219.157.28,443,36.64.170.244,34326,TCP,2016-11-04 04:12:40
3,32398,141,34.462814055383205,42.219.157.28,443,89.64.170.244,5169,TCP,2016-11-04 04:12:43
3,110991,56,18.45028629899025,42.219.157.28,443,89.64.170.244,34420,TCP,2016-11-04 04:12:46
19,15782,167,18.54031842201948,42.219.157.28,443,89.64.170.244,34545,TCP,2016-11-04 04:13:05
3,20594,103,18.872053083032373,89.64.170.244,53833,42.219.157.28,443,TCP,2016-11-04 04:13:08
3,118098,110,0.7430707148741931,42.219.157.28,443,89.64.170.197,33910,TCP,2016-11-04 04:13:11
3,97957,72,18.53379772603512,42.219.157.28,443,89.64.170.244,34362,TCP,2016-11-04 04:13:14
18,662,43,0.7908230312168598,42.219.157.28,443,89.64.170.244,34367,TCP,2016-11-04 04:13:32
3,7116,62,18.682652693241838,42.219.157.28,443,89.64.170.244,34597,TCP,2016-11-04 04:13:35
3,47,86,18.455964524298906,42.219.157.28,443,85.64.170.244,30991,TCP,2016-11-04 04:13:38
4,71385,80,18.57556561008096,42.219.157.28,443,89.64.170.244,34156,TCP,2016-11-04 04:13:42
3,21592,77,18.32548163831234,42.219.157.28,443,89.64.170.244,34181,TCP,2016-11-04 04:13:45
3,11184,98,25.268164828419685,42.219.157.28,443,89.64.170.244,34329,TCP,2016-11-04 04:13:48
4,2236,65,18.685630414634947,89.64.170.244,57126,42.219.157.28,443,TCP,2016-11-04 04:13:52
3,5145,93,18.423887081444267,42.219.157.28,443,89.64.170.220,37154,TCP,2016-11-04 04:13:55
3,53231,67,18.43219143524766,42.219.157.28,443,89.64.170.244,34730,TCP,2016-11-04 04:13:58
3,102149,134,18.785716742277145,42.219.157.28,443,89.64.170.244,57156,TCP,2016-11-04 04:14:01
3,103921,122,18.60741451755166,89.64.170.244,34255,42.219.157.28,443,TCP,2016-11-04 04:14:04
3,43,32,18.66515959426761,42.219.157.28,443,89.64.170.244,34398,TCP,2016-11-04 04:14:07
14,23312,54,18.605666019022465,42.219.157.28,443,89.64.170.244,34784,TCP,2016-11-04 04:14:21
4,48036,126,5.7225841619074345,42.219.157.28,443,89.64.170.244,34778,TCP,2016-11-04 04:14:25
3,79952,65,18.904858052730557,42.219.157.28,443,89.64.170.244,34731,TCP,2016-11-04 04:14:28
65,371,47,18.856810178607702,42.219.157.28,443,89.64.170.244,34407,TCP,2016-11-04 04:15:33
3,1207,52,18.833817355334762,42.219.157.28,443,144.64.170.244,34144,TCP,2016-11-04 04:15:36
3,30648,82,0.6945080867735669,42.219.157.28,443,89.64.162.116,34422,TCP,2016-11-04 04:15:39
3,106606,60,18.861902866512533,89.64.170.244,60535,42.219.157.28,443,TCP,2016-11-04 04:15:42
3,402,107,18.17242243140936,42.219.157.28,443,89.64.170.244,35210,TCP,2016-11-04 04:15:45
3,119968,187,18.582684013992548,42.219.157.28,443,89.64.170.244,33579,TCP,2016-11-04 04:15:48
3,76835,141,18.45053782314062,42.219.157.28,443,119.64.170.244,34543,TCP,2016-11-04 04:15:51
3,31568,99,18.745885323733088,42.219.157.28,443,89.64.170.244,52455,TCP,2016-11-04 04:15:54
5,181067,55,18.79588859528303,42.219.157.28,443,89.64.170.244,33989,TCP,2016-11-04 04:15:59
3,23177,148,18.628650728613135,42.219.157.28,443,89.64.170.244,34415,TCP,2016-11-04 04:16:02
3,3210,83,18.893047235906124,42.219.157.28,443,89.64.116.244,34213,TCP,2016-11-04 04:16:05
11,492,85,18.69198207557201,42.219.157.28,443,89.64.170.244,33661,TCP,2016-11-04 04:16:16
13,910,65,18.915493737906214,42.219.157.28,443,89.64.170.148,33477,TCP,2016-11-04 04:16:29
3,42,62,18.950505629181865,42.219.157.28,443,89.64.170.224,34345,TCP,2016-11-04 04:16:32
3,155982,44,18.655367732048035,42.219.157.28,443,89.64.170.244,34592,TCP,2016-11-04 04:16:35
121,153842,117,18.557484269142147,89.64.170.244,34652,42.219.157.28,443,TCP,2016-11-04 04:18:36
3,132361,15,17.64754832535982,89.64.170.244,34387,42.219.157.28,443,TCP,2016-11-04 04:18:39
3,56,69,18.37336859107017,42.219.157.28,443,89.64.170.244,34348,TCP,2016-11-04 04:18:42
15,38,63,18.644590057432648,42.219.157.28,443,15.64.170.244,34541,TCP,2016-11-04 04:18:57
8,64331,56,0.7886249839793891,42.219.157.28,443,56.64.170.244,34386,TCP,2016-11-04 04:19:05
3,302624,84,18.769070170819763,42.219.157.28,443,89.64.170.244,34415,TCP,2016-11-04 04:19:08
3,138469,82,18.159558188170195,42.219.157.28,443,10.64.170.244,34336,TCP,2016-11-04 04:19:11
3,65721,70,18.451871171593663,42.219.157.28,443,68.64.170.244,34328,TCP,2016-11-04 04:19:14
3,228803,71,18.658425237983465,89.64.170.244,34260,42.219.157.28,443,TCP,2016-11-04 04:19:17
3,69947,88,18.610780343413357,42.219.157.28,443,30.64.170.244,33615,TCP,2016-11-04 04:19:20
3,124581,98,18.80047282576561,42.219.157.28,443,89.64.170.113,34125,TCP,2016-11-04 04:19:23
3,780,81,18.48558757826686,89.64.170.244,34220,42.219.157.28,443,TCP,2016-11-04 04:19:26
25,90129,52,18.426563244312998,42.219.157.28,443,111.64.170.244,37516,TCP,2016-11-04 04:19:51
3,50,92,18.850907474756237,42.219.157.28,443,89.64.170.244,48295,TCP,2016-11-04 04:19:54
3,6308,29,30.91458991169929,42.219.157.28,443,89.64.170.244,51269,TCP,2016-11-04 04:19:57
70,104225,99,18.55466746911407,42.219.157.28,443,89.64.170.244,34137,TCP,2016-11-04 04:21:07
4,81879,78,0.7518793847411871,42.219.157.28,443,89.64.170.188,34954,TCP,2016-11-04 04:21:11
2,112845,79,36.93427683413029,42.219.157.28,443,89.64.170.244,5501,TCP,2016-11-04 04:21:13
26,116542,40,18.7345775552094,42.219.157.28,443,89.64.170.244,35909,TCP,2016-11-04 04:21:39
3,172,59,18.875056497752663,42.219.157.28,443,89.64.170.244,34189,TCP,2016-11-04 04:21:42
3,79421,109,18.999953113496304,42.219.157.28,443,89.64.170.244,35213,TCP,2016-11-04 04:21:45
3,122430,78,33.77540125697851,42.219.157.28,443,89.64.170.212,34538,TCP,2016-11-04 04:21:48
3,25855,33,162.28964558243754,42.219.157.28,443,89.64.170.244,46311,TCP,2016-11-04 04:21:51
3,106195,126,18.88896470144391,42.219.157.28,443,89.64.170.184,34810,TCP,2016-11-04 04:21:54
3,112051,91,19.054063260555264,42.219.157.28,443,89.64.170.244,57169,TCP,2016-11-04 04:21:57
3,306491,67,18.5512313246727,42.219.157.28,443,89.64.170.244,57738,TCP,2016-11-04 04:22:00
12,193158,53,18.735749982297424,89.64.170.244,53893,42.219.157.28,443,TCP,2016-11-04 04:22:12
3,732,119,173.52059376239777,42.219.157.28,443,89.64.170.244,45951,TCP,2016-11-04 04:22:15
3,70471,72,18.73115763813257,42.219.157.28,443,242.64.170.244,37470,TCP,2016-11-04 04:22:18
3,49861,126,18.784618690609925,42.219.157.28,443,89.64.170.178,56003,TCP,2016-11-04 04:22:21
10,90,80,18.585855111479763,42.219.157.28,443,89.64.170.244,34416,TCP,2016-11-04 04:22:31
3,117051,17,11.579539015889168,42.219.157.28,443,191.64.170.244,33895,TCP,2016-11-04 04:22:34
3,110737,85,19.063815906643867,42.219.157.28,443,89.64.170.244,35140,TCP,2016-11-04 04:22:37
3,24187,58,18.40941091999412,89.64.170.244,34272,42.219.157.28,443,TCP,2016-11-04 04:22:40
3,293,87,17.384033504873518,42.219.157.28,443,89.64.170.244,33846,TCP,2016-11-04 04:22:43
3,113101,117,18.737582322210073,42.219.157.28,443,89.64.170.229,34418,TCP,2016-11-04 04:22:46
3,69340,78,18.677914302796125,42.219.157.28,443,89.64.170.244,34606,TCP,2016-11-04 04:22:49
20,74497,82,18.869243044406176,42.219.157.28,443,89.64.170.244,33712,TCP,2016-11-04 04:23:09
3,49,93,18.57803487405181,42.219.157.28,443,89.64.170.244,33927,TCP,2016-11-04 04:23:12
3,41,72,18.74414493888617,42.219.157.28,443,89.64.170.244,35152,TCP,2016-11-04 04:23:15
3,103024,42,18.693845517933372,42.219.157.28,443,89.64.170.244,33904,TCP,2016-11-04 04:23:18
3,61,90,18.87738106772304,42.219.157.28,443,89.64.170.244,34359,TCP,2016-11-04 04:23:21
3,40,108,18.639678575098515,42.219.157.28,443,89.64.170.244,34342,TCP,2016-11-04 04:23:24
3,120717,44,18.436232049018145,42.219.157.28,443,89.64.170.244,34359,TCP,2016-11-04 04:23:27
47,435,111,17.674788661301136,42.219.157.28,443,89.64.170.244,34587,TCP,2016-11-04 04:24:14
1,20542,80,27.81945812702179,42.219.157.28,443,89.64.170.244,35460,TCP,2016-11-04 04:24:15
3,161103,126,1.1958690374158325,42.219.157.28,443,163.64.46.244,33668,TCP,2016-11-04 04:24:18
29,28325,99,30.143135592341427,42.219.157.28,443,89.64.170.244,33539,TCP,2016-11-04 04:24:47
3,689,58,18.88469555228949,42.219.157.28,443,89.64.170.244,32929,TCP,2016-11-04 04:24:50
3,150229,167,18.93860420957208,42.219.157.28,443,89.64.170.244,33551,TCP,2016-11-04 04:24:53
3,562,65,18.79635783657432,42.219.157.28,443,89.64.170.244,33524,TCP,2016-11-04 04:24:56
11,133373,51,18.77125816047192,42.219.157.28,443,89.64.170.244,34154,TCP,2016-11-04 04:25:07
3,76122,107,3.1643171533942223,42.219.157.28,443,89.64.170.147,34374,TCP,2016-11-04 04:25:10
3,237,107,18.736620850861076,42.219.157.28,443,89.64.170.244,33468,TCP,2016-11-04 04:25:13
3,105154,3,18.71567808464169,42.219.157.28,443,89.64.170.244,3595,TCP,2016-11-04 04:25:16
23,187661,48,18.549857407808304,42.219.157.28,443,89.64.170.244,34328,TCP,2016-11-04 04:25:39
3,107371,91,18.6759737804532,42.219.157.28,443,28.64.23.91,57220,TCP,2016-11-04 04:25:42
3,242703,147,18.53541775792837,42.219.157.28,443,193.64.170.244,34383,TCP,2016-11-04 04:25:45
3,5706,64,18.694801580160856,42.219.157.28,443,89.64.170.244,33909,TCP,2016-11-04 04:25:48
3,403,79,18.78718396648765,42.219.157.28,443,89.64.170.244,34605,TCP,2016-11-04 04:25:51
3,39,126,0.7865258222445846,42.219.157.28,443,89.64.170.244,34395,TCP,2016-11-04 04:25:54
3,36543,144,18.857264544814825,89.64.170.141,34330,42.219.157.28,443,TCP,2016-11-04 04:25:57
3,148468,57,0.7381677688099444,42.219.157.28,443,89.64.170.244,33912,TCP,2016-11-04 04:26:00
3,78635,115,18.549642395228148,89.133.170.244,34338,42.219.157.28,443,TCP,2016-11-04 04:26:03
3,94759,123,0.7567409172188491,42.219.157.28,443,89.64.170.244,34336,TCP,2016-11-04 04:26:06
22,25836,12,0.7942298480775207,42.219.157.28,443,81.64.170.244,57844,TCP,2016-11-04 04:26:28
3,124484,45,18.62868183106184,89.64.170.244,34764,42.219.157.28,443,TCP,2016-11-04 04:26:31
3,107106,2,18.54270790144801,42.219.157.28,443,89.64.185.244,57194,TCP,2016-11-04 04:26:34
41,74827,60,18.632860377430923,42.219.157.28,443,89.64.170.244,34340,TCP,2016-11-04 04:27:15
3,130490,3,18.399842184036967,42.219.157.28,443,7.64.170.244,33716,TCP,2016-11-04 04:27:18
18,9858,117,18.88580171763897,42.219.157.28,443,89.64.170.244,34386,TCP,2016-11-04 04:27:36
3,93937,75,18.49198251217604,42.219.157.28,443,89.64.170.254,55578,TCP,2016-11-04 04:27:39
17,56549,56,18.98083186894655,42.219.157.28,443,89.64.170.244,35182,TCP,2016-11-04 04:27:56
3,147389,52,18.824620496481657,42.219.157.28,443,89.64.170.147,34160,TCP,2016-11-04 04:27:59
4,9309,82,18.584394648671147,42.219.157.28,443,89.64.170.244,6283,TCP,2016-11-04 04:28:03
3,88,98,18.588396046310663,89.64.170.244,49155,42.219.157.28,443,TCP,2016-11-04 04:28:06
3,188042,55,18.83569161593914,42.219.157.28,443,89.64.170.244,34608,TCP,2016-11-04 04:28:09
3,61414,91,28.49613381922245,42.219.157.28,443,51.64.170.244,34212,TCP,2016-11-04 04:28:12
31,67684,146,18.587818622589108,42.219.157.28,443,89.64.170.244,34394,TCP,2016-11-04 04:28:43
15,72033,78,18.92412804812193,42.219.157.28,443,89.64.170.244,40511,TCP,2016-11-04 04:28:58
3,35,48,203.99177634716037,42.219.157.28,443,250.64.170.137,34200,TCP,2016-11-04 04:29:01
3,5703,140,18.42918531596661,42.219.157.28,443,89.64.170.244,37466,TCP,2016-11-04 04:29:04
11,56,62,18.842407040297985,42.219.157.28,443,89.102.170.244,57164,TCP,2016-11-04 04:29:15
13,10722,70,18.20206306502223,42.219.157.28,443,235.64.170.244,34421,TCP,2016-11-04 04:29:28
3,831,107,18.67524219676852,42.219.157.28,443,89.64.170.244,10264,TCP,2016-11-04 04:29:31
3,221,30,18.926334969699386,89.127.170.244,34412,42.219.157.28,443,TCP,2016-11-04 04:29:34
3,62,86,18.641437891870734,160.64.170.244,34421,42.219.157.28,443,TCP,2016-11-04 04:29:37
26,7073,57,18.892737563699484,42.219.157.28,443,41.64.170.244,34157,TCP,2016-11-04 04:30:03
3,27345,64,18.61746331304312,42.219.157.28,443,89.64.170.244,34362,TCP,2016-11-04 04:30:06
29,9711,54,18.70447444170713,89.64.170.244,34361,42.219.157.28,443,TCP,2016-11-04 04:30:35
3,99132,110,18.541961442679167,42.219.157.28,443,89.64.170.244,34606,TCP,2016-11-04 04:30:38
18,79615,56,18.825283113867048,42.219.157.28,443,89.64.170.244,34405,TCP,2016-11-04 04:30:56
3,74769,65,18.700175542384386,42.219.157.28,443,191.64.170.244,35124,TCP,2016-11-04 04:30:59
3,325,58,18.99555684998632,42.219.157.28,443,89.64.170.244,36455,TCP,2016-11-04 04:31:02
3,154455,94,18.64378815516829,42.219.157.28,443,89.64.170.244,33853,TCP,2016-11-04 04:31:05
7,104548,71,0.7368052618112415,42.219.157.28,443,89.64.170.244,34412,TCP,2016-11-04 04:31:12
20,213999,66,0.7651866688393056,43.64.170.166,33955,42.219.157.28,443,TCP,2016-11-04 04:31:32
3,28505,86,18.67197373509407,42.219.157.28,443,89.64.170.244,34348,TCP,2016-11-04 04:31:35
3,106054,31,0.7805088507011533,42.219.157.28,443,76.64.170.244,37468,TCP,2016-11-04 04:31:38
9,110139,74,0.7475330710876733,42.219.157.28,443,89.64.170.244,34541,TCP,2016-11-04 04:31:47
28,165918,102,0.7795773830730468,89.64.140.244,33978,42.219.157.28,443,TCP,2016-11-04 04:32:15
3,3201,44,18.53645766153932,89.64.170.88,34374,42.219.157.28,443,TCP,2016-11-04 04:32:18
61,21790,79,18.56774402037263,89.183.170.244,34420,42.219.157.28,443,TCP,2016-11-04 04:33:19
8,79847,145,18.58716817572713,42.219.157.28,443,116.64.170.244,33907,TCP,2016-11-04 04:33:27
3,520,135,0.7732115231920034,42.219.157.28,443,68.64.170.244,34003,TCP,2016-11-04 04:33:30
3,40,68,18.7351455129683,42.219.157.28,443,89.64.170.244,33579,TCP,2016-11-04 04:33:33
3,47115,1,19.056627184152607,42.219.157.28,443,89.64.170.244,33400,TCP,2016-11-04 04:33:36
10,3115,95,18.636195100843906,42.219.157.28,443,89.64.170.244,34620,TCP,2016-11-04 04:33:46
17,50893,114,18.43861882388592,42.219.157.28,443,89.64.170.244,35198,TCP,2016-11-04 04:34:03
3,139138,35,0.7313098479062319,89.64.170.244,34224,42.219.157.28,443,TCP,2016-11-04 04:34:06
3,6511,48,18.85036250576377,42.219.157.28,443,89.64.170.244,59376,TCP,2016-11-04 04:34:09
3,1388,57,18.748630452901125,42.219.157.28,443,89.64.170.244,34146,TCP,2016-11-04 04:34:12
17,603,102,28.234164655208588,42.219.157.28,443,89.64.170.244,34180,TCP,2016-11-04 04:34:29
31,109298,61,0.7434361686464399,42.219.157.28,443,89.64.170.244,57053,TCP,2016-11-04 04:35:00
3,97147,50,18.844462506473068,42.219.157.28,443,89.64.170.244,34423,TCP,2016-11-04 04:35:03
3,93559,109,32.47406128048897,42.219.157.28,443,89.64.107.78,33536,TCP,2016-11-04 04:35:06
3,90825,116,32.6849277690053,89.64.170.244,34345,42.219.157.28,443,TCP,2016-11-04 04:35:09
3,34426,72,18.748821124434468,42.219.157.28,443,236.64.170.244,33937,TCP,2016-11-04 04:35:12
3,52,97,18.279590651392933,42.219.157.28,443,89.64.170.244,34399,TCP,2016-11-04 04:35:15
3,113207,142,18.65787756443024,42.219.157.28,443,132.64.170.244,34610,TCP,2016-11-04 04:35:18
3,23432,71,18.652154713869095,42.219.157.28,443,89.64.170.244,33903,TCP,2016-11-04 04:35:21
3,185760,90,18.486676163971428,42.219.157.28,443,89.64.170.244,34215,TCP,2016-11-04 04:35:24
