teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,731,27,0.6666439692489803,175.210.133.156,0,42.219.155.19,2110,Other,2016-11-04 04:24:13
5,631,44,0.7140608355402946,175.210.133.165,0,42.219.155.19,2072,Other,2016-11-04 04:24:18
19,1041,126,0.7467609189916402,175.210.133.165,0,42.219.155.19,2091,Other,2016-11-04 04:24:37
20,32,2,0.7769885268062353,175.210.133.165,0,42.219.155.19,2070,Other,2016-11-04 04:24:57
15,32,54,0.7308180404361337,175.210.133.19,0,42.219.155.19,2026,Other,2016-11-04 04:25:12
460,32,5,3.9712539575994015,42.219.155.19,2045,175.210.133.165,0,Other,2016-11-04 04:32:52
4,33,172,0.8036188152618706,175.210.133.165,0,42.219.155.19,2029,Other,2016-11-04 04:32:56
19,1029,4,0.7993727393914014,175.210.133.165,0,42.219.155.19,2104,Other,2016-11-04 04:33:15
12,1181,291,3.0844612782821064,175.210.62.165,0,42.219.155.19,2060,Other,2016-11-04 04:33:27
21,32,6,0.720693432725966,15.210.133.165,0,42.219.155.19,2068,Other,2016-11-04 04:33:48
3,118,1,0.7230399772524834,175.210.133.165,0,42.219.155.19,2092,Other,2016-11-04 04:33:51
18,751,21,2.9485895549878482,175.210.133.165,0,42.219.155.19,2039,Other,2016-11-04 04:34:09
3,71,2,0.7048861625371501,175.210.133.165,0,42.219.155.19,2087,Other,2016-11-04 04:34:12
21,741,5,0.7451298153027892,175.210.133.165,0,42.219.155.19,2033,Other,2016-11-04 04:34:33
4,852,79,0.727908524684608,175.210.133.165,0,42.219.155.19,2077,Other,2016-11-04 04:34:37
4,32,4,0.7561836931854486,175.210.133.165,0,42.219.155.19,2079,Other,2016-11-04 04:34:41
4,874,18,0.699246265925467,175.84.133.165,0,42.219.155.19,2089,Other,2016-11-04 04:34:45
23,883,3,0.7362092442344874,175.210.133.165,0,42.219.155.19,2115,Other,2016-11-04 04:35:08
24,783,33,0.6921064790803939,175.210.133.165,0,42.219.155.19,2063,Other,2016-11-04 04:35:32
4,93,404,0.7565645291469991,175.210.133.166,0,42.219.155.19,2110,Other,2016-11-04 04:35:36
4,32,2,0.7232670758385211,175.210.133.165,0,42.219.155.19,2045,Other,2016-11-04 04:35:40
3,702,5,0.6888596116332337,175.210.133.165,0,42.219.155.19,2032,Other,2016-11-04 04:35:43
12,32,1,0.7037732780445367,175.210.133.165,0,42.219.155.19,2118,Other,2016-11-04 04:35:55
4,924,1,2.9274223102256656,175.210.133.165,0,42.219.155.19,2105,Other,2016-11-04 04:35:59
4,93223,9,0.7263853498734534,175.210.156.165,0,42.219.155.19,2067,Other,2016-11-04 04:36:03
32,92,64,0.7050939911277965,175.210.133.45,0,42.219.155.19,2122,Other,2016-11-04 04:36:35
21,32,57,0.7387139210477471,175.210.133.192,0,42.219.155.19,2094,Other,2016-11-04 04:36:56
4,794,4,0.7911157999187708,42.219.155.19,2107,175.210.133.46,0,Other,2016-11-04 04:37:00
4,82,24,0.7544193053618073,175.11.133.165,0,42.219.155.19,2080,Other,2016-11-04 04:37:04
7,1358,5,0.7202224165666848,175.210.133.141,0,42.219.155.19,2081,Other,2016-11-04 04:37:11
4,32,6,0.8184764888137579,119.210.133.165,0,42.219.155.19,2103,Other,2016-11-04 04:37:15
4,774,1,0.7949875476770103,175.210.133.165,0,42.219.155.19,2119,Other,2016-11-04 04:37:19
8,853,63,0.7623768837656826,175.210.32.165,0,42.219.155.19,2109,Other,2016-11-04 04:37:27
13,77,9,20.102186031639572,175.210.133.165,0,42.219.155.19,2104,Other,2016-11-04 04:37:40
59,879,1,0.6864157029194757,159.210.133.165,0,42.219.155.19,2097,Other,2016-11-04 04:38:39
5,32,1,2.688455773517489,175.210.75.165,0,42.219.155.19,2029,Other,2016-11-04 04:38:44
16,844,254,0.7549467792268842,42.219.155.19,2039,175.210.133.165,0,Other,2016-11-04 04:39:00
22,2657,23,0.7746167115401477,175.210.133.165,0,42.219.155.19,2115,Other,2016-11-04 04:39:22
21,33,141,0.7253727454226464,175.210.133.165,0,42.219.155.19,2058,Other,2016-11-04 04:39:43
4,907,4,0.7293228409253061,175.210.133.165,0,42.219.155.19,2113,Other,2016-11-04 04:39:47
20,987,4,0.7520803674124181,175.210.133.165,0,42.219.155.19,2070,Other,2016-11-04 04:40:07
14,845,121,0.7645448427647352,175.210.133.165,0,42.219.155.19,2084,Other,2016-11-04 04:40:21
4,847,51,0.7488240762613714,175.210.133.165,0,42.219.155.19,2034,Other,2016-11-04 04:40:25
4,814,250,0.7321602632291615,175.234.133.165,0,42.219.155.19,2096,Other,2016-11-04 04:40:29
4,743,5,0.7458490594290197,175.210.133.165,0,42.219.155.19,2119,Other,2016-11-04 04:40:33
18,32,121,0.7656278503127396,175.210.133.165,0,42.219.155.19,2056,Other,2016-11-04 04:40:51
23,32,183,0.7572431203443557,235.210.133.165,0,42.219.155.19,2071,Other,2016-11-04 04:41:14
46,684,6,0.7744891745969653,175.210.133.165,0,42.219.155.19,2073,Other,2016-11-04 04:42:00
6,32,13,0.7155627119354904,175.210.133.165,0,42.219.155.19,2123,Other,2016-11-04 04:42:06
4,102,5,0.7333586371969432,175.53.133.165,0,42.219.155.19,2083,Other,2016-11-04 04:42:10
5,517,6,0.7527473797090352,175.210.30.165,0,42.219.155.19,2084,Other,2016-11-04 04:42:15
36,980,101,0.7390103240031749,175.210.133.165,0,42.219.155.19,2046,Other,2016-11-04 04:42:51
53,32,50,5.546633552759887,175.210.133.165,0,42.219.155.19,2074,Other,2016-11-04 04:43:44
4,853,2,41.830386444926255,175.210.133.165,0,42.219.155.19,2028,Other,2016-11-04 04:43:48
3,834,5,184.5582307577133,175.210.133.173,0,42.219.155.19,2048,Other,2016-11-04 04:43:51
56,32,42,0.7478062317240983,175.210.133.165,0,42.219.155.19,2050,Other,2016-11-04 04:44:47
17,1105,1,0.7786587621085346,175.210.133.165,0,42.219.155.19,2029,Other,2016-11-04 04:45:04
4,674,3,0.7120998599566519,175.210.133.165,0,42.219.155.19,2026,Other,2016-11-04 04:45:08
4,32,72,0.7197094797156751,175.210.133.165,0,42.219.155.19,2074,Other,2016-11-04 04:45:12
3,805,100,3.0186342978850007,175.210.133.165,0,42.219.155.19,2045,Other,2016-11-04 04:45:15
15,32,1,0.7562785218469799,158.210.133.165,0,42.219.155.19,2110,Other,2016-11-04 04:45:30
23,32,133,20.65711321681738,175.69.133.165,0,42.219.155.19,2029,Other,2016-11-04 04:45:53
11,1171,4,0.7981076810974628,175.210.133.165,0,42.219.155.19,2109,Other,2016-11-04 04:46:04
9,868,11,0.7221298080403358,175.210.133.165,0,42.219.155.19,2039,Other,2016-11-04 04:46:13
1,32,6,0.74083784641698,175.210.133.165,0,42.219.155.19,2060,Other,2016-11-04 04:46:14
4,1185,18,0.7272542745340616,175.210.133.165,0,42.219.155.19,2024,Other,2016-11-04 04:46:18
5,32,5,0.7227890447247773,175.210.133.165,0,42.219.155.19,2038,Other,2016-11-04 04:46:23
4,32,7,6.772214049473405,175.121.133.171,0,42.219.155.19,2088,Other,2016-11-04 04:46:27
23,32,3,2.9359934013336897,175.210.133.82,0,42.219.155.19,2090,Other,2016-11-04 04:46:50
21,91,2,0.8025471330620348,175.210.133.165,0,42.219.155.19,2114,Other,2016-11-04 04:47:11
9,234,3,0.774645785568282,175.210.133.165,0,42.219.155.19,2038,Other,2016-11-04 04:47:20
10,67,1,0.7591585409827529,175.210.133.165,0,42.219.155.19,2096,Other,2016-11-04 04:47:30
5,738,47,0.8008978581055999,175.210.133.165,0,42.219.155.19,2111,Other,2016-11-04 04:47:35
5,165,14,0.7833909827750176,175.210.133.165,0,42.219.155.19,2050,Other,2016-11-04 04:47:40
19,32,13,0.7606232296675444,175.210.133.165,0,42.219.155.19,2031,Other,2016-11-04 04:47:59
4,32,3,0.7142564090900123,175.210.133.165,0,42.219.155.19,2040,Other,2016-11-04 04:48:03
78,32,2,0.778095368295908,175.210.133.165,0,42.219.155.19,2025,Other,2016-11-04 04:49:21
31,32,5,0.7734911071602255,175.210.133.165,0,42.219.155.19,2050,Other,2016-11-04 04:49:52
4,752,42,0.7197088880930096,175.210.133.165,0,42.219.155.19,2089,Other,2016-11-04 04:49:56
4,32,48,0.6815993450582027,175.210.133.165,0,42.219.155.19,2120,Other,2016-11-04 04:50:00
18,959,5,0.7568653270136565,175.210.133.165,0,42.219.155.19,2057,Other,2016-11-04 04:50:18
58,886,1,0.7443962877150625,175.210.91.127,0,42.219.155.19,2024,Other,2016-11-04 04:51:16
9,1215,2,0.7290219585411251,175.210.133.165,0,42.219.155.19,2054,Other,2016-11-04 04:51:25
4,1507,117,2.753492346033454,175.210.133.165,0,42.219.155.19,2067,Other,2016-11-04 04:51:29
5,569,5,5.019646508619188,175.210.133.65,0,42.219.155.19,2093,Other,2016-11-04 04:51:34
12,719,6,0.7920947663951665,175.210.133.165,0,42.219.155.19,2027,Other,2016-11-04 04:51:46
20,32,2,0.6944414447061718,175.210.133.165,0,42.219.155.19,2027,Other,2016-11-04 04:52:06
5,32,2,0.7980214732233435,175.210.133.58,0,42.219.155.19,2056,Other,2016-11-04 04:52:11
4,33,6,0.7307205072138458,175.210.133.165,0,42.219.155.19,2044,Other,2016-11-04 04:52:15
17,1231,299,0.7334215182345359,175.210.133.165,0,42.219.155.19,2101,Other,2016-11-04 04:52:32
4,1034,9,0.7714019184932113,175.210.133.165,0,42.219.155.19,2087,Other,2016-11-04 04:52:36
32,32,1,0.7939237256068736,175.210.133.165,0,42.219.155.19,2071,Other,2016-11-04 04:53:08
25,920,2,0.7632911943364888,175.210.133.165,0,42.219.155.19,2040,Other,2016-11-04 04:53:33
25,945,7,6.393647214397787,175.210.133.165,0,42.219.155.19,2115,Other,2016-11-04 04:53:58
14,804,1,42.45581071078777,175.210.133.165,0,42.219.155.19,2079,Other,2016-11-04 04:54:12
5,85,29,0.7667373118456453,175.210.133.165,0,42.219.155.19,2089,Other,2016-11-04 04:54:17
4,32,108,0.7293696636334062,122.210.133.165,0,42.219.155.19,2049,Other,2016-11-04 04:54:21
56,32,8,7.437863923609258,175.210.40.165,0,42.219.155.19,2087,Other,2016-11-04 04:55:17
3,131,271,0.7493073474615812,175.33.133.165,0,42.219.155.19,2028,Other,2016-11-04 04:55:20
3,926,197,0.7489026775583625,175.210.133.165,0,42.219.155.19,2123,Other,2016-11-04 04:55:23
12,32,6,0.7802068695891649,175.210.133.165,0,42.219.155.19,2110,Other,2016-11-04 04:55:35
18,107,5,0.6985547012882307,159.210.133.165,0,42.219.155.19,2088,Other,2016-11-04 04:55:53
4,32,6,0.7497636575717479,175.210.133.165,0,42.219.155.19,2091,Other,2016-11-04 04:55:57
4,862,4,0.7415301294531673,175.9.133.165,0,42.219.155.19,2085,Other,2016-11-04 04:56:01
4,885,62,0.8048770276363939,175.210.23.165,0,42.219.155.19,2052,Other,2016-11-04 04:56:05
96,673,339,2.253575588576496,175.210.133.165,0,42.219.155.19,2105,Other,2016-11-04 04:57:41
26,32,3,0.7249357898253947,175.210.133.165,0,42.219.155.19,2035,Other,2016-11-04 04:58:07
4,86,157,29.614818580448627,175.210.133.165,0,42.219.155.19,2117,Other,2016-11-04 04:58:11
25,706,5,0.7228179497178644,175.210.133.165,0,42.219.155.19,2094,Other,2016-11-04 04:58:36
14,1400,2,0.7737258123233914,175.210.133.165,0,42.219.155.19,2063,Other,2016-11-04 04:58:50
21,825,1,0.7188759678974748,42.219.155.19,2087,175.210.133.165,0,Other,2016-11-04 04:59:11
9,32,9,0.7085180073045194,175.210.133.165,0,42.219.155.19,2025,Other,2016-11-04 04:59:20
4,32,4,0.7827733287122101,175.210.133.165,0,42.219.155.19,2105,Other,2016-11-04 04:59:24
4,32,139,0.7545665348879993,175.210.133.165,0,42.219.155.19,2033,Other,2016-11-04 04:59:28
4,33,60,0.7991911112330854,175.210.133.165,0,42.219.155.19,2090,Other,2016-11-04 04:59:32
4,114,1,0.7458133930340409,175.210.133.165,0,42.219.155.19,2099,Other,2016-11-04 04:59:36
5,933,28,0.7342494518961757,159.210.133.165,0,42.219.155.19,2079,Other,2016-11-04 04:59:41
13,32,3,3.8659359952434897,175.210.133.165,0,42.219.155.19,2065,Other,2016-11-04 04:59:54
16,718,5,0.6618891401449218,175.210.133.165,0,42.219.155.19,2115,Other,2016-11-04 05:00:10
4,1051,30,0.7442592002917081,175.210.133.165,0,42.219.155.19,2046,Other,2016-11-04 05:00:14
7,32,13,0.7020887592807412,175.210.133.165,0,42.219.155.19,2086,Other,2016-11-04 05:00:21
46,166,45,0.7473782349843532,175.210.133.165,0,42.219.155.19,2048,Other,2016-11-04 05:01:07
49,1084,6,0.7354483329690993,175.210.133.165,0,42.219.155.19,2079,Other,2016-11-04 05:01:56
25,32,50,27.469590738415718,175.210.133.165,0,42.219.155.19,2050,Other,2016-11-04 05:02:21
21,32,28,0.7572061016689986,175.210.133.165,0,42.219.155.19,2103,Other,2016-11-04 05:02:42
17,32,1,0.7658060977701098,23.210.133.165,0,42.219.155.19,2042,Other,2016-11-04 05:02:59
5,1003,27,0.772500139195472,175.210.133.165,0,42.219.155.19,2059,Other,2016-11-04 05:03:04
4,564,1,0.750782685354352,175.210.133.124,0,42.219.155.19,2057,Other,2016-11-04 05:03:08
66,1068,66,0.7294164018239826,175.210.133.165,0,42.219.155.19,2108,Other,2016-11-04 05:04:14
13,32,2,0.7649157901760191,175.210.133.165,0,42.219.155.19,2099,Other,2016-11-04 05:04:27
3,32,2,0.800868446007371,134.29.133.78,0,42.219.155.19,2025,Other,2016-11-04 05:04:30
47,32,2267,0.7497493741102517,175.210.133.165,0,42.219.155.19,2029,Other,2016-11-04 05:05:17
19,703,3,24.998530939221386,42.219.155.19,2106,175.210.133.165,0,Other,2016-11-04 05:05:36
62,96,309,0.7438967891503125,175.210.133.165,0,42.219.155.19,2078,Other,2016-11-04 05:06:38
9,1160,6,0.6800096126971766,64.210.133.165,0,42.219.155.19,2057,Other,2016-11-04 05:06:47
29,621,6,0.7428369394037873,175.210.133.165,0,42.219.155.19,2051,Other,2016-11-04 05:07:16
3,658,1,0.7457852486986667,175.210.133.165,0,42.219.155.19,2050,Other,2016-11-04 05:07:19
16,778,4,0.8206919466610998,175.210.133.165,0,42.219.155.19,2038,Other,2016-11-04 05:07:35
23,676,5,0.723737922962755,175.210.133.165,0,42.219.155.19,2065,Other,2016-11-04 05:07:58
4,32,1005,0.7498700651340187,175.210.161.165,0,42.219.155.19,2080,Other,2016-11-04 05:08:02
24,969,4,0.760280849179253,126.210.133.165,0,42.219.155.19,2037,Other,2016-11-04 05:08:26
307,684,2689,0.7121340050362049,175.119.133.165,0,42.219.155.19,2111,Other,2016-11-04 05:13:33
42,32,1,0.7260660426691175,175.210.133.165,0,42.219.155.19,2075,Other,2016-11-04 05:14:15
23,1491,35,0.7544859896879643,175.210.133.165,0,42.219.155.19,2097,Other,2016-11-04 05:14:38
20,824,1,0.7553993705660105,175.210.133.165,0,42.219.155.19,2071,Other,2016-11-04 05:14:58
29,95,2,0.7832576141227037,175.192.133.165,0,42.219.155.19,2096,Other,2016-11-04 05:15:27
57,32,6,0.758984096813947,175.210.133.215,0,42.219.155.19,2034,Other,2016-11-04 05:16:24
13,61,5,0.7444666908122599,175.210.133.165,0,42.219.155.19,2115,Other,2016-11-04 05:16:37
4,513,6,2.8296908098272984,175.210.133.165,0,42.219.155.19,2067,Other,2016-11-04 05:16:41
4,32,6,0.7225087000988424,175.210.133.165,0,42.219.155.19,2095,Other,2016-11-04 05:16:45
3,32,5,0.7059827351476997,175.16.133.165,0,42.219.155.19,2050,Other,2016-11-04 05:16:48
24,75,27,0.7048687096685171,175.210.133.165,0,42.219.155.19,2078,Other,2016-11-04 05:17:12
19,878,1,0.7416234367992729,175.210.133.165,0,42.219.155.19,2095,Other,2016-11-04 05:17:31
3,32,288,0.7591855865903199,175.210.133.165,0,42.219.155.19,2109,Other,2016-11-04 05:17:34
3,691,2,0.7258853442035615,175.210.133.165,0,42.219.155.19,2042,Other,2016-11-04 05:17:37
30,890,347,0.71589021733962,175.210.133.165,0,42.219.155.19,2025,Other,2016-11-04 05:18:07
23,32,6,0.7478672533761709,175.210.133.165,0,42.219.155.19,2051,Other,2016-11-04 05:18:30
12,751,3,0.7987963298801333,42.219.155.19,2107,175.210.133.165,0,Other,2016-11-04 05:18:42
19,32,4,5.744248369708657,175.210.133.165,0,42.219.155.19,2108,Other,2016-11-04 05:19:01
7,1011,2,0.7653209671843797,175.210.133.165,0,42.219.155.19,2043,Other,2016-11-04 05:19:08
24,1186,4,0.7894519879482687,175.17.133.165,0,42.219.155.19,2092,Other,2016-11-04 05:19:32
15,1070,71,0.7783166351728141,175.239.133.165,0,42.219.155.19,2079,Other,2016-11-04 05:19:47
19,1891,11,0.7598274126648903,175.210.133.165,0,42.219.155.19,2065,Other,2016-11-04 05:20:06
4,64,1,0.7884717537090182,175.210.133.165,0,42.219.155.19,2099,Other,2016-11-04 05:20:10
4,32,1,0.7428647456690669,175.210.133.150,0,42.219.155.19,2038,Other,2016-11-04 05:20:14
23,1338,1316,0.7844624959398061,168.210.133.165,0,42.219.155.19,2110,Other,2016-11-04 05:20:37
18,68422,24,0.7211673224810511,175.210.133.165,0,42.219.155.19,2073,Other,2016-11-04 05:20:55
4,33,31,0.7823145675938576,42.219.155.19,2059,175.210.133.165,0,Other,2016-11-04 05:20:59
20,32,599,0.7400853869039565,179.210.133.165,0,42.219.155.19,2094,Other,2016-11-04 05:21:19
21,32,28,0.7450357472989708,175.210.133.165,0,42.219.155.19,2081,Other,2016-11-04 05:21:40
4,32,1,0.8218442585784942,175.210.133.165,0,42.219.155.19,2092,Other,2016-11-04 05:21:44
22,742,1,0.7844205752480775,175.210.133.165,0,42.219.155.19,2059,Other,2016-11-04 05:22:06
17,1110,17,0.7136718858964741,175.210.133.165,0,42.219.155.19,2050,Other,2016-11-04 05:22:23
28,32,9,0.7405589385889471,175.210.133.165,0,42.219.155.19,2028,Other,2016-11-04 05:22:51
69,814,5,0.7500031802337617,175.210.133.165,0,42.219.155.19,2034,Other,2016-11-04 05:24:00
4,366,1,0.7737332498654723,175.210.133.165,0,42.219.155.19,2116,Other,2016-11-04 05:24:04
4,32,1,0.7102064138744026,175.210.133.165,0,42.219.155.19,2084,Other,2016-11-04 05:24:08
5,567,5,2.959829033352434,175.210.133.165,0,42.219.155.19,2071,Other,2016-11-04 05:24:13
21,1199,39,0.7424632029142231,159.210.200.165,0,42.219.155.19,2041,Other,2016-11-04 05:24:34
11,32,6,0.7173873607534915,175.210.133.165,0,42.219.155.19,2061,Other,2016-11-04 05:24:45
33,621,28,0.7365764728747308,175.210.133.165,0,42.219.155.19,2052,Other,2016-11-04 05:25:18
32,32,594,0.7140647233463824,175.210.133.31,0,42.219.155.19,2057,Other,2016-11-04 05:25:50
4,32,1,0.7193937222473323,158.15.133.165,0,42.219.155.19,2122,Other,2016-11-04 05:25:54
14,1488,16,1.9371913382783528,42.219.155.19,2043,175.172.133.165,0,Other,2016-11-04 05:26:08
4,805,25,0.6958376319380477,71.210.133.165,0,42.219.155.19,2091,Other,2016-11-04 05:26:12
5,32,1659,25.97945348918438,42.219.155.19,2044,175.51.133.165,0,Other,2016-11-04 05:26:17
4,32,5,0.6915087711531669,175.210.133.165,0,42.219.155.19,2073,Other,2016-11-04 05:26:21
4,562,1,0.7092795101925731,175.210.133.165,0,42.219.155.19,2112,Other,2016-11-04 05:26:25
3,32,108,0.7930337560828775,175.210.133.165,0,42.219.155.19,2092,Other,2016-11-04 05:26:28
4,1152,5,0.7308380710892379,175.210.133.165,0,42.219.155.19,2048,Other,2016-11-04 05:26:32
4,1109,32,0.7929826229810715,72.210.133.243,0,42.219.155.19,2056,Other,2016-11-04 05:26:36
