teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,56,1,9.860176719725134,236.245.196.104,34891,42.219.158.223,80,TCP,2016-11-04 04:07:19
4,1536,20,0.7462298953905702,42.219.158.223,5906,161.61.3.200,43629,TCP,2016-11-04 04:07:23
4,6596,1,0.7693183079827577,172.230.125.103,5157,42.219.158.223,80,TCP,2016-11-04 04:07:27
4,684,1,0.7716423708479851,185.216.3.86,4733,42.219.158.223,80,TCP,2016-11-04 04:07:31
4,44,1,0.7915154832880944,251.228.109.119,50222,42.219.158.223,80,TCP,2016-11-04 04:07:35
21,57,1,17.050152774900198,182.179.3.98,65051,42.219.158.223,80,TCP,2016-11-04 04:07:56
88,42,6,0.8203406073153019,21.230.3.200,3547,42.219.158.223,80,TCP,2016-11-04 04:09:24
3,51,1,2.4757454507052903,250.230.233.200,49054,42.219.158.223,80,TCP,2016-11-04 04:09:27
4,103,2,4.054448951035738,253.216.232.72,25019,42.219.158.223,80,TCP,2016-11-04 04:09:31
4,48,54,20.28738353401423,237.63.3.156,3094,42.219.158.223,443,TCP,2016-11-04 04:09:35
4,55,1,0.7791024791076779,249.69.3.131,4012,42.219.158.223,80,TCP,2016-11-04 04:09:39
3,45,4,0.7877607077825814,93.230.233.200,58396,42.219.158.223,80,TCP,2016-11-04 04:09:42
16,498,1,0.7582696701865643,132.216.233.28,50531,42.219.158.223,80,TCP,2016-11-04 04:09:58
5,55,14,0.8139963839203119,182.243.8.122,43692,42.219.158.223,80,TCP,2016-11-04 04:10:03
11,857,1,0.7806168640963733,182.59.3.141,39323,42.219.158.223,80,TCP,2016-11-04 04:10:14
4,15301,1,18.964165013283488,182.68.3.98,2533,42.219.158.223,80,TCP,2016-11-04 04:10:18
4,55,1,0.7773746028542519,77.216.239.102,52450,42.219.158.223,80,TCP,2016-11-04 04:10:22
4,57,1,0.8020294632297009,42.219.158.223,80,230.101.233.200,37251,TCP,2016-11-04 04:10:26
5,63,1,0.8299816057551652,42.219.158.223,80,120.67.120.200,3377,TCP,2016-11-04 04:10:31
3,54,1,0.7955107956659049,227.65.111.36,12779,42.219.158.223,80,TCP,2016-11-04 04:10:34
4,4931,1,2.994089394807816,250.235.3.157,59100,42.219.158.223,80,TCP,2016-11-04 04:10:38
63,13056,1,0.8049795473925769,42.219.158.223,69,130.65.66.160,13341,TCP,2016-11-04 04:11:41
9,101,20,0.790512767387554,109.228.3.136,45394,42.219.158.223,5083,TCP,2016-11-04 04:11:50
4,7472,1,0.827315500471741,251.67.142.208,18383,42.219.158.223,80,TCP,2016-11-04 04:11:54
4,83,1,2.6072038379497826,114.229.233.214,35214,42.219.158.223,25,TCP,2016-11-04 04:11:58
4,55,9,6.738647069782019,42.219.158.223,443,208.61.233.133,17779,TCP,2016-11-04 04:12:02
3,42,1,0.8022903688251972,182.225.3.246,37824,42.219.158.223,80,TCP,2016-11-04 04:12:05
3,99,1,3.3176623675972223,31.251.123.148,15436,42.219.158.223,80,TCP,2016-11-04 04:12:08
103,4305,1,0.7986952469218522,81.69.238.51,51378,42.219.158.223,80,TCP,2016-11-04 04:13:51
4,327,1,14.673426702618599,14.166.3.70,37352,42.219.158.223,80,TCP,2016-11-04 04:13:55
4,57,1,0.7945051216520369,251.189.3.220,16642,42.219.158.223,80,TCP,2016-11-04 04:13:59
3,57,1,97.00105127692223,145.228.243.180,17621,42.219.158.223,80,TCP,2016-11-04 04:14:02
5,6469,1,0.8059465123806149,182.230.3.199,22916,42.219.158.223,80,TCP,2016-11-04 04:14:07
4,59,8,0.8038927365560085,70.227.158.136,52011,42.219.158.223,80,TCP,2016-11-04 04:14:11
4,4312,1,0.8132464599329978,210.40.3.200,30564,42.219.158.223,443,TCP,2016-11-04 04:14:15
4,52,3,0.7992192555684596,151.226.76.187,45349,42.219.158.223,80,TCP,2016-11-04 04:14:19
3,76,5,0.8104839201550931,238.59.230.203,24948,42.219.158.223,5826,TCP,2016-11-04 04:14:22
14,7498,1,0.7990670395083725,161.65.3.198,4282,42.219.158.223,80,TCP,2016-11-04 04:14:36
4,40,1,0.8357410524040461,172.66.109.86,45841,42.219.158.223,80,TCP,2016-11-04 04:14:40
4,144186,15,0.8350641515571624,138.72.244.192,50825,42.219.158.223,80,TCP,2016-11-04 04:14:44
13,134793,1,0.7761849341914058,251.68.3.200,3885,42.219.158.223,80,TCP,2016-11-04 04:14:57
3,95,1,0.8204270687419921,180.238.3.131,46408,42.219.158.223,443,TCP,2016-11-04 04:15:00
4,41,17,0.8398665217682719,230.235.113.229,33801,42.219.158.223,80,TCP,2016-11-04 04:15:04
8,4728,1,0.8526387254241854,73.70.156.200,2287,42.219.158.223,80,TCP,2016-11-04 04:15:12
4,97,1,16.14678756147623,253.98.3.199,16266,42.219.158.223,80,TCP,2016-11-04 04:15:16
12,167,2,0.8065625606104732,36.50.164.182,35062,42.219.158.223,80,TCP,2016-11-04 04:15:28
3,25166,1,0.797619845950976,73.125.3.107,18791,42.219.158.223,443,TCP,2016-11-04 04:15:31
3,687,24,3.3724554162472486,42.219.158.223,80,252.231.3.111,37387,TCP,2016-11-04 04:15:34
4,56,2,23.550430677831173,250.228.64.145,30567,42.219.158.223,80,TCP,2016-11-04 04:15:38
4,45,1,0.7513787029311061,182.235.3.247,24809,42.219.158.223,49245,TCP,2016-11-04 04:15:42
3,143,1,2.572702094446868,231.226.233.200,45389,42.219.158.223,80,TCP,2016-11-04 04:15:45
3,56,3,2.4046750031411652,246.65.238.153,50485,42.219.158.223,80,TCP,2016-11-04 04:15:48
4,53,157,4.724617131985723,231.170.58.148,34907,42.219.158.223,58535,TCP,2016-11-04 04:15:52
8,45,1,3.681717881932855,222.7.237.199,33754,42.219.158.223,80,TCP,2016-11-04 04:16:00
4,334,1,0.7440600770059973,84.125.82.151,5044,42.219.158.223,5117,TCP,2016-11-04 04:16:04
4,79,1,0.7656058757565916,75.78.3.168,54337,42.219.158.223,110,TCP,2016-11-04 04:16:08
3,34056,2,3.345191753469408,42.219.158.223,80,69.226.113.224,5090,TCP,2016-11-04 04:16:11
12,44,1,0.8273280090652406,176.61.240.149,3570,42.219.158.223,80,TCP,2016-11-04 04:16:23
11,52,1,9.96860864572227,82.228.3.183,53,42.219.158.223,80,TCP,2016-11-04 04:16:34
23,80,1,0.7656603050418198,230.60.3.101,50197,42.219.158.223,80,TCP,2016-11-04 04:16:57
7,53,1,0.796594817424193,72.227.3.200,17829,42.219.158.223,80,TCP,2016-11-04 04:17:04
11,137,1,2.8278719927184284,152.67.139.63,53041,42.219.158.223,80,TCP,2016-11-04 04:17:15
25,3263,1,0.8330639598425478,21.64.3.113,48299,42.219.158.223,80,TCP,2016-11-04 04:17:40
4,25812,2,0.8081883396953344,210.66.3.199,31040,42.219.158.223,5030,TCP,2016-11-04 04:17:44
4,258,1,2.48156143957749,199.241.112.86,59196,42.219.158.223,80,TCP,2016-11-04 04:17:48
3,494,3,3.5686756940558557,182.216.124.164,4614,42.219.158.223,80,TCP,2016-11-04 04:17:51
6,14478,8,2.6868533212691545,250.66.3.199,25278,42.219.158.223,80,TCP,2016-11-04 04:17:57
9,45,21,0.7949646434281021,225.250.244.14,11457,42.219.158.223,80,TCP,2016-11-04 04:18:06
84,314,20,5.035366768017411,245.216.3.74,2600,42.219.158.223,80,TCP,2016-11-04 04:19:30
36,15239,5,0.7902229567989707,53.230.3.48,18354,42.219.158.223,80,TCP,2016-11-04 04:20:06
18,51,1,2.724799999035895,247.66.3.214,37998,42.219.158.223,2206,TCP,2016-11-04 04:20:24
17,4373,1,2.1036303453147407,16.216.3.129,23592,42.219.158.223,80,TCP,2016-11-04 04:20:41
22,813,1,0.7950598946772516,182.230.3.119,46333,42.219.158.223,137,TCP,2016-11-04 04:21:03
4,45829,1,0.7928809484001249,244.65.3.179,36294,42.219.158.223,80,TCP,2016-11-04 04:21:07
6,62,1,0.7377509283833206,239.66.206.120,60045,42.219.158.223,80,TCP,2016-11-04 04:21:13
17,44,1,0.7892277629580349,249.112.201.153,51100,42.219.158.223,143,TCP,2016-11-04 04:21:30
4,3311,5,3.3406693898141384,179.111.233.153,3936,42.219.158.223,80,TCP,2016-11-04 04:21:34
7,1833,13,4.148252584040165,172.226.3.160,34507,42.219.158.223,80,TCP,2016-11-04 04:21:41
7,67,18,0.799922525882721,237.64.233.47,55168,42.219.158.223,137,TCP,2016-11-04 04:21:48
3,178,5,3.1556439651176333,150.58.49.173,47781,42.219.158.223,80,TCP,2016-11-04 04:21:51
4,86,19,0.7556575716007501,182.228.113.200,5792,42.219.158.223,80,TCP,2016-11-04 04:21:55
17,5100,7,0.7659796967636794,182.67.3.231,34410,42.219.158.223,443,TCP,2016-11-04 04:22:12
4,41378,3,0.7806259074714035,251.216.3.195,4586,42.219.158.223,443,TCP,2016-11-04 04:22:16
21,100,1,0.8127725701779127,226.216.3.166,6500,42.219.158.223,80,TCP,2016-11-04 04:22:37
4,189,45,0.7747864227276295,218.64.165.114,18369,42.219.158.223,25,TCP,2016-11-04 04:22:41
3,50,1,0.7849117910955101,245.224.115.207,16706,42.219.158.223,443,TCP,2016-11-04 04:22:44
17,51,2,2.3186594909057017,85.227.3.141,16054,42.219.158.223,80,TCP,2016-11-04 04:23:01
33,578,1,0.79094008798711,89.63.72.177,46548,42.219.158.223,80,TCP,2016-11-04 04:23:34
10,47,2,0.803574020974338,42.219.158.223,80,222.216.3.65,55853,TCP,2016-11-04 04:23:44
21,41,1,0.7884619496762753,238.66.155.92,37106,42.219.158.223,80,TCP,2016-11-04 04:24:05
4,41,5,2.7004701085388656,17.234.35.188,20812,42.219.158.223,5106,TCP,2016-11-04 04:24:09
22,85,1,2.4597904016263783,5.71.3.120,24573,42.219.158.223,80,TCP,2016-11-04 04:24:31
4,1469,1,0.7595252625178546,182.67.3.159,5099,42.219.158.223,445,TCP,2016-11-04 04:24:35
3,45,1,2.7684282828122377,77.231.3.151,61171,42.219.158.223,80,TCP,2016-11-04 04:24:38
4,56,25,3.748851841315627,252.68.3.200,28574,42.219.158.223,443,TCP,2016-11-04 04:24:42
4,430,1,0.8107433044351637,175.42.250.88,64353,42.219.158.223,80,TCP,2016-11-04 04:24:46
15,5380,8,3.939103491604328,235.65.31.233,53300,42.219.158.223,80,TCP,2016-11-04 04:25:01
4,120,1,3.219525014050305,250.232.159.216,54110,42.219.158.223,8471,TCP,2016-11-04 04:25:05
4,41,1,26.18529760837555,93.229.214.199,49095,42.219.158.223,80,TCP,2016-11-04 04:25:09
4,44,1,0.8056366711389273,249.68.53.179,45954,42.219.158.223,5069,TCP,2016-11-04 04:25:13
8,54,1,3.207933604717254,182.28.3.89,17800,42.219.158.223,80,TCP,2016-11-04 04:25:21
20,16230,1,0.7919182938057929,232.227.4.97,3387,42.219.158.223,80,TCP,2016-11-04 04:25:41
4,42558,2,0.7347770102787763,250.84.3.200,52760,42.219.158.223,80,TCP,2016-11-04 04:25:45
11,445,8,17.729239583015442,6.36.110.197,16647,42.219.158.223,443,TCP,2016-11-04 04:25:56
34,70,153,0.7865076509770006,251.215.242.146,43180,42.219.158.223,7036,TCP,2016-11-04 04:26:30
3,99,5,0.768237751442939,182.58.3.181,34919,42.219.158.223,80,TCP,2016-11-04 04:26:33
4,41,1,0.7889193585142493,17.104.167.197,18819,42.219.158.223,80,TCP,2016-11-04 04:26:37
11,51,1,0.8057696172036231,252.65.195.101,35620,42.219.158.223,161,TCP,2016-11-04 04:26:48
3,52,1,0.7909408486448228,178.2.3.202,39316,42.219.158.223,80,TCP,2016-11-04 04:26:51
4,47,1,0.777476869057864,241.38.3.237,2777,42.219.158.223,80,TCP,2016-11-04 04:26:55
6,140,1,0.7746047945693135,182.8.72.150,18332,42.219.158.223,80,TCP,2016-11-04 04:27:01
4,4772,1,0.8131320232059807,182.70.3.25,34686,42.219.158.223,80,TCP,2016-11-04 04:27:05
20,9298,1,0.8097033163066953,182.216.3.197,36407,42.219.158.223,80,TCP,2016-11-04 04:27:25
3,46,8,0.7875279465224594,66.66.148.233,22892,42.219.158.223,80,TCP,2016-11-04 04:27:28
16,102,1,0.7998310779221356,182.23.240.110,3528,42.219.158.223,80,TCP,2016-11-04 04:27:44
17,1879,1,14.51796043664217,221.59.3.214,30599,42.219.158.223,5075,TCP,2016-11-04 04:28:01
3,5175,1,2.455304718576372,87.229.93.200,35015,42.219.158.223,80,TCP,2016-11-04 04:28:04
12,110,2,0.8078870347235352,182.67.233.155,44569,42.219.158.223,443,TCP,2016-11-04 04:28:16
23,1314,1,0.774978700093925,69.229.3.222,3253,42.219.158.223,80,TCP,2016-11-04 04:28:39
78,40,1,13.862131498754025,62.219.3.153,3313,42.219.158.223,80,TCP,2016-11-04 04:29:57
4,5730,1,4.023196061141788,226.216.3.200,35891,42.219.158.223,80,TCP,2016-11-04 04:30:01
10,596,15,0.7741982652805746,240.228.3.75,58217,42.219.158.223,80,TCP,2016-11-04 04:30:11
4,636,2,0.7787294187583029,237.64.3.163,3392,42.219.158.223,5095,TCP,2016-11-04 04:30:15
9,83,7,3.5373034654185176,74.230.3.99,46314,42.219.158.223,80,TCP,2016-11-04 04:30:24
3,51,1,0.7529679704457521,89.216.233.185,12274,42.219.158.223,80,TCP,2016-11-04 04:30:27
10,96,5,0.7849683333188295,15.227.137.175,35526,42.219.158.223,1451,TCP,2016-11-04 04:30:37
3,84,1,2.5336440112441783,248.216.3.126,3058,42.219.158.223,80,TCP,2016-11-04 04:30:40
3,90,18,1.6981862615793943,240.202.3.200,18364,42.219.158.223,80,TCP,2016-11-04 04:30:43
4,679,3,0.8234922657720745,237.237.183.147,36118,42.219.158.223,80,TCP,2016-11-04 04:30:47
10,325,1,0.8004456048365682,158.230.5.135,1916,42.219.158.223,80,TCP,2016-11-04 04:30:57
3,50,1,0.7614457542076707,241.230.3.200,43449,42.219.158.223,80,TCP,2016-11-04 04:31:00
12,115,1,18.702819250524048,70.224.29.155,24441,42.219.158.223,443,TCP,2016-11-04 04:31:12
3,195,2,3.0052974326536064,182.206.211.149,16034,42.219.158.223,80,TCP,2016-11-04 04:31:15
3,44,40,0.780529472976923,81.229.3.25,5405,42.219.158.223,80,TCP,2016-11-04 04:31:18
4,3670,1,3.6187269715592265,236.242.112.184,50639,42.219.158.223,80,TCP,2016-11-04 04:31:22
4,68,30,2.958912187255919,182.59.233.199,22089,42.219.158.223,80,TCP,2016-11-04 04:31:26
25,54,1,0.8446186040528119,201.239.3.106,5166,42.219.158.223,80,TCP,2016-11-04 04:31:51
4,379,1,0.7841040571220219,182.62.3.127,6209,42.219.158.223,80,TCP,2016-11-04 04:31:55
3,208,1,0.7753665510099381,56.63.233.170,3428,42.219.158.223,80,TCP,2016-11-04 04:31:58
24,965,4,15.788614466786385,248.216.120.200,12726,42.219.158.223,80,TCP,2016-11-04 04:32:22
4,4963,7,0.7657454987056553,252.216.3.186,21025,42.219.158.223,23,TCP,2016-11-04 04:32:26
4,25367,6,20.437172926962376,102.228.3.179,3724,42.219.158.223,443,TCP,2016-11-04 04:32:30
5,71,1,0.7759309590328485,250.228.3.233,1928,42.219.158.223,80,TCP,2016-11-04 04:32:35
18,57,32,3.035372824408114,182.65.85.186,53,42.219.158.223,80,TCP,2016-11-04 04:32:53
4,51,1,0.7718548479024321,183.97.138.200,17813,42.219.158.223,8494,TCP,2016-11-04 04:32:57
12,139,53,0.7693783999420702,230.228.228.182,35373,42.219.158.223,80,TCP,2016-11-04 04:33:09
12,912,5,13.004814136773348,235.216.3.153,35995,42.219.158.223,80,TCP,2016-11-04 04:33:21
4,61,13,0.8025770522654057,227.63.146.53,2643,42.219.158.223,80,TCP,2016-11-04 04:33:25
4,48,1,0.7841578947845846,252.180.109.84,37242,42.219.158.223,80,TCP,2016-11-04 04:33:29
4,39,5,2.52349413279444,164.63.3.119,44489,42.219.158.223,80,TCP,2016-11-04 04:33:33
53,120,7,23.02600011974573,182.226.3.228,64364,42.219.158.223,80,TCP,2016-11-04 04:34:26
4,1481,1,0.7967746707145125,156.187.221.111,39452,42.219.158.223,80,TCP,2016-11-04 04:34:30
3,387,25,0.7628947226330638,69.82.244.150,21781,42.219.158.223,80,TCP,2016-11-04 04:34:33
3,4272,1,0.7625263107474893,229.62.3.200,3242,42.219.158.223,25,TCP,2016-11-04 04:34:36
4,86,1,0.800072121899575,182.226.3.194,18333,42.219.158.223,80,TCP,2016-11-04 04:34:40
9,159,5,0.8121814546175301,182.125.148.200,2958,42.219.158.223,80,TCP,2016-11-04 04:34:49
3,4868,1,0.7831233157776296,225.227.71.79,29480,42.219.158.223,443,TCP,2016-11-04 04:34:52
4,42,5,0.773179829120636,74.87.3.129,35457,42.219.158.223,80,TCP,2016-11-04 04:34:56
4,55,19,1.6859305445104835,214.61.3.121,60314,42.219.158.223,80,TCP,2016-11-04 04:35:00
4,297,1,0.8021021483000368,237.36.157.27,40883,42.219.158.223,80,TCP,2016-11-04 04:35:04
21,2186,1,0.8132137516513467,243.178.3.114,1966,42.219.158.223,80,TCP,2016-11-04 04:35:25
3,4144,129,2.750216446816921,40.231.3.200,5105,42.219.158.223,80,UDP,2016-11-04 04:35:28
44,3393,1,0.8328310295473784,42.219.158.223,80,147.229.3.244,53,TCP,2016-11-04 04:36:12
4,1460,1,9.78862283192575,251.216.22.63,16995,42.219.158.223,80,TCP,2016-11-04 04:36:16
3,53,6,0.797796234022826,235.62.233.211,3287,42.219.158.223,80,TCP,2016-11-04 04:36:19
4,6770,1,0.7874720804393291,232.229.3.95,18779,42.219.158.223,80,TCP,2016-11-04 04:36:23
48,89,1,14.04699769243598,42.219.158.223,80,182.216.3.131,24487,TCP,2016-11-04 04:37:11
3,1674,1,3.3224058290943503,42.219.158.223,161,6.228.3.169,4876,TCP,2016-11-04 04:37:14
4,55,1,0.7617859372403473,251.228.146.90,16098,42.219.158.223,80,TCP,2016-11-04 04:37:18
9,47,18,0.7825144515372813,249.203.62.113,44906,42.219.158.223,80,TCP,2016-11-04 04:37:27
5,48,1,0.7747183016035706,250.216.38.110,55290,42.219.158.223,80,TCP,2016-11-04 04:37:32
4,9254,49,0.807514481479302,140.213.122.49,44348,42.219.158.223,80,TCP,2016-11-04 04:37:36
76,867,1,0.8232759009115398,128.65.236.117,37079,42.219.158.223,80,TCP,2016-11-04 04:38:52
52,130,1,0.7878723554313183,153.56.72.200,5036,42.219.158.223,80,TCP,2016-11-04 04:39:44
3,634,1,0.7686455484945327,226.245.3.200,36326,42.219.158.223,80,TCP,2016-11-04 04:39:47
4,355,30,0.7814329653047025,161.188.3.119,25745,42.219.158.223,80,TCP,2016-11-04 04:39:51
12,10313,1,0.816581521416083,228.63.3.200,41656,42.219.158.223,80,TCP,2016-11-04 04:40:03
4,55,1,0.8290165846701711,233.232.130.167,17751,42.219.158.223,143,TCP,2016-11-04 04:40:07
8,169,1,0.8121368293650448,249.66.233.206,34830,42.219.158.223,80,TCP,2016-11-04 04:40:15
3,156,1,11.747881695628164,174.141.3.71,54033,42.219.158.223,80,TCP,2016-11-04 04:40:18
55,57,1,0.8010197323746979,250.216.3.144,3384,42.219.158.223,80,TCP,2016-11-04 04:41:13
4,50,1,24.187955148518085,226.216.199.144,57002,42.219.158.223,80,TCP,2016-11-04 04:41:17
4,7836,1,0.8063486467581242,182.226.166.106,44338,42.219.158.223,80,TCP,2016-11-04 04:41:21
3,57,2,0.7856533478479832,137.225.27.153,53,42.219.158.223,80,TCP,2016-11-04 04:41:24
4,56,1,0.7866504855919629,182.189.233.200,28592,42.219.158.223,80,TCP,2016-11-04 04:41:28
21,306989,1,0.8105986949522048,251.61.243.164,54419,42.219.158.223,22,TCP,2016-11-04 04:41:49
12,4545,1,0.7833839678205551,250.216.3.127,50208,42.219.158.223,7042,TCP,2016-11-04 04:42:01
4,113,1,0.8431218832265586,182.229.233.5,17607,42.219.158.223,5058,TCP,2016-11-04 04:42:05
14,52,1,0.7953178421594203,216.227.3.199,37454,42.219.158.223,80,TCP,2016-11-04 04:42:19
3,64,1,2.658374634571373,224.216.15.200,16721,42.219.158.223,80,TCP,2016-11-04 04:42:22
4,1901,1,3.747513759881258,182.244.3.200,37114,42.219.158.223,80,TCP,2016-11-04 04:42:26
1,79,6,5.434705981984735,182.236.3.200,16662,42.219.158.223,80,TCP,2016-11-04 04:42:27
4,1020,6,0.8376583324279636,182.66.72.200,31586,42.219.158.223,80,TCP,2016-11-04 04:42:31
83,51,1,0.7788346430752426,182.230.3.164,34410,42.219.158.223,80,TCP,2016-11-04 04:43:54
4,71,23,0.8079243914689869,238.174.216.126,3618,42.219.158.223,80,TCP,2016-11-04 04:43:58
4,10380,1,4.283533360809088,253.93.233.176,54364,42.219.158.223,80,TCP,2016-11-04 04:44:02
4,42,1,0.8037871741689742,254.231.233.200,34632,42.219.158.223,80,TCP,2016-11-04 04:44:06
4,41,3,0.7998103711288422,185.229.205.159,60056,42.219.158.223,80,TCP,2016-11-04 04:44:10
10,60,24,0.7747144137974828,150.230.3.156,53260,42.219.158.223,80,TCP,2016-11-04 04:44:20
148,58,1,0.8124334858730435,130.229.3.88,54125,42.219.158.223,443,TCP,2016-11-04 04:46:48
12,50,1,0.8189360105898231,234.32.26.220,4195,42.219.158.223,80,TCP,2016-11-04 04:47:00
4,55,1,14.584188368171453,41.216.3.135,13889,42.219.158.223,80,TCP,2016-11-04 04:47:04
21,169,5,2.5387451509013768,42.219.158.223,80,66.226.3.28,5808,TCP,2016-11-04 04:47:25
3,52,1,0.8044546935707331,182.64.3.199,53284,42.219.158.223,143,TCP,2016-11-04 04:47:28
4,170,1,0.8162295059300959,182.40.3.200,2964,42.219.158.223,80,TCP,2016-11-04 04:47:32
3,47,1,0.761766413692385,13.216.3.142,22899,42.219.158.223,80,TCP,2016-11-04 04:47:35
4,1723,1,0.8180396177340299,118.216.3.130,4623,42.219.158.223,80,TCP,2016-11-04 04:47:39
10,55,2,0.8103006016463041,182.231.145.147,57392,42.219.158.223,110,TCP,2016-11-04 04:47:49
102,50,1,15.984319187700748,31.68.3.153,36457,42.219.158.223,21,TCP,2016-11-04 04:49:31
3,50,8,0.7806205828674138,87.236.173.116,3838,42.219.158.223,80,TCP,2016-11-04 04:49:34
4,55,107,3.301404576748609,251.62.3.203,49584,42.219.158.223,80,TCP,2016-11-04 04:49:38
