teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,327,6,0.859723660396412,129.223.43.231,51917,42.219.153.9,25,UDP,2016-11-04 04:54:30
43,428,6,0.8233796039130539,42.219.153.9,23,135.237.161.178,34315,UDP,2016-11-04 04:55:13
4,358,6,0.8575766617432237,42.219.153.9,25,251.223.96.43,60846,UDP,2016-11-04 04:55:17
4,330,3,0.8468157215975225,42.219.153.9,40869,109.223.53.126,80,UDP,2016-11-04 04:55:21
7,340,10,5.017791518010199,46.223.201.96,40705,42.219.153.9,41787,UDP,2016-11-04 04:55:28
12,232,5,0.8383174845948815,42.219.153.9,25,137.120.251.153,41941,UDP,2016-11-04 04:55:40
112,720,6,19.51236866042018,42.219.153.9,25,21.223.71.108,5367,TCP,2016-11-04 04:57:32
35,525,13,0.8406948780175298,216.223.2.161,6864,42.219.153.9,5068,UDP,2016-11-04 04:58:07
28,58,1,0.8350361762568355,42.219.153.9,5027,136.68.29.109,80,UDP,2016-11-04 04:58:35
27,596,6,0.8324440238066018,42.219.153.9,25,21.10.49.125,80,UDP,2016-11-04 04:59:02
13,446,6,0.8377241715788841,42.219.153.9,25,46.142.108.181,80,TCP,2016-11-04 04:59:15
24,337,6,2.616444983985275,153.156.136.119,80,42.219.153.9,40887,UDP,2016-11-04 04:59:39
6,311,5,0.8355785252060741,46.7.101.89,53858,42.219.153.9,25,UDP,2016-11-04 04:59:45
4,479,25,0.8541953691747041,42.219.153.9,25,57.75.229.167,80,UDP,2016-11-04 04:59:49
28,644,30,0.8403639073949307,157.64.96.208,56425,42.219.153.9,25,UDP,2016-11-04 05:00:17
4,503,1,0.8649931589607149,42.219.153.9,25,249.25.33.177,60511,UDP,2016-11-04 05:00:21
4,478,5,0.8376342449337244,199.65.148.68,39883,42.219.153.9,25,UDP,2016-11-04 05:00:25
4,439,3,0.8610085803084075,42.219.153.9,25,169.223.154.68,60780,UDP,2016-11-04 05:00:29
4,395,9,0.8501681936904788,247.223.199.68,40355,42.219.153.9,23,UDP,2016-11-04 05:00:33
27,341,5,2.2906241831369702,42.219.153.9,25,146.51.61.162,43573,TCP,2016-11-04 05:01:00
4,1735,5,0.8435338216368109,62.34.118.122,58391,42.219.153.9,25,UDP,2016-11-04 05:01:04
4,350,5,0.8338181942235678,42.219.153.9,40788,197.238.57.167,49459,UDP,2016-11-04 05:01:08
25,424,6,0.8285862214397639,42.219.153.9,5105,202.229.90.161,22980,UDP,2016-11-04 05:01:33
4,471,6,0.8551685039419681,115.29.205.148,59696,42.219.153.9,40855,UDP,2016-11-04 05:01:37
33,444,5,0.8396649474743754,42.219.153.9,5120,189.6.59.186,80,UDP,2016-11-04 05:02:10
24,294,8,0.8431714104954153,195.223.136.127,80,42.219.153.9,25,UDP,2016-11-04 05:02:34
15,469,6,0.8406834681518376,134.223.27.248,53615,42.219.153.9,25,UDP,2016-11-04 05:02:49
19,390,1,0.8473716778680682,42.219.153.9,41148,214.125.37.221,80,UDP,2016-11-04 05:03:08
20,450,5,0.8363961477298291,42.219.153.9,445,127.6.181.154,44818,UDP,2016-11-04 05:03:28
14,45,5,0.8662910100538284,42.219.153.9,25,123.197.42.143,41185,TCP,2016-11-04 05:03:42
4,468,1,0.8279165045823902,160.125.43.123,80,42.219.153.9,110,UDP,2016-11-04 05:03:46
22,490,1,0.8491484052501619,42.219.153.9,25,179.146.33.221,56015,UDP,2016-11-04 05:04:08
14,355,6,0.8461633308324963,46.223.38.215,42926,42.219.153.9,25,UDP,2016-11-04 05:04:22
25,589,1,0.8353954602498561,42.219.153.9,23,221.28.181.152,51869,UDP,2016-11-04 05:04:47
14,397,1,0.8486327638383955,46.223.140.84,53,42.219.153.9,25,UDP,2016-11-04 05:05:01
23,314,28,0.8277041965629905,42.219.153.9,25,186.67.36.190,53,TCP,2016-11-04 05:05:24
18,178940,13,0.8450431355740875,221.223.121.125,52627,42.219.153.9,110,UDP,2016-11-04 05:05:42
17,418,1,0.8528938838280737,42.219.153.9,25,185.223.54.68,34310,TCP,2016-11-04 05:05:59
1,297,1,0.8439352798741311,111.171.208.158,57244,42.219.153.9,5058,UDP,2016-11-04 05:06:00
41,287,3,0.8225780397187918,42.219.153.9,25,142.73.190.173,41542,TCP,2016-11-04 05:06:41
4,442,10,0.8536315527744591,42.219.153.9,25,153.224.40.137,45169,TCP,2016-11-04 05:06:45
15,34,5,0.8399668440688401,245.99.37.150,52241,42.219.153.9,25,TCP,2016-11-04 05:07:00
30,87,1,0.8746064356528223,151.223.106.78,53,42.219.153.9,25,TCP,2016-11-04 05:07:30
21,463,35,0.8506736929994076,176.75.193.186,80,42.219.153.9,25,TCP,2016-11-04 05:07:51
4,66,5,0.8563181958161294,126.223.118.139,53977,42.219.153.9,110,UDP,2016-11-04 05:07:55
23,340,1,0.8431584793142974,42.219.153.9,23,238.68.16.255,53,TCP,2016-11-04 05:08:18
4,353,16,0.8125723481643945,42.219.153.9,25,232.215.79.94,80,UDP,2016-11-04 05:08:22
4,395,6,0.8340583930257708,42.219.153.9,40799,22.21.42.118,53,UDP,2016-11-04 05:08:26
21,561,5,0.8438247309532017,173.223.50.115,32400,42.219.153.9,53,UDP,2016-11-04 05:08:47
4,254,2,2.5667938124388456,42.219.153.9,25,209.25.31.218,53,UDP,2016-11-04 05:08:51
4,44,9,0.8522523113060743,134.31.54.134,80,42.219.153.9,5074,UDP,2016-11-04 05:08:55
22,454,1,0.868202542886138,80.38.218.115,44811,42.219.153.9,25,UDP,2016-11-04 05:09:17
35,410,1,60.210278436541564,147.197.181.149,80,42.219.153.9,25,UDP,2016-11-04 05:09:52
20,341,10,0.8218328487128019,132.70.103.185,49638,42.219.153.9,5034,UDP,2016-11-04 05:10:12
34,46,1,0.862984684528783,46.223.172.162,80,42.219.153.9,41198,TCP,2016-11-04 05:10:46
31,436,6,0.8466355302371085,75.53.38.153,443,42.219.153.9,25,UDP,2016-11-04 05:11:17
4,39,4,0.8407730567269027,187.223.209.206,53,42.219.153.9,25,TCP,2016-11-04 05:11:21
33,872,1,0.8603016757406294,42.219.153.9,25,227.223.71.68,50832,UDP,2016-11-04 05:11:54
4,562,1,0.8633079640567303,120.9.160.29,5159,42.219.153.9,53,TCP,2016-11-04 05:11:58
137,517,5,0.8337596235796809,42.219.153.9,25,148.103.35.68,58927,UDP,2016-11-04 05:14:15
14,35,1,0.8536733889486641,84.186.42.203,443,42.219.153.9,25,TCP,2016-11-04 05:14:29
4,310,1,0.838079567765817,42.219.153.9,25,211.223.43.192,44753,UDP,2016-11-04 05:14:33
11,324,6,0.844021825818345,134.46.199.191,443,42.219.153.9,5118,TCP,2016-11-04 05:14:44
4,270,1,0.8395563424564898,42.219.153.9,25,166.223.176.155,56574,UDP,2016-11-04 05:14:48
4,363,1,0.8350044821854681,185.223.10.68,40812,42.219.153.9,17,TCP,2016-11-04 05:14:52
4,418,1,0.8362763863988221,42.219.153.9,25,46.41.210.68,35230,UDP,2016-11-04 05:14:56
25,580,25,0.84777896781452,126.9.53.125,41094,42.219.153.9,25,TCP,2016-11-04 05:15:21
13,601,12,0.8357619282323867,42.219.153.9,25,130.223.48.175,60787,UDP,2016-11-04 05:15:34
4,362,6,0.8403042380232364,42.219.153.9,25,87.228.33.173,5065,TCP,2016-11-04 05:15:38
152,397,1,0.8290818321984261,157.27.22.70,41515,42.219.153.9,25,UDP,2016-11-04 05:18:10
19,518,15,0.8560086926445365,130.223.168.215,56749,42.219.153.9,41216,UDP,2016-11-04 05:18:29
23,335,1,0.8638894446194172,42.219.153.9,25,46.12.30.68,47374,UDP,2016-11-04 05:18:52
20,523,1,0.8457099788356572,42.219.153.9,25,46.3.195.100,52984,UDP,2016-11-04 05:19:12
18,470,1,0.854426947189495,167.64.140.162,41437,42.219.153.9,25,UDP,2016-11-04 05:19:30
7,635,1,0.8201186642982066,42.219.153.9,25,213.203.41.140,443,UDP,2016-11-04 05:19:37
8,565,1,0.8512043785303831,22.238.236.205,80,42.219.153.9,25,UDP,2016-11-04 05:19:45
16,230,166,0.8541263183578849,42.219.153.9,5061,172.119.225.40,50010,UDP,2016-11-04 05:20:01
31,505,5,48.43113201856613,183.223.237.112,56765,42.219.153.9,25,UDP,2016-11-04 05:20:32
16,661,1,0.8326750101987273,118.38.67.105,41663,42.219.153.9,25,UDP,2016-11-04 05:20:48
46,526,1,0.8414206299930811,42.219.153.9,41168,46.239.40.237,35800,UDP,2016-11-04 05:21:34
16,38,1,0.8546302118338645,59.14.35.163,53,42.219.153.9,110,UDP,2016-11-04 05:21:50
10,344,6,0.8566107954829931,42.219.153.9,25,46.223.72.205,5088,TCP,2016-11-04 05:22:00
14,637,1,0.8263493806589395,42.219.153.9,25,147.26.63.163,80,UDP,2016-11-04 05:22:14
47,374,5,0.8439559866674244,177.30.26.209,80,42.219.153.9,25,UDP,2016-11-04 05:23:01
22,275,11,0.8389278701506555,90.223.56.134,52674,42.219.153.9,25,TCP,2016-11-04 05:23:23
34,372,3,0.8323713387362659,42.219.153.9,40970,107.230.189.181,52009,UDP,2016-11-04 05:23:57
19,351,5,0.835358441574499,171.223.11.128,80,42.219.153.9,25,UDP,2016-11-04 05:24:16
23,514,187,0.8314850879833102,28.9.145.195,60413,42.219.153.9,17,UDP,2016-11-04 05:24:39
12,563,5,0.8345945721957833,163.236.34.68,44817,42.219.153.9,5112,UDP,2016-11-04 05:24:51
13,663,6,0.8471897961571813,42.219.153.9,25,219.62.96.150,3347,TCP,2016-11-04 05:25:04
65,445,6,0.8547046717721969,42.219.153.9,80,130.132.44.96,60732,UDP,2016-11-04 05:26:09
4,300,1,0.8682902720756829,135.223.104.99,50206,42.219.153.9,25,TCP,2016-11-04 05:26:13
15,342,1,0.8239467164967209,42.219.153.9,110,118.41.53.68,80,UDP,2016-11-04 05:26:28
25,559,6,0.8523229679558426,46.223.82.89,80,42.219.153.9,25,UDP,2016-11-04 05:26:53
10,42,1,0.8573575923219323,42.219.153.9,25,46.233.50.222,9931,TCP,2016-11-04 05:27:03
20,618,12,0.8231000199448317,42.219.153.9,5101,223.223.19.184,53,UDP,2016-11-04 05:27:23
4,572,8,0.8514106012880802,249.29.36.151,50518,42.219.153.9,41144,UDP,2016-11-04 05:27:27
59,553,1,0.8688351565506309,90.87.40.68,47430,42.219.153.9,41716,UDP,2016-11-04 05:28:26
16,345,1,0.843805038370192,173.8.227.154,54579,42.219.153.9,25,UDP,2016-11-04 05:28:42
14,329,6,17.424673587083813,233.177.162.182,51065,42.219.153.9,5096,TCP,2016-11-04 05:28:56
45,426,6,0.8573997665662318,42.219.153.9,25,46.223.120.175,62043,UDP,2016-11-04 05:29:41
26,337,1,0.8242733767256141,46.22.100.207,54280,42.219.153.9,25,UDP,2016-11-04 05:30:07
16,354,1,0.8484984654933214,42.219.153.9,25,155.41.150.89,45659,UDP,2016-11-04 05:30:23
3,542,6,0.8786390202585608,42.219.153.9,25,200.230.178.188,64327,TCP,2016-11-04 05:30:26
4,487,6,20.957533121109012,42.219.153.9,25,177.223.56.108,5079,UDP,2016-11-04 05:30:30
4,391,5,0.8232608567923307,42.219.153.9,25,168.223.128.224,52827,UDP,2016-11-04 05:30:34
4,540,5,0.8369135640095919,218.9.46.196,58232,42.219.153.9,25,UDP,2016-11-04 05:30:38
4,43,6,0.8544435971416533,193.223.57.224,49725,42.219.153.9,5032,TCP,2016-11-04 05:30:42
141,71,5,0.8395514404401183,123.41.35.211,56510,42.219.153.9,5925,UDP,2016-11-04 05:33:03
22,42,5,0.8360666984226555,244.220.8.68,443,42.219.153.9,25,UDP,2016-11-04 05:33:25
20,498,9,0.8658172048162669,42.219.153.9,25,135.223.190.145,137,UDP,2016-11-04 05:33:45
45,645,1,0.871821076143533,42.219.153.9,25,207.114.171.218,3236,UDP,2016-11-04 05:34:30
25,322,1,21.1523372232914,132.107.178.98,80,42.219.153.9,25,UDP,2016-11-04 05:34:55
3,1228,18,0.8404699768871069,42.219.153.9,5080,46.223.47.157,53,UDP,2016-11-04 05:34:58
28,492,2,10.813010377809405,42.219.153.9,25,232.11.209.142,57227,UDP,2016-11-04 05:35:26
25,426,1,0.8339735374320298,245.239.162.136,443,42.219.153.9,25,UDP,2016-11-04 05:35:51
4,644,6,10.432338718324901,42.219.153.9,25,140.62.229.68,1204,UDP,2016-11-04 05:35:55
4,467,1,0.859608716564253,42.219.153.9,25,109.11.5.98,80,TCP,2016-11-04 05:35:59
4,50,6,15.173644680529833,178.83.178.205,50168,42.219.153.9,25,UDP,2016-11-04 05:36:03
4,38,6,0.8586420896463096,42.219.153.9,25,95.166.105.68,56622,TCP,2016-11-04 05:36:07
23,45,1,0.8371508892159909,42.219.153.9,5039,165.101.98.107,34198,UDP,2016-11-04 05:36:30
130,319,10,0.8100343714468181,118.59.107.174,80,42.219.153.9,17,UDP,2016-11-04 05:38:40
