teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,1406,7,164.34761077165604,42.219.153.47,80,147.60.31.91,51226,TCP,2016-11-04 04:04:18
4,4799,1,0.8259777571074665,42.219.153.47,80,147.126.71.91,51698,TCP,2016-11-04 04:04:22
20,5712,8,0.8253297612536699,42.219.153.47,80,147.126.71.133,51727,TCP,2016-11-04 04:04:42
3,668,1,0.8256237132009119,42.219.153.47,80,147.126.71.91,51289,TCP,2016-11-04 04:04:45
4,61,1,0.8211978685576469,147.126.31.91,51164,42.219.153.47,80,TCP,2016-11-04 04:04:49
4,721,6,0.8068285372573882,42.219.153.47,80,147.126.71.188,51635,TCP,2016-11-04 04:04:53
4,6879,1,2.777511719148606,42.219.153.47,80,146.126.71.91,51154,TCP,2016-11-04 04:04:57
12,748,6,4.666284827515484,42.219.153.47,80,147.126.71.91,51048,TCP,2016-11-04 04:05:09
3,4881,6,0.828000684035942,42.219.153.47,80,119.80.71.91,51293,TCP,2016-11-04 04:05:12
4,7548,8,36.21817675977945,76.126.31.91,24344,42.219.153.47,80,TCP,2016-11-04 04:05:16
4,678,8,2.7825805731117725,42.219.153.47,80,147.126.71.91,51175,TCP,2016-11-04 04:05:20
4,6616,7,0.8431933005340397,42.219.153.47,80,147.126.71.91,51162,TCP,2016-11-04 04:05:24
11,123,8,0.8239066551905125,42.219.153.47,80,147.126.71.91,7374,TCP,2016-11-04 04:05:35
3,726,69,0.846096477471292,42.219.153.47,80,147.126.71.91,51679,TCP,2016-11-04 04:05:38
4,26848,8,0.8188486194703728,42.219.153.47,80,147.126.71.91,51016,TCP,2016-11-04 04:05:42
4,750,2,0.8246777930762619,42.219.153.47,80,30.126.221.91,63374,TCP,2016-11-04 04:05:46
3,6049,1,0.8345355789642781,42.219.153.47,80,70.126.71.91,51276,TCP,2016-11-04 04:05:49
4,5597,1,0.8381683111656457,147.126.71.91,46793,42.219.153.47,80,TCP,2016-11-04 04:05:53
3,696,8,0.7975734458304942,42.219.153.47,80,147.126.71.91,51165,TCP,2016-11-04 04:05:56
3,5195,1,0.8317052561324091,42.219.153.47,80,147.126.71.91,62035,TCP,2016-11-04 04:05:59
4,7779,7,0.8083715736865997,42.219.153.47,80,67.126.141.91,50902,TCP,2016-11-04 04:06:03
4,6058,8,0.8474501946475357,42.219.153.47,80,147.126.71.91,51214,TCP,2016-11-04 04:06:07
3,661,115,19.742472689598802,147.126.71.91,51396,42.219.153.47,80,TCP,2016-11-04 04:06:10
21,54,6,0.859848661813885,42.219.153.47,80,153.126.71.91,51305,TCP,2016-11-04 04:06:31
4,681,7,0.8309576141182333,42.219.153.47,80,147.126.71.91,51887,TCP,2016-11-04 04:06:35
4,608,22,0.8308182447217405,42.219.153.47,80,147.126.118.91,51410,TCP,2016-11-04 04:06:39
4,21579,1,2.7322250325232744,42.219.153.47,80,134.126.71.91,50927,TCP,2016-11-04 04:06:43
4,7950,6,0.8398078666068614,42.219.153.47,80,147.66.71.33,58984,TCP,2016-11-04 04:06:47
4,626,1,12.366705480962992,42.219.153.47,80,147.62.233.91,51366,TCP,2016-11-04 04:06:51
3,622,1,0.8330598184838891,42.219.153.47,80,147.70.71.91,37679,TCP,2016-11-04 04:06:54
4,39478,6,185.167925298214,42.219.153.47,80,147.126.238.91,30989,TCP,2016-11-04 04:06:58
3,56,1,0.8432285443414003,42.219.153.47,80,147.126.71.91,51111,TCP,2016-11-04 04:07:01
3,1549,1,0.8200908580329269,147.126.71.91,51286,42.219.153.47,80,TCP,2016-11-04 04:07:04
4,3829,1,0.8405996267683804,147.126.31.91,51980,42.219.153.47,80,TCP,2016-11-04 04:07:08
4,8375,6,0.801163834752515,42.219.153.47,80,147.126.71.91,51388,TCP,2016-11-04 04:07:12
4,58,7,0.8329141102731228,147.126.71.91,53,42.219.153.47,80,TCP,2016-11-04 04:07:16
4,650,12,0.8267968164291233,42.219.153.47,80,147.126.71.91,48947,TCP,2016-11-04 04:07:20
3,6004,7,0.8572336896322668,42.219.153.47,80,147.126.119.91,51916,TCP,2016-11-04 04:07:23
4,7790,6,0.8387761611957103,147.126.71.91,51392,42.219.153.47,80,TCP,2016-11-04 04:07:27
3,634,1,0.8138956390321255,42.219.153.47,80,147.126.162.91,51158,TCP,2016-11-04 04:07:30
4,4999,1,0.8315935239661485,42.219.153.47,80,147.125.71.178,51086,TCP,2016-11-04 04:07:34
4,5616,102,0.843470940599218,42.219.153.47,80,52.126.71.91,51160,TCP,2016-11-04 04:07:38
4,4737,7,0.8349360229913145,62.126.71.91,51235,42.219.153.47,80,TCP,2016-11-04 04:07:42
4,6849,1,13.313228722661734,42.219.153.47,80,147.126.233.91,51016,TCP,2016-11-04 04:07:46
4,5039,9,0.8330396187957376,147.126.71.91,51475,42.219.153.47,80,TCP,2016-11-04 04:07:50
3,6104,1,0.7829613802023232,42.219.153.47,80,147.126.71.91,51026,TCP,2016-11-04 04:07:53
3,629,1,0.8108097352087498,42.219.153.47,80,147.126.71.91,51164,TCP,2016-11-04 04:07:56
3,615,1,0.8366093009244651,42.219.153.47,80,128.87.71.91,51510,TCP,2016-11-04 04:07:59
4,4542,8,0.8454172101337463,42.219.153.47,80,147.126.71.91,51134,TCP,2016-11-04 04:08:03
4,5708,1,0.8019736816640943,42.219.153.47,80,147.126.38.91,51426,TCP,2016-11-04 04:08:07
4,7402,1,0.8120027845725417,42.219.153.47,80,147.126.71.233,51061,TCP,2016-11-04 04:08:11
4,5904,1,0.8102351005654782,42.219.153.47,80,147.126.71.91,51246,TCP,2016-11-04 04:08:15
4,5789,6,0.8035474824719131,42.219.153.47,53,147.126.71.203,51287,TCP,2016-11-04 04:08:19
3,5027,1,0.8141791108064353,146.126.71.91,51320,42.219.153.47,80,TCP,2016-11-04 04:08:22
4,23011,9,0.8424345867242664,147.126.71.91,51411,42.219.153.47,80,TCP,2016-11-04 04:08:26
4,5620,11,0.8267138202209026,42.219.153.47,80,74.126.71.91,51174,TCP,2016-11-04 04:08:30
4,23358,6,0.8455924149602652,42.219.153.47,80,147.126.71.91,51345,TCP,2016-11-04 04:08:34
4,339,6,9.178513141348956,42.219.153.47,80,125.126.71.91,43076,TCP,2016-11-04 04:08:38
4,786,7,0.8490318555850536,147.126.198.91,51170,42.219.153.47,80,TCP,2016-11-04 04:08:42
4,6298,1,9.175593568012117,42.219.153.47,80,147.126.233.91,51386,TCP,2016-11-04 04:08:46
4,4575,10,0.83567462163046,147.126.71.91,51215,42.219.153.47,80,TCP,2016-11-04 04:08:50
3,5056,18,0.8309764615260065,42.219.153.47,80,147.234.71.91,61994,TCP,2016-11-04 04:08:53
4,7423,1,2.82141282549128,42.219.153.47,80,147.126.71.91,51424,TCP,2016-11-04 04:08:57
4,633,1,0.8194119287654757,42.219.153.47,80,147.126.71.91,65262,TCP,2016-11-04 04:09:01
3,356,1,0.8244493422098458,42.219.153.47,80,147.126.71.91,6430,TCP,2016-11-04 04:09:04
4,6779,9,0.8414521550294012,42.219.153.47,80,147.126.71.91,51273,TCP,2016-11-04 04:09:08
4,4885,1,0.8137792584020644,42.219.153.47,80,147.126.71.91,51420,TCP,2016-11-04 04:09:12
4,5186,9,18.29532578587532,42.219.153.47,80,147.126.71.91,51026,TCP,2016-11-04 04:09:16
4,5481,8,0.8583528706803918,147.126.221.91,51646,42.219.153.47,80,TCP,2016-11-04 04:09:20
3,678,1,0.8142620224971324,42.219.153.47,80,53.126.71.91,51336,TCP,2016-11-04 04:09:23
4,712,6,0.8430299281608313,42.219.153.47,80,147.126.71.91,51205,TCP,2016-11-04 04:09:27
4,44464,1,0.8343406815547496,42.219.153.47,80,50.67.71.91,51129,TCP,2016-11-04 04:09:31
4,6133,1,16.069707579910755,42.219.153.47,80,147.126.71.91,5071,TCP,2016-11-04 04:09:35
4,68,9,0.8244823040440679,147.126.147.91,51255,42.219.153.47,80,TCP,2016-11-04 04:09:39
17,704,6,0.8122161068022251,42.219.153.47,80,193.126.71.91,51318,TCP,2016-11-04 04:09:56
3,8984,1,14.326098896563053,42.219.153.47,80,155.126.71.91,51186,TCP,2016-11-04 04:09:59
4,1377,2,0.7997818042058498,42.219.153.47,80,147.126.71.91,5532,TCP,2016-11-04 04:10:03
16,7471,1,0.8607008520048112,42.219.153.47,80,147.126.168.91,51089,TCP,2016-11-04 04:10:19
3,697,6,0.8569838558323681,42.219.153.47,53,147.126.71.145,51266,TCP,2016-11-04 04:10:22
4,5176,1,23.90903109312057,147.126.71.91,18582,42.219.153.47,80,TCP,2016-11-04 04:10:26
4,6882,1,0.8438780615106225,42.219.153.47,80,147.229.71.134,51314,TCP,2016-11-04 04:10:30
4,7400,7,0.7982529667206109,42.219.153.47,80,226.126.71.91,51211,TCP,2016-11-04 04:10:34
3,4535,54,21.17042397335172,42.219.153.47,80,147.126.71.91,51248,TCP,2016-11-04 04:10:37
4,5671,8,0.8401663899421692,42.219.153.47,80,63.126.206.91,41390,TCP,2016-11-04 04:10:41
4,6173,7,0.8191979303956032,140.126.71.91,51396,42.219.153.47,53,TCP,2016-11-04 04:10:45
4,29603,86,0.8168458922300488,42.219.153.47,80,104.126.71.91,51308,TCP,2016-11-04 04:10:49
4,6920,29,0.8377332149539143,42.219.153.47,80,147.126.31.91,50946,TCP,2016-11-04 04:10:53
24,1806,1,0.8029796937480569,42.219.153.47,80,147.126.71.91,57497,TCP,2016-11-04 04:11:17
3,1040,9,0.8221786099020392,42.219.153.47,80,147.126.71.91,51201,TCP,2016-11-04 04:11:20
4,58,18,0.8403925588354468,42.219.153.47,80,147.126.71.91,51506,TCP,2016-11-04 04:11:24
22,8885,7,16.855022773146633,147.65.71.91,51396,42.219.153.47,80,TCP,2016-11-04 04:11:46
4,25425,12,0.841902210842818,42.219.153.47,80,98.126.38.91,51304,TCP,2016-11-04 04:11:50
4,58,8,0.8363008119631559,42.219.153.47,80,147.126.71.187,51062,TCP,2016-11-04 04:11:54
3,6242,1,0.8322989917360246,147.126.71.91,60597,42.219.153.47,80,TCP,2016-11-04 04:11:57
3,8651,8,0.8044024617411196,122.126.71.91,51070,42.219.153.47,443,TCP,2016-11-04 04:12:00
3,5694,5,0.8256102749146521,42.219.153.47,80,147.126.71.91,64447,TCP,2016-11-04 04:12:03
4,102,1,0.8616962148807943,42.219.153.47,80,147.126.71.91,60542,TCP,2016-11-04 04:12:07
4,6803,1,16.481598660349846,147.126.71.91,44140,42.219.153.47,80,TCP,2016-11-04 04:12:11
4,4808,7,19.9634745195508,42.219.153.47,80,147.126.71.91,51154,TCP,2016-11-04 04:12:15
4,6248,1,0.7994011372793466,42.219.153.47,80,147.126.71.91,51283,TCP,2016-11-04 04:12:19
3,4878,5,0.7870699460618198,42.219.153.47,80,147.126.71.91,51024,TCP,2016-11-04 04:12:22
3,8141,22,0.83841966628097,147.126.71.91,51792,42.219.153.47,80,TCP,2016-11-04 04:12:25
3,740,7,0.8168045631609857,42.219.153.47,443,147.126.71.91,51149,TCP,2016-11-04 04:12:28
3,7931,29,18.177429925650358,42.219.153.47,80,147.126.71.238,51632,TCP,2016-11-04 04:12:31
4,27555,29,91.95127934217452,42.219.153.47,80,147.55.71.91,51521,TCP,2016-11-04 04:12:35
4,683,7,0.8065545314457268,42.219.153.47,80,147.126.71.91,51327,TCP,2016-11-04 04:12:39
3,551,1,14.637100394815207,147.61.71.91,51376,42.219.153.47,80,TCP,2016-11-04 04:12:42
3,4977,7,0.8230259825941175,42.219.153.47,80,147.62.71.91,51367,TCP,2016-11-04 04:12:45
4,691,34,0.8505440431181341,42.219.153.47,80,147.126.71.91,2851,TCP,2016-11-04 04:12:49
3,623,1,0.8191300628241152,42.219.153.47,80,147.126.71.91,51245,TCP,2016-11-04 04:12:52
3,701,8,0.8151298484299332,147.47.59.191,50876,42.219.153.47,80,TCP,2016-11-04 04:12:55
3,4467,30,0.8325422331690788,42.219.153.47,80,147.126.71.91,51385,TCP,2016-11-04 04:12:58
4,678,1,0.8407333334907889,42.219.153.47,80,92.76.71.91,51432,TCP,2016-11-04 04:13:02
4,100,1,11.301030110567806,42.219.153.47,80,147.126.71.91,3195,TCP,2016-11-04 04:13:06
3,7061,8,19.648773182183504,42.219.153.47,80,147.126.58.91,51329,TCP,2016-11-04 04:13:09
4,7631,4,0.8331464489456266,42.219.153.47,443,147.126.71.91,50920,TCP,2016-11-04 04:13:13
4,6498,9,0.8306575769092888,147.126.71.91,2979,42.219.153.47,80,TCP,2016-11-04 04:13:17
10,5284,1,0.8244102105963975,42.219.153.47,80,117.126.71.91,51416,TCP,2016-11-04 04:13:27
4,740,1,2.832909744232893,42.219.153.47,53,142.229.71.91,51138,TCP,2016-11-04 04:13:31
4,580,4,0.8671618786174804,42.219.153.47,80,170.126.71.91,51031,TCP,2016-11-04 04:13:35
4,41508,1,0.8004886242561042,42.219.153.47,80,147.126.71.91,51177,TCP,2016-11-04 04:13:39
4,5187,1,0.8835545594338328,42.219.153.47,80,147.126.71.167,51210,TCP,2016-11-04 04:13:43
20,125,6,0.8355372806545347,42.219.153.47,80,147.126.129.91,51435,TCP,2016-11-04 04:14:03
3,82,1,14.74976022541523,147.126.71.91,10155,42.219.153.47,80,TCP,2016-11-04 04:14:06
4,698,5,0.8281326158903539,42.219.153.47,80,227.126.31.91,51256,TCP,2016-11-04 04:14:10
4,682,1,57.9232964515686,42.219.153.47,80,147.126.71.91,22532,TCP,2016-11-04 04:14:14
4,9548,6,15.309041753411293,42.219.153.47,80,85.126.71.91,51145,TCP,2016-11-04 04:14:18
4,4186,8,16.960980702191588,133.126.71.91,4288,42.219.153.47,80,TCP,2016-11-04 04:14:22
3,67,12,19.090541023761034,42.219.153.47,80,113.126.71.91,51481,TCP,2016-11-04 04:14:25
4,31,1,0.8539948936086148,42.219.153.47,80,172.126.71.91,51281,TCP,2016-11-04 04:14:29
3,28683,1,0.8055289958138019,42.219.153.47,80,19.126.134.91,51392,TCP,2016-11-04 04:14:32
3,5771,1,0.8248979612253606,42.219.153.47,80,147.126.71.91,51633,TCP,2016-11-04 04:14:35
3,767,6,0.8339666069950908,147.126.71.91,53,42.219.153.47,80,TCP,2016-11-04 04:14:38
3,5432,1,0.814731263788417,42.219.153.47,80,137.97.71.91,51722,TCP,2016-11-04 04:14:41
4,825,1,0.8059843762312084,42.219.153.47,80,147.126.71.104,51278,TCP,2016-11-04 04:14:45
4,7103,1,0.8040149488952011,147.126.71.91,51361,42.219.153.47,80,TCP,2016-11-04 04:14:49
4,726,22,0.8365614640060812,42.219.153.47,80,147.126.71.91,51248,TCP,2016-11-04 04:14:53
4,642,86,0.8074657993856817,147.126.71.152,51348,42.219.153.47,80,TCP,2016-11-04 04:14:57
4,5378,1,0.871866969158873,147.126.71.91,50865,42.219.153.47,80,TCP,2016-11-04 04:15:01
4,698,1,0.8387014477048069,42.219.153.47,80,91.126.71.91,51465,TCP,2016-11-04 04:15:05
4,86,6,0.8189384615980089,42.219.153.47,80,147.126.31.91,51170,TCP,2016-11-04 04:15:09
3,56,1,0.833096161019057,42.219.153.47,80,147.126.71.91,43483,TCP,2016-11-04 04:15:12
4,41533,2,0.8610739123541862,42.219.153.47,80,147.126.71.91,51216,TCP,2016-11-04 04:15:16
4,1527,1,0.8411476383917034,42.219.153.47,80,40.31.71.91,51150,TCP,2016-11-04 04:15:20
13,1112,6,0.8093851078301668,73.126.71.170,51203,42.219.153.47,80,TCP,2016-11-04 04:15:33
4,1208,7,25.394443474709988,42.219.153.47,80,147.126.71.91,52004,TCP,2016-11-04 04:15:37
3,638,1,0.8181506737601012,42.219.153.47,80,147.126.71.91,51139,TCP,2016-11-04 04:15:40
4,16895,7,8.834044732153416,42.219.153.47,80,147.126.71.215,51155,TCP,2016-11-04 04:15:44
4,6616,5,0.7951005476061255,147.126.71.91,51354,42.219.153.47,80,TCP,2016-11-04 04:15:48
4,679,6,0.7906832392327487,42.219.153.47,80,147.126.250.91,51360,TCP,2016-11-04 04:15:52
4,32,6,2.777719463221729,65.126.71.91,51026,42.219.153.47,80,TCP,2016-11-04 04:15:56
3,6323,33,0.8250467965845019,42.219.153.47,80,181.126.163.91,51146,TCP,2016-11-04 04:15:59
4,5587,8,5.7194299679249525,42.219.153.47,80,147.126.71.91,50879,TCP,2016-11-04 04:16:03
9,5194,6,0.8266986070666462,147.77.71.91,51280,42.219.153.47,80,TCP,2016-11-04 04:16:12
4,5382,1,0.8421370005235076,42.219.153.47,80,147.126.71.159,51184,TCP,2016-11-04 04:16:16
4,7250,7,0.8527911950368434,42.219.153.47,80,147.63.71.91,51216,TCP,2016-11-04 04:16:20
3,5760,7,3.802746299654245,42.219.153.47,80,147.64.71.91,51396,TCP,2016-11-04 04:16:23
4,587,1,0.8275909430813044,84.126.140.91,63601,42.219.153.47,80,TCP,2016-11-04 04:16:27
4,2008,1,0.7744522404391319,42.219.153.47,80,147.126.71.91,51339,TCP,2016-11-04 04:16:31
4,609,2,0.8735814071260393,42.219.153.47,80,147.126.71.91,51058,TCP,2016-11-04 04:16:35
3,597,6,0.8075536976102741,42.219.153.47,80,147.126.71.91,51219,TCP,2016-11-04 04:16:38
4,18200,6,0.7848859287332743,42.219.153.47,80,147.126.71.91,51397,TCP,2016-11-04 04:16:42
4,640,8,0.8077706540934741,42.219.153.47,80,147.126.71.91,51433,TCP,2016-11-04 04:16:46
4,4537,1,0.8264725226908922,42.219.153.47,80,147.126.71.91,51060,TCP,2016-11-04 04:16:50
4,3752,98,0.8633845369331539,42.219.153.47,80,99.126.71.91,5154,TCP,2016-11-04 04:16:54
3,566,2,0.8367138491012156,42.219.153.47,80,147.126.71.91,51149,TCP,2016-11-04 04:16:57
3,5801,1,22.22474154084921,42.219.153.47,80,129.70.71.54,53,TCP,2016-11-04 04:17:00
3,650,7,0.8691156702116132,42.219.153.47,80,147.126.71.91,50897,TCP,2016-11-04 04:17:03
4,4934,7,0.856137159280479,147.126.233.91,50905,42.219.153.47,80,TCP,2016-11-04 04:17:07
4,668,6,0.7971489988267422,147.126.71.91,51217,42.219.153.47,80,TCP,2016-11-04 04:17:11
12,5222,1,130.84595704078674,42.219.153.47,80,147.126.34.91,51096,TCP,2016-11-04 04:17:23
3,42,1,0.7952429596334696,42.219.153.47,80,147.126.47.91,51000,TCP,2016-11-04 04:17:26
4,607,1,0.8750378130935133,42.219.153.47,80,54.126.71.91,51160,TCP,2016-11-04 04:17:30
4,643,8,18.650521159172055,42.219.153.47,80,147.4.71.91,51276,TCP,2016-11-04 04:17:34
3,29216,1,0.8201705580577254,42.219.153.47,80,147.126.71.91,51784,TCP,2016-11-04 04:17:37
4,6127,8,1.9033562690019608,42.219.153.47,80,147.126.71.91,51141,TCP,2016-11-04 04:17:41
3,4111,6,0.8224461923819035,147.126.71.91,22452,42.219.153.47,80,TCP,2016-11-04 04:17:44
4,53,1,0.7958882509265095,42.219.153.47,80,147.126.71.91,51401,TCP,2016-11-04 04:17:48
3,7343,7,5.426798522472382,42.219.153.47,80,198.66.71.91,58398,TCP,2016-11-04 04:17:51
4,5009,8,0.817488732514903,42.219.153.47,80,147.126.71.91,50971,TCP,2016-11-04 04:17:55
3,26816,1,0.8236168446019292,42.219.153.47,80,51.126.175.91,51334,TCP,2016-11-04 04:17:58
4,5102,8,0.8979172138497233,147.52.8.91,51034,42.219.153.47,80,TCP,2016-11-04 04:18:02
4,988,1,0.8095407045911998,42.219.153.47,80,80.126.71.91,51096,TCP,2016-11-04 04:18:06
4,2033,10,0.7861902876757085,42.219.153.47,80,147.126.71.91,51704,TCP,2016-11-04 04:18:10
4,680,8,0.8628334826789796,42.219.153.47,80,147.126.71.91,51293,TCP,2016-11-04 04:18:14
4,3595,8,0.8436469060834497,42.219.153.47,80,147.126.172.91,51214,TCP,2016-11-04 04:18:18
4,4599,8,0.8078908380120993,42.219.153.47,80,127.126.179.91,51334,TCP,2016-11-04 04:18:22
4,18983,6,0.8265569556970149,42.219.153.47,80,147.126.70.91,51216,TCP,2016-11-04 04:18:26
4,6678,1,0.8546911489684135,42.219.153.47,80,91.126.71.91,50904,TCP,2016-11-04 04:18:30
4,7416,9,0.8301563879940659,42.219.153.47,80,147.126.71.91,51327,TCP,2016-11-04 04:18:34
4,655,1,0.8133979998528957,147.177.71.91,51179,42.219.153.47,80,TCP,2016-11-04 04:18:38
3,722,1,2.9348699944093823,42.219.153.47,80,147.126.233.91,51193,TCP,2016-11-04 04:18:41
3,6360,27,2.858258916065097,42.219.153.47,80,147.126.71.91,50863,TCP,2016-11-04 04:18:44
4,6164,17,0.8505618763156235,42.219.153.47,80,147.126.71.138,51103,TCP,2016-11-04 04:18:48
4,910,1,20.35314492881298,42.219.153.47,80,147.126.71.91,51122,TCP,2016-11-04 04:18:52
3,164,7,6.364668522030115,42.219.153.47,80,147.125.130.91,51438,TCP,2016-11-04 04:18:55
4,5354,8,0.8270010107662529,42.219.153.47,80,147.126.71.124,1763,TCP,2016-11-04 04:18:59
4,5391,1,0.8482441522646695,42.219.153.47,80,147.126.71.21,51312,TCP,2016-11-04 04:19:03
3,88,23,2.8469822499901056,147.126.71.91,50854,42.219.153.47,80,TCP,2016-11-04 04:19:06
3,5075,1,0.8076847842894495,42.219.153.47,80,147.126.71.91,51280,TCP,2016-11-04 04:19:09
4,8386,67,0.8554488485679029,42.219.153.47,80,147.126.71.91,51033,TCP,2016-11-04 04:19:13
3,5910,13,8.598309131339192,147.126.87.91,51292,42.219.153.47,80,TCP,2016-11-04 04:19:16
3,21101,8,5.115816970355809,42.126.71.91,51184,42.219.153.47,80,TCP,2016-11-04 04:19:19
4,1115,1,0.7950262567028403,42.219.153.47,80,147.126.71.91,51338,TCP,2016-11-04 04:19:23
3,330,7,9.205101678147912,42.219.153.47,80,147.126.71.91,51747,TCP,2016-11-04 04:19:26
4,6813,7,0.7892046051565558,42.219.153.47,80,147.126.71.91,51650,TCP,2016-11-04 04:19:30
4,4559,1,15.99746335297823,42.219.153.47,80,147.126.71.91,37718,TCP,2016-11-04 04:19:34
4,7165,1,0.8195741178933531,147.230.31.91,51154,42.219.153.47,80,TCP,2016-11-04 04:19:38
3,6451,1,0.8125081993639469,42.219.153.47,80,69.126.71.91,51799,TCP,2016-11-04 04:19:41
4,184,1,0.8317485291045159,147.126.71.91,51388,42.219.153.47,80,TCP,2016-11-04 04:19:45
4,568,6,0.8322820037137717,42.219.153.47,80,147.126.71.91,43482,TCP,2016-11-04 04:19:49
4,683,1,2.8170459740795195,42.219.153.47,80,147.215.71.91,4365,TCP,2016-11-04 04:19:53
4,6261,6,12.14288279414177,4.126.71.91,51409,42.219.153.47,80,TCP,2016-11-04 04:19:57
4,717,1,0.8284620651975274,42.219.153.47,80,78.157.71.91,51254,TCP,2016-11-04 04:20:01
3,4498,1,0.8301983932033181,247.126.71.91,51422,42.219.153.47,80,TCP,2016-11-04 04:20:04
3,650,273,0.8162453952245414,147.126.71.91,51319,42.219.153.47,80,TCP,2016-11-04 04:20:07
4,6113,10,0.8254829915240407,147.126.71.91,51205,42.219.153.47,80,TCP,2016-11-04 04:20:11
3,670,9,2.720218811184168,42.219.153.47,80,99.126.71.91,51379,TCP,2016-11-04 04:20:14
4,1017,8,0.8101923346985132,42.219.153.47,80,147.126.71.91,51158,TCP,2016-11-04 04:20:18
4,7861,1,0.8355653404723853,147.126.71.91,51275,42.219.153.47,80,TCP,2016-11-04 04:20:22
4,686,5,2.622242886107415,42.219.153.47,80,250.126.71.91,51240,TCP,2016-11-04 04:20:26
