teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
11,437,2,27.53882749378681,100.40.138.253,53,42.219.153.241,63441,UDP,2016-11-04 04:06:02
4,89,1,0.5969830204267055,137.40.31.253,53,42.219.153.241,60240,UDP,2016-11-04 04:06:06
5,87,2,0.5776948537677526,100.40.138.253,53,42.219.153.241,5560,UDP,2016-11-04 04:06:11
9,3446,2,0.6015218227403238,100.41.138.151,53,42.219.153.241,57047,UDP,2016-11-04 04:06:20
4,87,2,0.5987359138671309,100.40.71.253,53,42.219.153.241,51710,UDP,2016-11-04 04:06:24
5,154,2,0.7030311719281599,100.40.138.253,6778,42.219.153.241,5541,UDP,2016-11-04 04:06:29
5,88,1,0.6926993272500113,100.70.9.253,53,42.219.153.241,5062,UDP,2016-11-04 04:06:34
4,151,1,5.873153144493699,100.40.71.253,53,42.219.153.241,5084,UDP,2016-11-04 04:06:38
5,122,8,0.6572367885382846,101.40.152.253,53,42.219.153.241,60487,UDP,2016-11-04 04:06:43
20,88,1,0.6266813372494653,100.40.138.253,53,42.219.153.241,5031,UDP,2016-11-04 04:07:03
4,154,13,0.675333469407633,137.8.138.253,80,42.219.153.241,5597,UDP,2016-11-04 04:07:07
14,146,2,0.7591264243237674,100.40.71.253,5163,42.219.153.241,60508,UDP,2016-11-04 04:07:21
5,44,2,0.7453989190980792,100.8.138.253,80,42.219.153.241,60157,UDP,2016-11-04 04:07:26
25,87,1,2.907923103310168,100.41.138.253,53,42.219.153.241,53502,UDP,2016-11-04 04:07:51
4,154,1,0.6239096695790067,100.40.71.253,80,42.219.153.241,60953,UDP,2016-11-04 04:07:55
4,138,2,6.3926992658525705,99.40.138.253,53,42.219.153.241,3171,UDP,2016-11-04 04:07:59
5,86,1,0.6790176305221394,100.8.138.253,53,42.219.153.241,63460,UDP,2016-11-04 04:08:04
71,88,2,0.5830819584662095,100.40.138.253,53,42.219.153.241,53592,UDP,2016-11-04 04:09:15
20,29492,1,0.7581017338670791,100.40.138.253,53,42.219.153.241,58786,UDP,2016-11-04 04:09:35
4,87,1,0.5407601043116301,100.40.138.253,53,42.219.153.241,57463,UDP,2016-11-04 04:09:39
5,163,1,0.6335940677672625,100.40.138.253,5137,42.219.153.241,52255,UDP,2016-11-04 04:09:44
4,134,1,2.8738507088273764,100.40.138.185,53,42.219.153.241,51734,UDP,2016-11-04 04:09:48
4,89,1,0.6342776032397524,221.28.71.253,53,42.219.153.241,58756,UDP,2016-11-04 04:09:52
22,87,2,0.587266294285655,161.8.138.253,53,42.219.153.241,58822,UDP,2016-11-04 04:10:14
4,88,2,0.5906478404067457,100.41.138.253,53,42.219.153.241,58590,UDP,2016-11-04 04:10:18
16,87,1,6.331858819350599,100.232.138.253,5513,42.219.153.241,58749,UDP,2016-11-04 04:10:34
4,88,2,0.6639665386173874,137.40.138.253,53,42.219.153.241,51503,UDP,2016-11-04 04:10:38
5,159,2,0.7061022851848975,100.8.71.253,5056,42.219.153.241,63444,UDP,2016-11-04 04:10:43
5,149,1,2.6241940576583147,100.41.71.253,53,42.219.153.241,53415,UDP,2016-11-04 04:10:48
5,87,2,33.342877082526684,136.8.138.200,53,42.219.153.241,3357,UDP,2016-11-04 04:10:53
94,88,5,0.6390929046319798,100.8.138.253,53,42.219.153.241,58806,UDP,2016-11-04 04:12:27
10,155,1,0.7194862689357251,100.40.138.253,53,42.219.153.241,54694,UDP,2016-11-04 04:12:37
5,152,1,0.7032583127729595,137.40.138.253,5213,42.219.153.241,57107,UDP,2016-11-04 04:12:42
5,88,2,0.6711157491663471,100.40.138.253,5056,42.219.153.241,63634,UDP,2016-11-04 04:12:47
19,29,2,0.5659424385521561,100.8.138.253,53,42.219.153.241,63686,UDP,2016-11-04 04:13:06
5,87,2,0.5401358156232163,100.40.138.253,53,42.219.153.241,60441,UDP,2016-11-04 04:13:11
5,87,3,0.5979731432162225,100.40.71.253,53,42.219.153.241,60497,UDP,2016-11-04 04:13:16
11,147,1,0.6649888203246519,100.40.138.253,5139,42.219.153.241,63685,UDP,2016-11-04 04:13:27
15,85,2,10.667123666033149,100.40.138.253,5168,42.219.153.241,60517,UDP,2016-11-04 04:13:42
5,160,1,0.6205391952535138,200.40.71.253,5183,42.219.153.241,60461,UDP,2016-11-04 04:13:47
5,138,1,2.9388382611796264,137.124.138.253,53,42.219.153.241,5052,UDP,2016-11-04 04:13:52
4,89,1,0.6322685371851549,100.40.177.253,5194,42.219.153.241,57501,UDP,2016-11-04 04:13:56
5,88,2,0.574789606151171,100.8.138.253,53,42.219.153.241,8100,UDP,2016-11-04 04:14:01
5,89,1,2.834572541993112,100.40.138.253,53,42.219.153.241,3378,UDP,2016-11-04 04:14:06
4,89,1,0.5884803885128349,100.40.138.253,53,42.219.153.241,60481,UDP,2016-11-04 04:14:10
33,142,1,0.6548441819613801,100.40.138.253,53,42.219.153.241,60458,UDP,2016-11-04 04:14:43
5,152,2,0.6527103257831186,42.219.153.241,80,50.40.138.179,53,UDP,2016-11-04 04:14:48
10,170,2,0.6476237231399864,146.40.22.253,53,42.219.153.241,60737,UDP,2016-11-04 04:14:58
5,160,2,0.6700040901778266,137.40.71.253,53,42.219.153.241,52113,UDP,2016-11-04 04:15:03
82,38,1,0.5914608144667,42.219.153.241,51369,100.40.138.253,5118,UDP,2016-11-04 04:16:25
16,134,2,0.6642985657090321,100.40.138.253,53,42.219.153.241,57028,UDP,2016-11-04 04:16:41
5,156,18,0.7600310153793544,128.231.138.253,53,42.219.153.241,59917,UDP,2016-11-04 04:16:46
16,132,1,0.6357826490420848,100.41.138.55,53,42.219.153.241,59275,UDP,2016-11-04 04:17:02
4,154,2,0.6711856028996408,137.40.138.253,62509,42.219.153.241,60979,UDP,2016-11-04 04:17:06
4,42,1,0.6861170179909095,100.8.138.253,53,42.219.153.241,54833,UDP,2016-11-04 04:17:10
5,88,1,0.6713901775656268,42.219.153.241,59421,100.40.138.253,53,UDP,2016-11-04 04:17:15
4,140,2,0.5594831868074834,137.40.71.253,53,42.219.153.241,63425,UDP,2016-11-04 04:17:19
5,47,2,0.6269185779383406,74.40.138.253,80,42.219.153.241,60583,UDP,2016-11-04 04:17:24
66,89,1,2.628298397641629,137.8.138.248,80,42.219.153.241,3373,UDP,2016-11-04 04:18:30
29,145,1,0.6757445203838871,100.8.138.253,53,42.219.153.241,59734,UDP,2016-11-04 04:18:59
4,88,1,6.615296110510826,137.8.71.253,51208,42.219.153.241,65133,UDP,2016-11-04 04:19:03
33,87,1,0.6714585945010185,8.8.138.253,53,42.219.153.241,60128,UDP,2016-11-04 04:19:36
29,153,2,0.6870761228492483,100.244.138.253,5193,42.219.153.241,52298,UDP,2016-11-04 04:20:05
21,88,2,0.5923389092786238,100.40.138.253,80,42.219.153.241,58297,TCP,2016-11-04 04:20:26
11,88,2,0.6283033553045243,100.110.241.253,53,42.219.153.241,59290,UDP,2016-11-04 04:20:37
12,88,2,0.6477582750376314,100.40.71.253,80,42.219.153.241,49443,UDP,2016-11-04 04:20:49
28,42,1,0.6304286329541355,100.226.161.253,80,42.219.153.241,63434,UDP,2016-11-04 04:21:17
12,149,7,0.7099927535746247,137.36.138.253,53,42.219.153.241,60451,UDP,2016-11-04 04:21:29
4,88,2,0.6520125491078943,100.40.71.253,53,42.219.153.241,60489,UDP,2016-11-04 04:21:33
19,88,2,0.5221597412601113,137.40.138.221,80,42.219.153.241,63474,UDP,2016-11-04 04:21:52
4,151,1,0.6779766281833872,100.41.138.253,53,42.219.153.241,5107,UDP,2016-11-04 04:21:56
18,86,2,0.7333812033757567,100.40.138.253,53,42.219.153.241,59384,UDP,2016-11-04 04:22:14
5,86,2,0.6513956557027996,231.40.137.253,5512,42.219.153.241,51368,UDP,2016-11-04 04:22:19
5,87,2,0.6358560947701335,100.40.17.253,53,42.219.153.241,64089,UDP,2016-11-04 04:22:24
46,88,2,0.7169251344166696,95.40.138.159,53,42.219.153.241,60949,UDP,2016-11-04 04:23:10
4,154,2,0.5954461537767202,167.8.138.253,53,42.219.153.241,63482,UDP,2016-11-04 04:23:14
4,88,2,0.7127420241013169,100.40.138.253,80,42.219.153.241,60638,UDP,2016-11-04 04:23:18
4,87,1,0.6116775751579553,137.8.71.253,34744,42.219.153.241,49967,UDP,2016-11-04 04:23:22
19,89,2,0.6117502602282912,202.40.71.253,53,42.219.153.241,63468,UDP,2016-11-04 04:23:41
4,87,2,0.6933893283130601,100.40.138.253,53,42.219.153.241,59368,UDP,2016-11-04 04:23:45
4,88,2,0.7502713543362916,100.40.138.253,53,42.219.153.241,63511,UDP,2016-11-04 04:23:49
13,39,2,0.6425369092030451,153.40.138.253,5178,42.219.153.241,60413,UDP,2016-11-04 04:24:02
4,88,2,0.7110629989765584,100.40.138.161,53,42.219.153.241,60432,UDP,2016-11-04 04:24:06
5,86,1,0.7150060795247555,101.140.138.253,53,42.219.153.241,63646,UDP,2016-11-04 04:24:11
3,88,2,0.5457479059696198,100.40.138.253,53,42.219.153.241,60521,UDP,2016-11-04 04:24:14
20,147,1,0.6324326279573143,42.219.153.241,63663,137.40.71.129,5207,UDP,2016-11-04 04:24:34
5,36,1,0.5871918343473226,100.40.71.253,53,42.219.153.241,51807,UDP,2016-11-04 04:24:39
5,88,1,2.7543104756623507,100.40.138.253,80,42.219.153.241,63432,UDP,2016-11-04 04:24:44
5,149,2,5.612307725474238,42.219.153.241,52087,100.40.138.188,53,UDP,2016-11-04 04:24:49
5,85,1,37.240865841507905,100.40.71.253,53,42.219.153.241,51956,UDP,2016-11-04 04:24:54
4,86,2,0.7109936946071684,100.40.138.253,5061,42.219.153.241,60518,UDP,2016-11-04 04:24:58
5,42,2,0.6121900049038231,100.40.138.253,53,42.219.153.241,63717,UDP,2016-11-04 04:25:03
33,88,1,0.6014939319575205,100.40.71.253,53,42.219.153.241,59848,TCP,2016-11-04 04:25:36
13,147,5,0.6586801365483552,100.40.138.253,80,42.219.153.241,63466,UDP,2016-11-04 04:25:49
4,87,1,0.6107879437040538,137.40.138.253,53,42.219.153.241,60268,UDP,2016-11-04 04:25:53
5,36,1,0.696091607096605,100.158.138.253,53,42.219.153.241,60910,UDP,2016-11-04 04:25:58
4,125,2,0.5751671036705375,137.187.138.253,5131,42.219.153.241,63697,UDP,2016-11-04 04:26:02
4,88,2,0.6186357761034742,100.46.138.253,80,42.219.153.241,64115,UDP,2016-11-04 04:26:06
5,156,2,0.5899653191445395,100.40.138.253,53,42.219.153.241,63483,UDP,2016-11-04 04:26:11
23,139,2,0.6111762172076851,100.113.71.253,53,42.219.153.241,2935,UDP,2016-11-04 04:26:34
4,152,1,157.94217234849933,100.40.138.253,53,42.219.153.241,65133,UDP,2016-11-04 04:26:38
18,176,2,0.6310483576962724,100.40.138.253,5216,42.219.153.241,5097,UDP,2016-11-04 04:26:56
4,87,2,0.5851363681722432,100.186.71.253,80,42.219.153.241,23,UDP,2016-11-04 04:27:00
13,86,1,14.124456312507393,100.40.142.253,5223,42.219.153.241,56295,UDP,2016-11-04 04:27:13
4,87,1,0.6847327054711059,100.40.124.253,80,42.219.153.241,59833,UDP,2016-11-04 04:27:17
25,88,2,0.7187677854672074,100.40.138.253,53,42.219.153.241,51772,UDP,2016-11-04 04:27:42
15,85,1,2.818487673997879,100.40.71.253,53,42.219.153.241,63518,UDP,2016-11-04 04:27:57
14,131,2,0.6991828777827322,42.219.153.241,56224,100.40.138.253,5027,UDP,2016-11-04 04:28:11
4,86,2,0.7845284196082503,42.219.153.241,63642,100.40.138.136,53,UDP,2016-11-04 04:28:15
5,155,4,0.6716514634899795,100.40.138.253,53,42.219.153.241,52088,UDP,2016-11-04 04:28:20
8,88,2,0.6318154387408867,100.40.93.253,53,42.219.153.241,23,UDP,2016-11-04 04:28:28
14,423,1,2.7447454584762454,42.219.153.241,49959,137.40.138.253,53,UDP,2016-11-04 04:28:42
13,86,1,0.6603146631969139,100.82.71.253,5128,42.219.153.241,52641,UDP,2016-11-04 04:28:55
8,88,2,0.6834427567664534,42.219.153.241,49487,58.40.138.253,43526,UDP,2016-11-04 04:29:03
64,88,1,0.5402070216368884,100.8.71.253,53,42.219.153.241,59827,UDP,2016-11-04 04:30:07
5,86,2,0.6770468509057537,225.237.71.253,53,42.219.153.241,59912,UDP,2016-11-04 04:30:12
4,88,1,9.619320709258318,100.8.138.253,50793,42.219.153.241,60521,UDP,2016-11-04 04:30:16
7,86,2,0.5734750628471375,100.8.138.253,53,42.219.153.241,33305,UDP,2016-11-04 04:30:23
5,36,2,0.5954164881259203,100.40.71.253,53,42.219.153.241,56974,UDP,2016-11-04 04:30:28
4,156,2,0.6272469285177067,137.8.138.253,53,42.219.153.241,52357,UDP,2016-11-04 04:30:32
5,30,2,0.6895330472616479,100.40.138.253,5150,42.219.153.241,59901,UDP,2016-11-04 04:30:37
5,154,2,0.6343568384181708,118.169.138.114,53,42.219.153.241,5565,UDP,2016-11-04 04:30:42
4,87,2,2.840600162744522,100.40.194.253,53,42.219.153.241,59429,UDP,2016-11-04 04:30:46
5,87,1,0.6819978029234335,137.40.138.253,53,42.219.153.241,59825,UDP,2016-11-04 04:30:51
4,89,1,0.6168979690410197,137.40.138.253,5452,42.219.153.241,5554,UDP,2016-11-04 04:30:55
12,142,2,0.7107594120316207,100.40.71.253,53,42.219.153.241,5056,UDP,2016-11-04 04:31:07
5,88,2,0.7020676298998296,100.40.138.16,53,42.219.153.241,63658,UDP,2016-11-04 04:31:12
162,88,15,0.648305652779527,84.40.138.253,53,42.219.153.241,63873,UDP,2016-11-04 04:33:54
9,88,2,0.653554571326822,135.40.138.253,53,42.219.153.241,60991,UDP,2016-11-04 04:34:03
4,163,1,0.7981092024128884,136.40.71.253,4922,42.219.153.241,60231,UDP,2016-11-04 04:34:07
4,88,2,0.6542614758946002,42.219.153.241,61002,100.227.138.253,5210,UDP,2016-11-04 04:34:11
4,148,2,0.7583560470957309,221.41.202.253,53,42.219.153.241,50529,UDP,2016-11-04 04:34:15
4,87,1,0.6516886356985196,100.8.138.253,53,42.219.153.241,60237,UDP,2016-11-04 04:34:19
14,160,2,0.6683068515267223,42.219.153.241,63439,100.168.138.253,5129,UDP,2016-11-04 04:34:33
5,89,2,0.6760489525040612,42.219.153.241,5101,100.40.71.253,53,UDP,2016-11-04 04:34:38
15,152,2,0.6628374267602339,100.8.138.253,53,42.219.153.241,60262,UDP,2016-11-04 04:34:53
17,87,9,0.4828621776541695,100.40.71.134,5192,42.219.153.241,60497,UDP,2016-11-04 04:35:10
4,165,1,0.6924506344366819,100.40.138.253,80,42.219.153.241,60256,UDP,2016-11-04 04:35:14
5,88,1,0.6413245898438618,100.8.138.253,53,42.219.153.241,60228,UDP,2016-11-04 04:35:19
4,87,1,0.6512715417193249,42.219.153.241,54078,154.147.138.253,57613,UDP,2016-11-04 04:35:23
4,464,1,0.6812802068889141,42.219.153.241,57178,100.40.138.253,80,TCP,2016-11-04 04:35:27
4,46,1,0.6370269582839683,100.40.71.253,80,42.219.153.241,60931,UDP,2016-11-04 04:35:31
5,89,2,0.6450225273147225,42.219.153.241,60924,137.107.232.253,5124,UDP,2016-11-04 04:35:36
17,161,2,0.5874999429797754,100.196.138.253,53,42.219.153.241,63642,UDP,2016-11-04 04:35:53
5,87,1,0.7054124108981341,100.40.71.177,53,42.219.153.241,60500,UDP,2016-11-04 04:35:58
5,88,2,0.7261837755795568,100.40.71.98,53,42.219.153.241,57965,UDP,2016-11-04 04:36:03
7,86,1,0.6867046683328226,100.41.5.253,53,42.219.153.241,63431,UDP,2016-11-04 04:36:10
5,144,1,0.7569556762464345,100.41.71.253,53,42.219.153.241,5941,UDP,2016-11-04 04:36:15
13,88,1,0.6123778028413653,100.40.138.253,5158,42.219.153.241,63450,UDP,2016-11-04 04:36:28
11,153,1,5.289223263971508,117.8.71.184,80,42.219.153.241,63634,UDP,2016-11-04 04:36:39
135,4047,1,0.6102779227076098,100.40.71.190,80,42.219.153.241,57108,UDP,2016-11-04 04:38:54
5,159,1,0.5615556832635775,115.8.138.253,53,42.219.153.241,60574,UDP,2016-11-04 04:38:59
11,161,8,0.5779339538421482,171.40.138.253,5164,42.219.153.241,58554,UDP,2016-11-04 04:39:10
32,88,2,0.6526969720143825,137.8.71.253,53,42.219.153.241,47485,UDP,2016-11-04 04:39:42
4,155,1,0.667062753578648,100.190.138.253,5207,42.219.153.241,58593,UDP,2016-11-04 04:39:46
4,141,2,0.6119412698317319,137.40.138.253,5175,42.219.153.241,54299,UDP,2016-11-04 04:39:50
5,89,1,2.902764491736889,137.40.34.253,53,42.219.153.241,55809,UDP,2016-11-04 04:39:55
4,88,2,0.5769883295288311,100.40.138.253,5161,42.219.153.241,49945,UDP,2016-11-04 04:39:59
4,87,2,0.5589025091612712,42.219.153.241,60327,100.40.119.169,53,UDP,2016-11-04 04:40:03
15,142,2,0.6263366747880355,100.40.71.253,53,42.219.153.241,53,UDP,2016-11-04 04:40:18
27,149,2,0.7574141838122159,100.247.138.253,53,42.219.153.241,60438,UDP,2016-11-04 04:40:45
5,88,2,0.6575448971707374,84.40.71.253,80,42.219.153.241,5077,UDP,2016-11-04 04:40:50
4,137,2,0.6253549614921212,100.8.138.253,53,42.219.153.241,56553,UDP,2016-11-04 04:40:54
24,85,5,2.729995798319578,42.219.153.241,58641,100.8.71.253,5512,UDP,2016-11-04 04:41:18
5,136,2,0.6845419916789979,137.40.71.253,80,42.219.153.241,60271,UDP,2016-11-04 04:41:23
4,38,1,0.6649250518530607,137.46.71.253,53,42.219.153.241,63466,UDP,2016-11-04 04:41:27
4,89,2,2.6482832422479987,100.40.138.253,80,42.219.153.241,2978,UDP,2016-11-04 04:41:31
5,88,1,0.5759192673722282,42.219.153.241,60508,137.8.138.253,80,UDP,2016-11-04 04:41:36
5,87,2,0.6287401841254905,100.40.138.253,53,42.219.153.241,22,UDP,2016-11-04 04:41:41
4,87,2,0.5599835728062317,100.40.24.253,53,42.219.153.241,5578,UDP,2016-11-04 04:41:45
4,88,1,296.6473882198334,128.240.211.195,53,42.219.153.241,60935,UDP,2016-11-04 04:41:49
5,159,2,0.567209821077995,100.40.138.253,53,42.219.153.241,60929,UDP,2016-11-04 04:41:54
4,87,2,0.6084999275626615,100.8.34.253,53,42.219.153.241,64082,UDP,2016-11-04 04:41:58
5,704,2,8.023349940776825,205.190.138.120,53,42.219.153.241,25,UDP,2016-11-04 04:42:03
5,87,2,2.806309544015676,100.40.5.253,53,42.219.153.241,61009,UDP,2016-11-04 04:42:08
5,89,2,0.6114672533003613,137.40.138.253,53,42.219.153.241,63462,UDP,2016-11-04 04:42:13
10,85,2,0.6829494279809296,100.188.71.253,53,42.219.153.241,3276,UDP,2016-11-04 04:42:23
5,87,1,0.6379563129739836,137.40.138.253,5198,42.219.153.241,55001,UDP,2016-11-04 04:42:28
4,138,2,0.6596962907351553,137.40.71.253,5153,42.219.153.241,3232,UDP,2016-11-04 04:42:32
19,89,2,0.5843295638915151,100.40.38.253,53,42.219.153.241,5552,UDP,2016-11-04 04:42:51
16,88,2,0.5704208108363673,100.8.138.253,53,42.219.153.241,63445,UDP,2016-11-04 04:43:07
4,27,2,0.6582685362081975,100.8.71.253,5125,42.219.153.241,59869,UDP,2016-11-04 04:43:11
4,137,1,0.6721829519374296,100.111.138.253,53,42.219.153.241,60273,TCP,2016-11-04 04:43:15
10,87,1,4.489237518981098,100.125.71.253,80,42.219.153.241,59243,UDP,2016-11-04 04:43:25
16,163,2,2.7941452749073505,100.40.71.253,5473,42.219.153.241,60453,UDP,2016-11-04 04:43:41
5,132,2,0.6980402431217954,100.40.138.253,53,42.219.153.241,49951,UDP,2016-11-04 04:43:46
9,87,1,4.1248757131397715,196.181.138.253,53,42.219.153.241,2944,UDP,2016-11-04 04:43:55
8,90,2,0.6412191964918748,100.40.138.253,53,42.219.153.241,51711,UDP,2016-11-04 04:44:03
14,86,2,0.6068848399445415,100.138.163.253,53,42.219.153.241,57802,UDP,2016-11-04 04:44:17
4,88,2,2.6345209158025686,100.130.138.253,5135,42.219.153.241,56306,UDP,2016-11-04 04:44:21
4,86,2,0.5110237546032295,204.40.138.253,53,42.219.153.241,54215,UDP,2016-11-04 04:44:25
4,89,1,0.7041338720591739,100.8.138.149,53,42.219.153.241,60741,UDP,2016-11-04 04:44:29
10,87,2,0.5659500451292843,100.40.71.253,53,42.219.153.241,57794,UDP,2016-11-04 04:44:39
11,89,4,0.735481379320845,42.219.153.241,57787,100.40.138.253,5222,UDP,2016-11-04 04:44:50
11,88,2,0.5842647389508784,137.8.102.253,5070,42.219.153.241,5105,UDP,2016-11-04 04:45:01
4,87,2,0.6692337552085519,42.219.153.241,3412,100.40.154.253,53,UDP,2016-11-04 04:45:05
9,41,2,0.6958261798135936,100.40.138.253,53,42.219.153.241,54627,TCP,2016-11-04 04:45:14
4,87,2,95.86014854907991,100.8.71.253,51209,42.219.153.241,3404,UDP,2016-11-04 04:45:18
4,33,7,2.878814592026174,100.40.138.253,53,42.219.153.241,65491,UDP,2016-11-04 04:45:22
16,88,10,0.5181848821230233,100.40.137.253,5194,42.219.153.241,53343,UDP,2016-11-04 04:45:38
14,87,1,7.829267280176282,100.22.138.76,53,42.219.153.241,65158,UDP,2016-11-04 04:45:52
66,156,1,0.6570218182168901,100.40.30.253,5493,42.219.153.241,5537,UDP,2016-11-04 04:46:58
13,89,2,0.7224186044186354,220.8.35.253,53,42.219.153.241,63454,TCP,2016-11-04 04:47:11
4,89,1,0.5363313860725611,100.40.71.253,53,42.219.153.241,60848,UDP,2016-11-04 04:47:15
4,151,1,2.738274458795786,42.219.153.241,63465,100.40.138.253,80,UDP,2016-11-04 04:47:19
15,87,2,0.6573748901719227,100.40.42.238,53,42.219.153.241,57921,UDP,2016-11-04 04:47:34
4,86,2,0.7310319542884827,100.40.138.253,53,42.219.153.241,60465,UDP,2016-11-04 04:47:38
5,164,2,0.5795960332034156,100.8.138.253,53,42.219.153.241,63487,UDP,2016-11-04 04:47:43
5,88,2,0.5942648523487151,100.40.138.253,5150,42.219.153.241,60190,UDP,2016-11-04 04:47:48
13,87,1,0.7194276982918382,137.8.5.253,5183,42.219.153.241,50021,UDP,2016-11-04 04:48:01
11,85,2,0.7898678986821324,100.41.138.253,53,42.219.153.241,22,UDP,2016-11-04 04:48:12
57,41,5,6.645436411723495,100.40.138.253,53,42.219.153.241,58733,UDP,2016-11-04 04:49:09
50,42,1,0.6270441287197173,11.8.71.146,5468,42.219.153.241,51814,UDP,2016-11-04 04:49:59
5,90,2,0.5258136451011524,100.40.138.253,53,42.219.153.241,54115,UDP,2016-11-04 04:50:04
13,156,2,0.6513404235010967,100.40.138.253,53,42.219.153.241,64054,UDP,2016-11-04 04:50:17
4,171,7,0.5659197033382952,100.8.138.253,53,42.219.153.241,60456,UDP,2016-11-04 04:50:21
4,36,5,0.5706373447319493,42.219.153.241,60444,137.38.71.253,53,UDP,2016-11-04 04:50:25
4,88,1,0.7510479013435543,42.219.153.241,65165,100.40.71.253,53,UDP,2016-11-04 04:50:29
4,87,2,0.7578657609410584,42.219.153.241,65162,137.40.138.253,5042,UDP,2016-11-04 04:50:33
4,89,2,0.6507522660540417,100.40.138.253,53,42.219.153.241,56842,UDP,2016-11-04 04:50:37
30,88,2,3.3452123757451773,109.40.138.253,50796,42.219.153.241,5063,UDP,2016-11-04 04:51:07
5,88,2,0.5584375782636926,100.8.138.141,80,42.219.153.241,61019,UDP,2016-11-04 04:51:12
5,33,1,0.7014787963125855,100.40.138.253,53,42.219.153.241,5546,UDP,2016-11-04 04:51:17
4,88,2,0.5928778352681547,124.44.138.253,5098,42.219.153.241,49465,UDP,2016-11-04 04:51:21
5,153,2,0.7008007544791326,228.40.138.253,5207,42.219.153.241,60442,UDP,2016-11-04 04:51:26
4,87,2,0.6112405350431801,42.219.153.241,55131,71.188.138.253,53,UDP,2016-11-04 04:51:30
4,145,2,0.6597289567580447,100.8.138.253,5147,42.219.153.241,59121,UDP,2016-11-04 04:51:34
4,87,1,0.7094005392864347,100.40.64.253,53,42.219.153.241,59393,UDP,2016-11-04 04:51:38
5,128,1,0.6713611880550161,137.31.71.13,5505,42.219.153.241,60469,UDP,2016-11-04 04:51:43
4,153,4,2.9148903898894787,137.40.71.184,80,42.219.153.241,51444,UDP,2016-11-04 04:51:47
5,88,1,0.6087139259325339,100.41.171.253,57559,42.219.153.241,63435,UDP,2016-11-04 04:51:52
5,457,1,0.7648392172995955,137.8.138.253,53,42.219.153.241,58560,UDP,2016-11-04 04:51:57
18,88,1,0.6937827573856339,42.219.153.241,54190,100.40.62.253,5471,UDP,2016-11-04 04:52:15
5,144,1,0.6508116818731651,100.117.138.253,5479,42.219.153.241,58538,UDP,2016-11-04 04:52:20
30,129,2,0.6064895514864475,176.40.138.88,53,42.219.153.241,5615,TCP,2016-11-04 04:52:50
5,86,4,0.5212376973358914,100.40.138.253,53,42.219.153.241,60443,UDP,2016-11-04 04:52:55
5,87,2,0.6540904546855018,100.8.138.253,53,42.219.153.241,65207,UDP,2016-11-04 04:53:00
5,89,2,28.606663808226585,100.40.47.253,5428,42.219.153.241,59868,UDP,2016-11-04 04:53:05
10,174,2,0.5635354639962316,100.8.138.253,80,42.219.153.241,59477,UDP,2016-11-04 04:53:15
5,144,1,0.6173255854519084,100.40.138.253,53,42.219.153.241,55043,UDP,2016-11-04 04:53:20
